时间,币价,挖矿难度
"2018-10-18 00:00","203.35157776","3213605312716147.5000000000",
"2018-10-19 00:00","203.72718811","3157205432151936.5000000000",
"2018-10-20 00:00","205.42958069","3128314975529835.5000000000",
"2018-10-21 00:00","205.14186096","3114618582178050.5000000000",
"2018-10-22 00:00","204.04417419","3099870206019690.5000000000",
"2018-10-23 00:00","204.33587646","3147334060908259.0000000000",
"2018-10-24 00:00","203.85238647","3122254686921121.5000000000",
"2018-10-25 00:00","202.71853638","3064792686284135.0000000000",
"2018-10-26 00:00","203.32925415","3127761285103639.5000000000",
"2018-10-27 00:00","204.21002197","3096522771868268.5000000000",
"2018-10-28 00:00","205.36631775","3051838211920021.0000000000",
"2018-10-29 00:00","197.24705505","3099489581851617.5000000000",
"2018-10-30 00:00","197.55596924","3108430788669211.0000000000",
"2018-10-31 00:00","197.38092041","3061597536470516.0000000000",
"2018-11-01 00:00","198.87228394","3004501799568261.5000000000",
"2018-11-02 00:00","200.63468933","3000830845968392.5000000000",
"2018-11-03 00:00","200.18605042","3033495071535466.0000000000",
"2018-11-04 00:00","207.48579407","2989387131171750.5000000000",
"2018-11-05 00:00","209.09129333","3013424845419446.5000000000",
"2018-11-06 00:00","218.45233154","3002737674445908.5000000000",
"2018-11-07 00:00","217.18313599","3062211859607519.5000000000",
"2018-11-08 00:00","212.23146057","3003136733894642.0000000000",
"2018-11-09 00:00","210.07443237","2999300640503739.5000000000",
"2018-11-10 00:00","212.53291321","3082395116871367.5000000000",
"2018-11-11 00:00","211.34011841","3007847139329666.0000000000",
"2018-11-12 00:00","210.4178772","3032518453417081.0000000000",
"2018-11-13 00:00","206.82575989","3062798165002200.0000000000",
"2018-11-14 00:00","181.39659119","3069793371450648.0000000000",
"2018-11-15 00:00","180.80636597","3089011750277445.5000000000",
"2018-11-16 00:00","175.17703247","3013972227779420.0000000000",
"2018-11-17 00:00","174.00112915","2991784715209782.5000000000",
"2018-11-18 00:00","177.06741333","2996308356020860.5000000000",
"2018-11-19 00:00","149.17459106","2925335080062675.0000000000",
"2018-11-20 00:00","130.33856201","2789702878473643.0000000000",
"2018-11-21 00:00","136.70149231","2756727218807629.0000000000",
"2018-11-22 00:00","126.70603943","2764589515424482.5000000000",
"2018-11-23 00:00","123.29551697","2757046561465503.0000000000",
"2018-11-24 00:00","113.49375153","2707009816330315.5000000000",
"2018-11-25 00:00","116.45040894","2694690569333627.0000000000",
"2018-11-26 00:00","108.33450317","2516273397877861.5000000000",
"2018-11-27 00:00","110.00997162","2399785437478354.0000000000",
"2018-11-28 00:00","122.43751526","2419083987537408.5000000000",
"2018-11-29 00:00","117.5426452","2425633622957512.0000000000",
"2018-11-30 00:00","113.1714211","2512706229100868.5000000000",
"2018-12-01 00:00","118.63555864","2425442695472186.0000000000",
"2018-12-02 00:00","116.38889933","2421792604186909.0000000000",
"2018-12-03 00:00","108.92501783","2466816720190698.5000000000",
"2018-12-04 00:00","110.21418959","2399104007896835.5000000000",
"2018-12-05 00:00","102.47555556","2443511423464531.5000000000",
"2018-12-06 00:00","91.76105616","2360514415848520.5000000000",
"2018-12-07 00:00","93.29456401","2309158950179239.5000000000",
"2018-12-08 00:00","92.15963969","2289042773482025.5000000000",
"2018-12-09 00:00","95.14205948","2359598295442061.0000000000",
"2018-12-10 00:00","91.68565676","2350544200573380.5000000000",
"2018-12-11 00:00","88.94530321","2258097861703375.0000000000",
"2018-12-12 00:00","90.59330191","2219036998826304.8000000000",
"2018-12-13 00:00","86.53931489","2216544535310253.5000000000",
"2018-12-14 00:00","84.30829593","2222301332295344.5000000000",
"2018-12-15 00:00","84.44080953","2222616816808171.8000000000",
"2018-12-16 00:00","85.26209693","2241415641433940.5000000000",
"2018-12-17 00:00","95.13382712","2219953418650660.5000000000",
"2018-12-18 00:00","101.1124558","2254504541497393.0000000000",
"2018-12-19 00:00","101.26857523","2241346879022304.8000000000",
"2018-12-20 00:00","116.21687011","2263364814322818.5000000000",
"2018-12-21 00:00","109.49623355","2267410862086375.0000000000",
"2018-12-22 00:00","116.75949916","2300951669671206.0000000000",
"2018-12-23 00:00","130.7652598","2386131983288245.5000000000",
"2018-12-24 00:00","140.23800256","2456450188200996.0000000000",
"2018-12-25 00:00","129.84435176","2526466171406489.5000000000",
"2018-12-26 00:00","131.86562737","2498949194711747.5000000000",
"2018-12-27 00:00","116.57591051","2451909893634193.0000000000",
"2018-12-28 00:00","137.64701331","2438650420454263.0000000000",
"2018-12-29 00:00","138.01833478","2493085723019276.0000000000",
"2018-12-30 00:00","139.85945289","2504221630111070.0000000000",
"2018-12-31 00:00","133.36826344","2398246576921226.0000000000",
"2019-01-01 00:00","140.81941316","2424370581382837.0000000000",
"2019-01-02 00:00","155.04767721","2591199568574019.5000000000",
"2019-01-03 00:00","149.13500338","2592140443986820.5000000000",
"2019-01-04 00:00","154.58194227","2637334375701175.5000000000",
"2019-01-05 00:00","155.63858948","2696379667584036.5000000000",
"2019-01-06 00:00","157.74619931","2701574064117127.0000000000",
"2019-01-07 00:00","151.69921345","2668628294539998.0000000000",
"2019-01-08 00:00","150.35963344","2703895132196201.5000000000",
"2019-01-09 00:00","150.80311047","2674362619191129.0000000000",
"2019-01-10 00:00","128.62518594","2692032647716245.5000000000",
"2019-01-11 00:00","127.54832487","2624800536300672.5000000000",
"2019-01-12 00:00","125.9665328","2608139705984270.0000000000",
"2019-01-13 00:00","116.89780148","2633341356905581.5000000000",
"2019-01-14 00:00","129.0687326","2702083965916064.5000000000",
"2019-01-15 00:00","122.03271232","2621048502732615.0000000000",
"2019-01-16 00:00","123.54706154","2580831091838975.0000000000",
"2019-01-17 00:00","123.74192167","2571663396292586.5000000000",
"2019-01-18 00:00","121.0102652","2637070458320869.5000000000",
"2019-01-19 00:00","124.51902121","2673566313435726.5000000000",
"2019-01-20 00:00","119.47482896","2840844087622220.5000000000",
"2019-01-21 00:00","117.15785223","2878752296506214.0000000000",
"2019-01-22 00:00","118.74755091","2752834586056828.5000000000",
"2019-01-23 00:00","117.45260925","2805104849380198.5000000000",
"2019-01-24 00:00","117.36288641","2812524215135170.0000000000",
"2019-01-25 00:00","116.37834358","2749133557015783.0000000000",
"2019-01-26 00:00","116.48873846","2739501066117120.5000000000",
"2019-01-27 00:00","113.4052919","2605258504636948.5000000000",
"2019-01-28 00:00","106.58997682","2443767712364415.5000000000",
"2019-01-29 00:00","105.59821378","2404536518742150.5000000000",
"2019-01-30 00:00","108.90753982","2465757939828109.5000000000",
"2019-01-31 00:00","107.06101306","2408027966911152.0000000000",
"2019-02-01 00:00","107.60978689","2358910170611818.5000000000",
"2019-02-02 00:00","110.4302619","2354610028800627.5000000000",
"2019-02-03 00:00","107.49267146","2361902705248719.0000000000",
"2019-02-04 00:00","107.82160343","2363998855756189.0000000000",
"2019-02-05 00:00","107.44352017","2348839743433352.5000000000",
"2019-02-06 00:00","104.91928987","2334070742653255.0000000000",
"2019-02-07 00:00","104.53529857","2371717026558647.0000000000",
"2019-02-08 00:00","119.26774886","2370089679938177.5000000000",
"2019-02-09 00:00","119.43088331","2799616234000194.0000000000",
"2019-02-10 00:00","124.80648495","2790453650202678.5000000000",
"2019-02-11 00:00","121.29839599","2845496665498760.5000000000",
"2019-02-12 00:00","122.57229106","2813683136248483.5000000000",
"2019-02-13 00:00","122.55360255","2763885682502005.0000000000",
"2019-02-14 00:00","121.39020373","2758556101644400.0000000000",
"2019-02-15 00:00","122.10038737","2791492411755227.0000000000",
"2019-02-16 00:00","123.26021305","2787183992533585.5000000000",
"2019-02-17 00:00","133.59888295","2800543669058997.0000000000",
"2019-02-18 00:00","146.09837101","2931316443907582.5000000000",
"2019-02-19 00:00","145.34618357","2934330432681433.0000000000",
"2019-02-20 00:00","149.55434396","2935972745889018.0000000000",
"2019-02-21 00:00","146.13084429","2909984614419236.5000000000",
"2019-02-22 00:00","149.09245426","3019639018883072.5000000000",
"2019-02-23 00:00","158.79542978","3010990374027271.5000000000",
"2019-02-24 00:00","135.85265356","2966100005084969.0000000000",
"2019-02-25 00:00","139.8228555","2978233508540382.5000000000",
"2019-02-26 00:00","138.08968196","2974809174832817.0000000000",
"2019-02-27 00:00","136.12595451","2927452516452775.5000000000",
"2019-02-28 00:00","136.74625201","2036274545347400.5000000000",
"2019-03-01 00:00","136.44362278","1923253032275918.8000000000",
"2019-03-02 00:00","134.2069553","1909053399665863.0000000000",
"2019-03-03 00:00","132.24941712","1887288061263893.2000000000",
"2019-03-04 00:00","127.77412126","1902401443289335.5000000000",
"2019-03-05 00:00","137.8223848","1911664513995595.2000000000",
"2019-03-06 00:00","138.78935408","1904525352297426.5000000000",
"2019-03-07 00:00","138.03450239","1929400117634396.2000000000",
"2019-03-08 00:00","135.127075","1883192329603914.8000000000",
"2019-03-09 00:00","137.96533555","1884251749839059.0000000000",
"2019-03-10 00:00","136.75868314","1883358396028041.0000000000",
"2019-03-11 00:00","133.83403156","1853560880677550.5000000000",
"2019-03-12 00:00","134.44288873","1841284698119317.0000000000",
"2019-03-13 00:00","133.26307623","1852578506815895.5000000000",
"2019-03-14 00:00","133.71159976","1859098557032195.2000000000",
"2019-03-15 00:00","137.69178379","1892599435484352.8000000000",
"2019-03-16 00:00","142.3981758","1901660652812475.5000000000",
"2019-03-17 00:00","140.0005495","1883179818625326.2000000000",
"2019-03-18 00:00","139.37460061","1809207314497405.5000000000",
"2019-03-19 00:00","140.51919919","1866011634425920.2000000000",
"2019-03-20 00:00","140.68636173","1861645568461238.5000000000",
"2019-03-21 00:00","136.6360607","1842030923847090.5000000000",
"2019-03-22 00:00","137.18143503","1833592266156396.2000000000",
"2019-03-23 00:00","138.23987455","1846681856584221.2000000000",
"2019-03-24 00:00","136.98692523","1843360679351104.8000000000",
"2019-03-25 00:00","135.03102752","1794096152189200.8000000000",
"2019-03-26 00:00","135.46035286","1761300116711078.8000000000",
"2019-03-27 00:00","140.98815754","1775233173304192.0000000000",
"2019-03-28 00:00","139.41647756","1791437377608286.5000000000",
"2019-03-29 00:00","142.49741712","1716959438041004.5000000000",
"2019-03-30 00:00","142.09268062","1721429556436979.5000000000",
"2019-03-31 00:00","141.51409411","1809756201146422.2000000000",
"2019-04-01 00:00","141.83032435","1796568132643848.8000000000",
"2019-04-02 00:00","163.96174182","1788931574783741.8000000000",
"2019-04-03 00:00","161.45880133","1819524026766427.0000000000",
"2019-04-04 00:00","158.05253782","1821339903382809.2000000000",
"2019-04-05 00:00","165.51484595","1843194257045770.2000000000",
"2019-04-06 00:00","165.94720802","1823189489121747.5000000000",
"2019-04-07 00:00","174.53164738","1825616819133282.8000000000",
"2019-04-08 00:00","180.25881539","1851497756217203.5000000000",
"2019-04-09 00:00","176.11457453","1878252399407825.8000000000",
"2019-04-10 00:00","163.7963","1894481921422218.2000000000",
"2019-04-11 00:00","164.0234","1879058890864657.2000000000",
"2019-04-12 00:00","163.8764","1898392758406825.2000000000",
"2019-04-13 00:00","163.9254","1929568135170334.5000000000",
"2019-04-14 00:00","166.0319","1923712981917606.0000000000",
"2019-04-15 00:00","162.552617","1896986117962726.0000000000",
"2019-04-16 00:00","166.152101","1863101774511363.8000000000",
"2019-04-17 00:00","171.92948","1854242620008253.0000000000",
"2019-04-18 00:00","172.988423","1881713807379341.8000000000",
"2019-04-19 00:00","172.469599","1873586468911107.8000000000",
"2019-04-20 00:00","167.648011","1876835302455942.5000000000",
"2019-04-21 00:00","171.583045","1905395324442307.0000000000",
"2019-04-22 00:00","174.031111","1895956635640688.8000000000",
"2019-04-23 00:00","164.406387","1853654070428886.8000000000",
"2019-04-24 00:00","164.233606","1850592136533620.0000000000",
"2019-04-25 00:00","156.198933","1848836519910485.2000000000",
"2019-04-26 00:00","158.124809","1894069893649313.2000000000",
"2019-04-27 00:00","158.840244","1885095305603337.5000000000",
"2019-04-28 00:00","154.652093","1905690034587345.8000000000",
"2019-04-29 00:00","158.703391","1928695280960995.0000000000",
"2019-04-30 00:00","160.97375","1919592681615487.2000000000",
"2019-05-01 00:00","161.924961","1908352390903744.8000000000",
"2019-05-02 00:00","168.216036","1896924686550004.0000000000",
"2019-05-03 00:00","162.949426","1945626543642795.2000000000",
"2019-05-04 00:00","163.673028","1958102354582679.8000000000",
"2019-05-05 00:00","168.121627","1917967433268270.0000000000",
"2019-05-06 00:00","173.051936","1945360636829360.0000000000",
"2019-05-07 00:00","170.727188","1933128943772963.2000000000",
"2019-05-08 00:00","169.416419","1933476348287325.2000000000",
"2019-05-09 00:00","173.289118","1925409597999866.5000000000",
"2019-05-10 00:00","192.217108","1949808272051427.8000000000",
"2019-05-11 00:00","184.79146","1970525984858621.8000000000",
"2019-05-12 00:00","200.311452","1964089878729968.5000000000",
"2019-05-13 00:00","207.943886","2005848139794075.5000000000",
"2019-05-14 00:00","233.560616","2027558764305661.5000000000",
"2019-05-15 00:00","266.003097","2028509045897912.0000000000",
"2019-05-16 00:00","234.578683","2115801198613268.8000000000",
"2019-05-17 00:00","240.696393","2162659858970240.0000000000",
"2019-05-18 00:00","255.534309","2115431155046197.2000000000",
"2019-05-19 00:00","248.877597","2094413410101896.2000000000",
"2019-05-20 00:00","253.618294","2059313418670572.0000000000",
"2019-05-21 00:00","257.330263","2063611016186879.8000000000",
"2019-05-22 00:00","245.373695","2051024868175650.8000000000",
"2019-05-23 00:00","255.104464","2007007439693400.8000000000",
"2019-05-24 00:00","253.7139","2016154111732962.5000000000",
"2019-05-25 00:00","251.702904","2014949441370370.0000000000",
"2019-05-26 00:00","274.213762","2084581345042613.0000000000",
"2019-05-27 00:00","272.738641","2038620204892290.8000000000",
"2019-05-28 00:00","277.295377","2118881334651868.5000000000",
"2019-05-29 00:00","289.071218","2144631231180176.2000000000",
"2019-05-30 00:00","263.649644","2100799715783388.8000000000",
"2019-05-31 00:00","270.179282","2112901889418035.8000000000",
"2019-06-01 00:00","275.127973","2151618783208018.5000000000",
"2019-06-02 00:00","259.21266","2063522820539619.5000000000",
"2019-06-03 00:00","250.175657","2071996886694318.2000000000",
"2019-06-04 00:00","240.42393","2023577567100579.8000000000",
"2019-06-05 00:00","243.335334","2100678920579123.0000000000",
"2019-06-06 00:00","248.072496","2119226025163006.8000000000",
"2019-06-07 00:00","246.146546","2064762730602489.2000000000",
"2019-06-08 00:00","235.618669","2025066175443853.8000000000",
"2019-06-09 00:00","241.575639","2030954751041045.0000000000",
"2019-06-10 00:00","239.868119","2036328260239150.5000000000",
"2019-06-11 00:00","252.829961","2029650953688493.8000000000",
"2019-06-12 00:00","259.623254","1999399703837658.0000000000",
"2019-06-13 00:00","256.900989","2004816266204671.8000000000",
"2019-06-14 00:00","263.179704","2010453148469153.0000000000",
"2019-06-15 00:00","270.36733","2005503594668257.2000000000",
"2019-06-16 00:00","270.324708","2024365796801731.2000000000",
"2019-06-17 00:00","265.08936","2029087184907940.5000000000",
"2019-06-18 00:00","265.879803","2052796891633284.8000000000",
"2019-06-19 00:00","267.151843","2031207239686157.2000000000",
"2019-06-20 00:00","284.211442","2021973020982119.0000000000",
"2019-06-21 00:00","305.327227","1995242708252888.8000000000",
"2019-06-22 00:00","309.989095","2028399550744621.5000000000",
"2019-06-23 00:00","306.85597","2075130108361038.8000000000",
"2019-06-24 00:00","310.321524","2092172773917605.0000000000",
"2019-06-25 00:00","343.541425","2180014543389061.5000000000",
"2019-06-26 00:00","309.884689","2167919782330102.5000000000",
"2019-06-27 00:00","307.374208","2128016376600574.8000000000",
"2019-06-28 00:00","305.685128","2189982698873878.8000000000",
"2019-06-29 00:00","297.731954","2187357440472106.5000000000",
"2019-06-30 00:00","284.25052","2164523743806053.5000000000",
"2019-07-01 00:00","284.91476","2195022550866424.0000000000",
"2019-07-02 00:00","293.765331","2137119494250936.8000000000",
"2019-07-03 00:00","293.61379","2117875414382830.5000000000",
"2019-07-04 00:00","289.189791","2136290926253347.2000000000",
"2019-07-05 00:00","293.440077","2160728344597236.5000000000",
"2019-07-06 00:00","291.797265","2150239899664131.2000000000",
"2019-07-07 00:00","305.465894","2135383065219609.0000000000",
"2019-07-08 00:00","308.270219","2183764063480721.0000000000",
"2019-07-09 00:00","287.863041","2197976940014378.2000000000",
"2019-07-10 00:00","271.371568","2236779176393697.2000000000",
"2019-07-11 00:00","269.472789","2269238358740821.5000000000",
"2019-07-12 00:00","272.196206","2237792214952579.0000000000",
"2019-07-13 00:00","239.807859","2259987155959687.5000000000",
"2019-07-14 00:00","229.949112","2279064491352294.5000000000",
"2019-07-15 00:00","222.146136","2199582669646286.0000000000",
"2019-07-16 00:00","215.158092","2246231621154108.5000000000",
"2019-07-17 00:00","223.837185","2244270110286987.5000000000",
"2019-07-18 00:00","219.970908","2200520894451031.8000000000",
"2019-07-19 00:00","228.522555","2219972650889730.0000000000",
"2019-07-20 00:00","224.334508","2200418574784433.2000000000",
"2019-07-21 00:00","218.338713","2163176168533281.2000000000",
"2019-07-22 00:00","213.174683","2197931128443143.0000000000",
"2019-07-23 00:00","217.05058","2211896858664907.8000000000",
"2019-07-24 00:00","224.411863","2208939541467475.8000000000",
"2019-07-25 00:00","220.416665","2181236177710652.8000000000",
"2019-07-26 00:00","210.284966","2244229870231122.2000000000",
"2019-07-27 00:00","214.261265","2227384990591670.5000000000",
"2019-07-28 00:00","211.275162","2228789317496144.2000000000",
"2019-07-29 00:00","213.80857","2245719393390588.0000000000",
"2019-07-30 00:00","215.989517","2214317883369840.0000000000",
"2019-07-31 00:00","213.988181","2186554067202487.0000000000",
"2019-08-01 00:00","220.563601","2186466931668215.0000000000",
"2019-08-02 00:00","222.494399","2231040685993660.0000000000",
"2019-08-03 00:00","220.441708","2275029043688659.0000000000",
"2019-08-04 00:00","230.320076","2296426777279535.5000000000",
"2019-08-05 00:00","229.200377","2300601749969499.5000000000",
"2019-08-06 00:00","223.880357","2304187700751037.0000000000",
"2019-08-07 00:00","223.768844","2313651027154682.0000000000",
"2019-08-08 00:00","211.6105","2289775425697763.5000000000",
"2019-08-09 00:00","205.276508","2320542825848181.5000000000",
"2019-08-10 00:00","211.33601","2298713984021044.5000000000",
"2019-08-11 00:00","211.778739","2309762813548376.5000000000",
"2019-08-12 00:00","206.359584","2321781475275557.5000000000",
"2019-08-13 00:00","206.042685","2287502019434935.0000000000",
"2019-08-14 00:00","184.654374","2316620795583598.0000000000",
"2019-08-15 00:00","183.936404","2286198137986437.5000000000",
"2019-08-16 00:00","185.277837","2342394987002112.5000000000",
"2019-08-17 00:00","195.182812","2267751063472877.5000000000",
"2019-08-18 00:00","200.744772","2281337434824782.5000000000",
"2019-08-19 00:00","197.340342","2245208060847122.5000000000",
"2019-08-20 00:00","184.866479","2228614257230620.5000000000",
"2019-08-21 00:00","191.444291","2180013965025390.5000000000",
"2019-08-22 00:00","191.931476","2212620050335211.0000000000",
"2019-08-23 00:00","188.037839","2229803360819964.0000000000",
"2019-08-24 00:00","189.136394","2165281380344847.0000000000",
"2019-08-25 00:00","190.458195","2246441107865087.0000000000",
"2019-08-26 00:00","188.067131","2154569583375544.2000000000",
"2019-08-27 00:00","188.232301","2181491082374330.0000000000",
"2019-08-28 00:00","168.909171","2230133398384283.5000000000",
"2019-08-29 00:00","170.11828","2265128328317627.5000000000",
"2019-08-30 00:00","169.93247","2241594307093942.8000000000",
"2019-08-31 00:00","170.507929","2227939226761994.8000000000",
"2019-09-01 00:00","173.713949","2243349335595336.5000000000",
"2019-09-02 00:00","181.84137","2273744050108071.5000000000",
"2019-09-03 00:00","177.35518","2226922521499271.0000000000",
"2019-09-04 00:00","171.147639","2237012425336592.0000000000",
"2019-09-05 00:00","175.819302","2177120235756430.0000000000",
"2019-09-06 00:00","173.649796","2277902366398608.0000000000",
"2019-09-07 00:00","180.274539","2283717144207403.5000000000",
"2019-09-08 00:00","181.373282","2243436776431826.0000000000",
"2019-09-09 00:00","179.528371","2260805062292881.5000000000",
"2019-09-10 00:00","176.460445","2262207308283393.5000000000",
"2019-09-11 00:00","179.712929","2328303337077473.5000000000",
"2019-09-12 00:00","178.422907","2319702365297208.5000000000",
"2019-09-13 00:00","184.276859","2319334978956499.0000000000",
"2019-09-14 00:00","188.059801","2320624013709960.0000000000",
"2019-09-15 00:00","189.701044","2359482253229520.5000000000",
"2019-09-16 00:00","200.884022","2422785659611005.0000000000",
"2019-09-17 00:00","212.647729","2449168972095944.0000000000",
"2019-09-18 00:00","208.669438","2426112836675440.0000000000",
"2019-09-19 00:00","215.931828","2425023775685461.0000000000",
"2019-09-20 00:00","216.865112","2507546516820832.0000000000",
"2019-09-21 00:00","210.381708","2450669290339465.5000000000",
"2019-09-22 00:00","209.202655","2492390378290834.0000000000",
"2019-09-23 00:00","191.881675","2455788512103052.5000000000",
"2019-09-24 00:00","168.706908","2472126182883643.5000000000",
"2019-09-25 00:00","166.019013","2503888016862004.0000000000",
"2019-09-26 00:00","163.707113","2483531791344508.0000000000",
"2019-09-27 00:00","170.661308","2475829788769429.5000000000",
"2019-09-28 00:00","166.311168","2451547170126619.0000000000",
"2019-09-29 00:00","177.572785","2461361751335106.0000000000",
"2019-09-30 00:00","177.014201","2449822927230979.0000000000",
"2019-10-01 00:00","175.825473","2412068421318065.0000000000",
"2019-10-02 00:00","172.861192","2373851064193457.0000000000",
"2019-10-03 00:00","174.784992","2385742185927949.5000000000",
"2019-10-04 00:00","173.58023","2387834041212109.0000000000",
"2019-10-05 00:00","173.866931","2393554241959084.0000000000",
"2019-10-06 00:00","176.66559","2398938736681405.0000000000",
"2019-10-07 00:00","179.301915","2388887933570949.0000000000",
"2019-10-08 00:00","190.216889","2368818383320121.5000000000",
"2019-10-09 00:00","191.378949","2420550746181619.0000000000",
"2019-10-10 00:00","184.276292","2473558855067817.0000000000",
"2019-10-11 00:00","183.286754","2408740369930797.0000000000",
"2019-10-12 00:00","183.750214","2461158039603226.5000000000",
"2019-10-13 00:00","182.603623","2411798918623535.0000000000",
"2019-10-14 00:00","182.337859","2516193344741754.0000000000",
"2019-10-15 00:00","174.127706","2492318333034185.5000000000",
"2019-10-16 00:00","176.939923","2486530148462039.0000000000",
"2019-10-17 00:00","172.73723","2407066924696042.0000000000",
"2019-10-18 00:00","173.971248","2483620623756612.0000000000",
"2019-10-19 00:00","172.970608","2480645837646650.5000000000",
"2019-10-20 00:00","174.264196","2417520184041405.5000000000",
"2019-10-21 00:00","172.4436556009","2392022853360073.0000000000",
"2019-10-22 00:00","158.999916212","2482165726116589.5000000000",
"2019-10-23 00:00","161.7171852843","2458663391683625.5000000000",
"2019-10-24 00:00","167.8643838103","2422857483247918.0000000000",
"2019-10-25 00:00","180.9500522459","2436073791776826.5000000000",
"2019-10-26 00:00","183.0138996809","2416397768092149.0000000000",
"2019-10-27 00:00","182.5761217521","2406581452067044.5000000000",
"2019-10-28 00:00","185.2422220183","2426720809283932.0000000000",
"2019-10-29 00:00","181.3801673333","2453140081571590.5000000000",
"2019-10-30 00:00","182.1958649131","2466873439152106.5000000000",
"2019-10-31 00:00","181.0742779497","2464977450923520.0000000000",
"2019-11-01 00:00","183.8945035375","2463467566391617.0000000000",
"2019-11-02 00:00","182.1535706169","2427248634788184.5000000000",
"2019-11-03 00:00","186.4680888613","2404264712194119.5000000000",
"2019-11-04 00:00","190.0538785424","2421937723421837.0000000000",
"2019-11-05 00:00","190.2790825664","2461887745211243.0000000000",
"2019-11-06 00:00","186.3852833612","2468423102600342.0000000000",
"2019-11-07 00:00","183.2688744007","2440980857464758.0000000000",
"2019-11-08 00:00","184.3762173227","2469337992456825.0000000000",
"2019-11-09 00:00","186.6143406194","2523533597875435.5000000000",
"2019-11-10 00:00","186.6826734662","2492579185523263.5000000000",
"2019-11-11 00:00","183.6402050735","2513789977340721.0000000000",
"2019-11-12 00:00","185.8039512804","2565168659290071.5000000000",
"2019-11-13 00:00","183.9327515642","2516820631330675.5000000000",
"2019-11-14 00:00","180.2645814431","2503835864737147.5000000000",
"2019-11-15 00:00","182.2651052619","2454342093908714.0000000000",
"2019-11-16 00:00","184.5372093387","2504414491668372.0000000000",
"2019-11-17 00:00","181.0901315929","2534156551424800.5000000000",
"2019-11-18 00:00","174.2438596994","2410310780379587.0000000000",
"2019-11-19 00:00","175.4926867175","2356766229068801.0000000000",
"2019-11-20 00:00","162.6916227271","2455855793041001.0000000000",
"2019-11-21 00:00","145.8525453695","2434560067467602.5000000000",
"2019-11-22 00:00","151.9369212717","2440567150083428.0000000000",
"2019-11-23 00:00","145.7820677879","2450648300538507.5000000000",
"2019-11-24 00:00","149.4274917225","2531851477661660.0000000000",
"2019-11-25 00:00","144.8914154123","2453388471741294.5000000000",
"2019-11-26 00:00","148.4940880237","2522861708362353.5000000000",
"2019-11-27 00:00","154.1795026777","2538430650865416.5000000000",
"2019-11-28 00:00","156.1482299328","2538603888365637.5000000000",
"2019-11-29 00:00","152.5171341629","2532424011804266.0000000000",
"2019-11-30 00:00","151.1617118658","2530005982019311.0000000000",
"2019-12-01 00:00","147.9230805841","2538232633345216.0000000000",
"2019-12-02 00:00","147.7299649377","2599724460429869.0000000000",
"2019-12-03 00:00","148.3446759274","2559110105035919.5000000000",
"2019-12-04 00:00","146.7509400673","2511602574789707.0000000000",
"2019-12-05 00:00","147.521760274","2493306751182388.0000000000",
"2019-12-06 00:00","146.7647797751","2556643462630164.0000000000",
"2019-12-07 00:00","148.7648572381","2486122290887171.5000000000",
"2019-12-08 00:00","148.6050679745","2498407919192011.0000000000",
"2019-12-09 00:00","145.8999952914","2569204749012213.5000000000",
"2019-12-10 00:00","142.63665495","2524277250853198.5000000000",
"2019-12-11 00:00","142.4307094937","2506935598284586.0000000000",
"2019-12-12 00:00","144.2547306668","2621770286282598.5000000000",
"2019-12-13 00:00","142.6216801697","2848512864360548.5000000000",
"2019-12-14 00:00","142.975120805","2805574273872189.5000000000",
"2019-12-15 00:00","141.2854412468","2799702212054808.5000000000",
"2019-12-16 00:00","128.224357097","2691351108267639.0000000000",
"2019-12-17 00:00","125.5029321934","2599972154604728.0000000000",
"2019-12-18 00:00","126.2349461427","2594206609881991.5000000000",
"2019-12-19 00:00","128.2423654653","2527841661802460.5000000000",
"2019-12-20 00:00","125.8682374709","2552824377414367.0000000000",
"2019-12-21 00:00","128.8953464148","2554315092624543.5000000000",
"2019-12-22 00:00","134.2704942899","2565197255589458.5000000000",
"2019-12-23 00:00","126.1969971376","2534887005052110.5000000000",
"2019-12-24 00:00","124.282634637","2506453062724742.5000000000",
"2019-12-25 00:00","125.5265318384","2488730631795396.5000000000",
"2019-12-26 00:00","125.8359962877","2492177209018056.5000000000",
"2019-12-27 00:00","127.5638639775","2529313100996395.0000000000",
"2019-12-28 00:00","130.4864695472","2559612836228625.0000000000",
"2019-12-29 00:00","130.5129009881","2548326416155001.5000000000",
"2019-12-30 00:00","130.3525219828","2525715320312595.5000000000",
"2019-12-31 00:00","131.6997645809","2455803530504165.0000000000",
"2020-01-01 00:00","129.5647063552","2222097715613609.0000000000",
"2020-01-02 00:00","131.8208559855","1983099873682345.8000000000",
"2020-01-03 00:00","133.6814568095","2077179211740495.5000000000",
"2020-01-04 00:00","136.4924868072","2041128402171228.8000000000",
"2020-01-05 00:00","140.7233801544","2031846142514469.8000000000",
"2020-01-06 00:00","140.0718220733","2107075773207021.5000000000",
"2020-01-07 00:00","141.6048511256","2065263788389789.0000000000",
"2020-01-08 00:00","138.5377453452","2015051883058256.2000000000",
"2020-01-09 00:00","141.0870388458","2078984775539510.8000000000",
"2020-01-10 00:00","142.2446844927","2096246941413111.5000000000",
"2020-01-11 00:00","144.2253166574","2074522124474631.8000000000",
"2020-01-12 00:00","142.8701689522","2079807344272141.5000000000",
"2020-01-13 00:00","156.0480108264","2073116523895237.0000000000",
"2020-01-14 00:00","164.6656401564","2119492558243245.5000000000",
