时间,币价,平均算力
"2020-08-15 00:00","430.8985676567","210945144693010.0000000000",
"2020-08-16 00:00","440.0477375499","201917292593250.0000000000",
"2020-08-17 00:00","421.1958998291","198698184440410.0000000000",
"2020-08-18 00:00","409.5207311548","207157840125500.0000000000",
"2020-08-19 00:00","415.1002555681","211574087646280.0000000000",
"2020-08-20 00:00","405.5194171052","216360184777100.0000000000",
"2020-08-21 00:00","391.1565742316","213019498051280.0000000000",
"2020-08-22 00:00","393.0558104817","218579571116990.0000000000",
"2020-08-23 00:00","403.1136380853","215629550865990.0000000000",
"2020-08-24 00:00","385.7967103561","216549848112920.0000000000",
"2020-08-25 00:00","389.7702413328","219523155402300.0000000000",
"2020-08-26 00:00","383.8313262479","215616286100150.0000000000",
"2020-08-27 00:00","396.3318766537","220807855006430.0000000000",
"2020-08-28 00:00","401.2887133239","214524471277600.0000000000",
"2020-08-29 00:00","415.3918378946","218625646125710.0000000000",
"2020-08-30 00:00","433.7358894813","219787452342790.0000000000",
"2020-08-31 00:00","481.6338023745","228236059283970.0000000000",
"2020-09-01 00:00","432.9024309398","227644565010590.0000000000",
"2020-09-02 00:00","402.7404229577","222992387390380.0000000000",
"2020-09-03 00:00","382.5476416407","234425549603530.0000000000",
"2020-09-04 00:00","356.6449557607","233429349672490.0000000000",
"2020-09-05 00:00","345.0532225018","241687013197030.0000000000",
"2020-09-06 00:00","346.2350617377","241277022321920.0000000000",
"2020-09-07 00:00","340.6457766526","239305323432820.0000000000",
"2020-09-08 00:00","353.1055834196","237496005239980.0000000000",
"2020-09-09 00:00","370.5816894606","234099332474350.0000000000",
"2020-09-10 00:00","369.2734755522","241831451277600.0000000000",
"2020-09-11 00:00","373.3905654522","246620063087530.0000000000",
"2020-09-12 00:00","361.0216426667","245792613100450.0000000000",
"2020-09-13 00:00","382.3822920588","242993172211600.0000000000",
"2020-09-14 00:00","365.8630059382","246286904576720.0000000000",
"2020-09-15 00:00","370.0594408142","240507062371610.0000000000",
"2020-09-16 00:00","380.0541176249","254088188092460.0000000000",
"2020-09-17 00:00","382.5018443768","244639348929040.0000000000",
"2020-09-18 00:00","384.3489158599","249145046662670.0000000000",
"2020-09-19 00:00","371.3402047664","252139794171860.0000000000",
"2020-09-20 00:00","340.3793523934","255530737907790.0000000000",
"2020-09-21 00:00","341.2199671074","249374655409107.0000000000",
"2020-09-22 00:00","338.6688717035","256269579861760.0000000000",
"2020-09-23 00:00","344.162645226","248093268890040.0000000000",
"2020-09-24 00:00","346.6962447728","247776204415060.0000000000",
"2020-09-25 00:00","352.1184423876","254197236552860.0000000000",
"2020-09-26 00:00","354.5392323781","252514690959550.0000000000",
"2020-09-27 00:00","364.620867","251387539419990.0000000000",
"2020-09-28 00:00","355.547687798","250894839334440.0000000000",
"2020-09-29 00:00","357.6395769342","253210167151250.0000000000",
"2020-09-30 00:00","362.6604270909","253002023477070.0000000000",
"2020-10-01 00:00","343.3722019454","254362663527090.0000000000",
"2020-10-02 00:00","347.423598547","249449520562570.0000000000",
"2020-10-03 00:00","347.0855880712","251326042296240.0000000000",
"2020-10-04 00:00","352.6485171749","254971802588290.0000000000",
"2020-10-05 00:00","351.1754730803","265373725037150.0000000000",
"2020-10-06 00:00","340.6867036409","259376966042730.0000000000",
"2020-10-07 00:00","349.6226904337","254594226820820.0000000000",
"2020-10-08 00:00","364.6927634163","257755650810550.0000000000",
"2020-10-09 00:00","373.0047338822","262526145287620.0000000000",
"2020-10-10 00:00","374.5928279442","260736737516250.0000000000",
"2020-10-11 00:00","383.7270169245","259779148891610.0000000000",
"2020-10-12 00:00","379.9956390691","265921442073940.0000000000",
"2020-10-13 00:00","377.4300627859","260068559053280.0000000000",
"2020-10-14 00:00","376.7564615906","265501898580900.0000000000",
"2020-10-15 00:00","367.209007267","262411310563050.0000000000",
"2020-10-16 00:00","368.3531346465","264137512260440.0000000000",
"2020-10-17 00:00","374.4400454009","253726001582290.0000000000",
"2020-10-18 00:00","383.2034838532","267414274685660.0000000000",
"2020-10-19 00:00","371.6746261675","264325664755250.0000000000",
"2020-10-20 00:00","389.5948778173","262885206776670.0000000000",
"2020-10-21 00:00","413.3592283963","264624005092420.0000000000",
"2020-10-22 00:00","412.7819791194","265267064989950.0000000000",
"2020-10-23 00:00","414.853432555","270607244822160.0000000000",
"2020-10-24 00:00","405.6292289384","263138999998200.0000000000",
"2020-10-25 00:00","394.8576094845","255030598173120.0000000000",
"2020-10-26 00:00","404.8584775465","261283910855030.0000000000",
"2020-10-27 00:00","388.1635383744","264423528728760.0000000000",
"2020-10-28 00:00","390.3784581749","269893434962840.0000000000",
"2020-10-29 00:00","381.8589283744","262882531380060.0000000000",
"2020-10-30 00:00","389.763993277","264356204018730.0000000000",
"2020-10-31 00:00","387.8484160652","268616212092520.0000000000",
"2020-11-01 00:00","386.2428925419","257629051173720.0000000000",
"2020-11-02 00:00","381.8764424408","264414652724810.0000000000",
"2020-11-03 00:00","383.5418863092","262880030650230.0000000000",
"2020-11-04 00:00","413.621220864","260933325265860.0000000000",
"2020-11-05 00:00","437.7341645181","269020846313040.0000000000",
"2020-11-06 00:00","448.4183485124","270813558930890.0000000000",
"2020-11-07 00:00","452.8383882692","261639834988610.0000000000",
"2020-11-08 00:00","438.8368734436","264378700591470.0000000000",
"2020-11-09 00:00","442.7285703991","265177794655460.0000000000",
"2020-11-10 00:00","461.9219161549","268484969632160.0000000000",
"2020-11-11 00:00","461.2927839621","264608517644580.0000000000",
"2020-11-12 00:00","469.1113372702","270715821617250.0000000000",
"2020-11-13 00:00","459.0758588503","265436738853700.0000000000",
"2020-11-14 00:00","455.9982141214","273314736082890.0000000000",
"2020-11-15 00:00","458.705470195","263966972645700.0000000000",
"2020-11-16 00:00","473.3078485488","269946198912990.0000000000",
"2020-11-17 00:00","473.3961295532","266833820305600.0000000000",
"2020-11-18 00:00","477.5119763182","275274395526250.0000000000",
"2020-11-19 00:00","505.2318793885","274950067490570.0000000000",
"2020-11-20 00:00","536.9958734876","278227564898430.0000000000",
"2020-11-21 00:00","533.6540393545","280194258238070.0000000000",
"2020-11-22 00:00","591.3640666621","268610711085960.0000000000",
"2020-11-23 00:00","605.944033434","280060187070450.0000000000",
"2020-11-24 00:00","593.6798577572","280101274203620.0000000000",
"2020-11-25 00:00","507.4349685179","277597472469080.0000000000",
"2020-11-26 00:00","498.9098774487","276543629773350.0000000000",
"2020-11-27 00:00","532.3291242465","276615035521610.0000000000",
"2020-11-28 00:00","553.8074174676","285275641428350.0000000000",
"2020-11-29 00:00","597.8608259943","288165178311480.0000000000",
"2020-11-30 00:00","605.087034993","291774744417197.0000000000",
"2020-12-01 00:00","590.0098595757","274315245106100.0000000000",
"2020-12-02 00:00","618.0763006199","286316227284250.0000000000",
"2020-12-03 00:00","588.3194914662","284418185273140.0000000000",
"2020-12-04 00:00","591.4777172268","284726009688820.0000000000",
"2020-12-05 00:00","594.8518626038","287930591678860.0000000000",
"2020-12-06 00:00","595.6634870201","283126967263538.0000000000",
"2020-12-07 00:00","574.4364378787","285463964781430.0000000000",
"2020-12-08 00:00","568.1122140267","289913016493180.0000000000",
"2020-12-09 00:00","557.0126204279","286100584008850.0000000000",
"2020-12-10 00:00","554.3403227967","280178110938020.0000000000",
"2020-12-11 00:00","554.8600331418","283494338744580.0000000000",
"2020-12-12 00:00","584.0933624892","285915910818510.0000000000",
"2020-12-13 00:00","584.4270862894","278591551507000.0000000000",
"2020-12-14 00:00","586.0439744868","279631148653550.0000000000",
"2020-12-15 00:00","621.3813955769","281809995280120.0000000000",
"2020-12-16 00:00","665.2238698032","283556511537760.0000000000",
"2020-12-17 00:00","637.6776151741","285559377580590.0000000000",
"2020-12-18 00:00","654.3913210777","280983735913880.0000000000",
"2020-12-19 00:00","654.4114542301","286897319449160.0000000000",
"2020-12-20 00:00","612.9115211919","289576573513220.0000000000",
"2020-12-21 00:00","628.9378380196","287683369035820.0000000000",
"2020-12-22 00:00","606.706566819","295172227050380.0000000000",
"2020-12-23 00:00","613.0100419657","286669437458170.0000000000",
"2020-12-24 00:00","615.0911560501","281844877931060.0000000000",
"2020-12-25 00:00","628.651935935","292161971911920.0000000000",
"2020-12-26 00:00","696.5416593312","286871657268950.0000000000",
"2020-12-27 00:00","729.5252548617","300732176348750.0000000000",
"2020-12-28 00:00","719.9523473952","292931789244115.0000000000",
"2020-12-29 00:00","734.992851563","289628436496300.0000000000",
"2020-12-30 00:00","736.4318770596","293677406630190.0000000000",
"2020-12-31 00:00","736.6619010619","293698510139180.0000000000",
"2021-01-01 00:00","766.4270767139","306343778059930.0000000000",
"2021-01-02 00:00","917.2087436092","303868365249540.0000000000",
"2021-01-03 00:00","1040.0829332349","303232497686410.0000000000",
"2021-01-04 00:00","1053.6694340765","306065893538440.0000000000",
"2021-01-05 00:00","1145.3560548975","308043435097150.0000000000",
"2021-01-06 00:00","1246.3776733691","306666931517800.0000000000",
"2021-01-07 00:00","1214.1955520782","314470458018460.0000000000",
"2021-01-08 00:00","1223.4349293707","311774298881560.0000000000",
"2021-01-09 00:00","1307.9137739419","317380855832520.0000000000",
"2021-01-10 00:00","982.4393117758","321688687454260.0000000000",
"2021-01-11 00:00","1056.7160969236","324376866568930.0000000000",
"2021-01-12 00:00","1070.9425932222","325777977609010.0000000000",
"2021-01-13 00:00","1209.3977564856","328045095105570.0000000000",
"2021-01-14 00:00","1141.3241689228","326199562631616.0000000000",
"2021-01-15 00:00","1273.4438532204","332260711409620.0000000000",
"2021-01-16 00:00","1241.8983550673","323383181429870.0000000000",
"2021-01-17 00:00","1244.0524191532","328428590524680.0000000000",
"2021-01-18 00:00","1414.9086282357","330776570492810.0000000000",
"2021-01-19 00:00","1274.6905693682","338197767360200.0000000000",
"2021-01-20 00:00","1192.69155439","333639004692980.0000000000",
"2021-01-21 00:00","1227.8727761015","337140493264080.0000000000",
"2021-01-22 00:00","1232.5244669142","342778385169110.0000000000",
"2021-01-23 00:00","1320.9298603196","344270548749590.0000000000",
"2021-01-24 00:00","1437.1901813618","349254472717860.0000000000",
"2021-01-25 00:00","1287.0565177238","350550947728030.0000000000",
"2021-01-26 00:00","1284.9299632141","356119954901520.0000000000",
"2021-01-27 00:00","1347.6153323506","353864628019156.0000000000",
"2021-01-28 00:00","1392.8982476337","346652244921240.0000000000",
"2021-01-29 00:00","1372.9584146632","344740657556260.0000000000",
"2021-01-30 00:00","1309.2167224016","355631554483390.0000000000",
"2021-01-31 00:00","1310.739275494","363451824275440.0000000000",
"2021-02-01 00:00","1425.2968675121","363542704506230.0000000000",
"2021-02-02 00:00","1594.1090231033","359826190406650.0000000000",
"2021-02-03 00:00","1580.8348134323","368308620568020.0000000000",
"2021-02-04 00:00","1736.8292919798","367916681162860.0000000000",
"2021-02-05 00:00","1675.6308154633","369161080682734.0000000000",
"2021-02-06 00:00","1544.0142688285","383325011832300.0000000000",
"2021-02-07 00:00","1732.3628505893","380557085708520.0000000000",
"2021-02-08 00:00","1745.0396623175","378184549935710.0000000000",
"2021-02-09 00:00","1703.5136415359","379888143668140.0000000000",
"2021-02-10 00:00","1797.0808966829","385280260654180.0000000000",
"2021-02-11 00:00","1787.8253119719","394549461097330.0000000000",
"2021-02-12 00:00","1818.2147744319","388363241507960.0000000000",
"2021-02-13 00:00","1796.2754511456","397958213095340.0000000000",
"2021-02-14 00:00","1806.3014627139","397126532417250.0000000000",
"2021-02-15 00:00","1779.300459196","397157666370580.0000000000",
"2021-02-16 00:00","1811.1655007356","403377147219590.0000000000",
"2021-02-17 00:00","1908.7664880507","395680897481860.0000000000",
"2021-02-18 00:00","1931.6234956341","409071979966990.0000000000",
"2021-02-19 00:00","1983.8821277444","402672558588360.0000000000",
"2021-02-20 00:00","1953.6844778627","394270798026460.0000000000",
"2021-02-21 00:00","1734.2344133063","411039307102210.0000000000",
"2021-02-22 00:00","1569.1907739781","408108136363870.0000000000",
"2021-02-23 00:00","1654.2170581017","416096332519560.0000000000",
"2021-02-24 00:00","1625.8372466732","413569923813840.0000000000",
"2021-02-25 00:00","1532.1690458523","415831447238140.0000000000",
"2021-02-26 00:00","1456.2018892702","418999866460920.0000000000",
"2021-02-27 00:00","1315.4904696685","418150694098060.0000000000",
"2021-02-28 00:00","1547.4860213532","419986407697560.0000000000",
"2021-03-01 00:00","1551.8920242113","423561221743890.0000000000",
"2021-03-02 00:00","1595.5591745772","408685368664470.0000000000",
"2021-03-03 00:00","1578.3851584145","413032912241450.0000000000",
"2021-03-04 00:00","1484.794239511","424870590799506.0000000000",
"2021-03-05 00:00","1543.502487925","437606472407300.0000000000",
"2021-03-06 00:00","1648.6477477616","432343604567430.0000000000",
"2021-03-07 00:00","1742.1255100706","434013680691440.0000000000",
"2021-03-08 00:00","1829.0426241835","429438571938950.0000000000",
"2021-03-09 00:00","1832.7914248711","432058866622520.0000000000",
"2021-03-10 00:00","1796.4470680953","429156297730370.0000000000",
"2021-03-11 00:00","1776.0897431878","426202056303580.0000000000",
"2021-03-12 00:00","1876.4513051429","436523794869390.0000000000",
"2021-03-13 00:00","1858.1651346224","446578175491350.0000000000",
"2021-03-14 00:00","1767.9222916894","439936622023710.0000000000",
"2021-03-15 00:00","1801.4211021202","447630959505480.0000000000",
"2021-03-16 00:00","1771.9700544804","451435465753310.0000000000",
"2021-03-17 00:00","1818.202114325","445462346208950.0000000000",
"2021-03-18 00:00","1821.7023984382","452378855359620.0000000000",
"2021-03-19 00:00","1854.9280492978","463749915046290.0000000000",
"2021-03-20 00:00","1789.2417825532","457059829426980.0000000000",
"2021-03-21 00:00","1780.5604601024","453643316299810.0000000000",
"2021-03-22 00:00","1701.8638348396","458806296204720.0000000000",
"2021-03-23 00:00","1719.407525067","456681636944140.0000000000",
"2021-03-24 00:00","1594.8344747956","466881474149860.0000000000",
"2021-03-25 00:00","1641.0140947143","478080068184450.0000000000",
"2021-03-26 00:00","1683.6616463833","473386121284200.0000000000",
"2021-03-27 00:00","1706.3506791517","477358630242730.0000000000",
"2021-03-28 00:00","1778.6042852677","487249772473740.0000000000",
"2021-03-29 00:00","1832.0326358243","486350705428970.0000000000",
"2021-03-30 00:00","1850.3648755229","482290526330694.0000000000",
"2021-03-31 00:00","1942.4641125747","488243974443710.0000000000",
"2021-04-01 00:00","2071.4275073479","490898332467240.0000000000",
"2021-04-02 00:00","2079.418564183","493994310934320.0000000000",
"2021-04-03 00:00","2077.8682835412","504582805952730.0000000000",
"2021-04-04 00:00","2107.7713498245","514483844189640.0000000000",
"2021-04-05 00:00","2089.6737600327","507877612480410.0000000000",
"2021-04-06 00:00","1981.8708038938","519177951658950.0000000000",
"2021-04-07 00:00","2055.9802792153","520071347585160.0000000000",
"2021-04-08 00:00","2064.0244160053","512257204686520.0000000000",
"2021-04-09 00:00","2157.8869902061","518128862819570.0000000000",
"2021-04-10 00:00","2151.9950717711","510240619984260.0000000000",
"2021-04-11 00:00","2130.3923436355","539961741662720.0000000000",
"2021-04-12 00:00","2261.4200087557","536437524572390.0000000000",
"2021-04-13 00:00","2340.2520680909","534862159659060.0000000000",
"2021-04-14 00:00","2462.6697461176","534703966699480.0000000000",
"2021-04-15 00:00","2429.0702278481","514142401055240.0000000000",
"2021-04-16 00:00","2349.2365582636","522208330878680.0000000000",
"2021-04-17 00:00","2145.1252122133","531043733827760.0000000000",
"2021-04-18 00:00","2098.1841660074","510473303039220.0000000000",
"2021-04-19 00:00","2172.882944709","530861948393156.0000000000",
"2021-04-20 00:00","2438.6516518839","541343220107180.0000000000",
"2021-04-21 00:00","2607.6135466946","538951894981380.0000000000",
"2021-04-22 00:00","2327.690538432","539110845690090.0000000000",
"2021-04-23 00:00","2248.5480793649","541471525240640.0000000000",
"2021-04-24 00:00","2338.4984009203","558264706673860.0000000000",
"2021-04-25 00:00","2503.5925456987","562480675311640.0000000000",
"2021-04-26 00:00","2666.0583367406","557147692422650.0000000000",
"2021-04-27 00:00","2679.9969433277","575093096989740.0000000000",
"2021-04-28 00:00","2782.9316826221","568256247160550.0000000000",
"2021-04-29 00:00","2733.029847083","566110333586740.0000000000",
"2021-04-30 00:00","2862.3222603718","572166639373600.0000000000",
"2021-05-01 00:00","2931.1219088639","572043905411560.0000000000",
"2021-05-02 00:00","3170.9703294061","573010700585590.0000000000",
"2021-05-03 00:00","3259.8703915628","587905748099180.0000000000",
"2021-05-04 00:00","3307.9534015317","583327742093540.0000000000",
"2021-05-05 00:00","3555.7964418536","596108790605110.0000000000",
"2021-05-06 00:00","3565.1761338199","580190579811607.0000000000",
"2021-05-07 00:00","3637.5884538548","592453732238129.0000000000",
"2021-05-08 00:00","3878.6748705467","601055592802200.0000000000",
"2021-05-09 00:00","4143.0935257398","603209341314760.0000000000",
"2021-05-10 00:00","4010.7127199041","604035510156490.0000000000",
"2021-05-11 00:00","4198.1911249214","604472319157470.0000000000",
"2021-05-12 00:00","3749.3842973945","618560567675050.0000000000",
"2021-05-13 00:00","4136.4368266373","619362909996170.0000000000",
"2021-05-14 00:00","3877.279587656","612671916358570.0000000000",
"2021-05-15 00:00","3639.7107789714","629708086525560.0000000000",
"2021-05-16 00:00","3279.8659605624","613770740979430.0000000000",
"2021-05-17 00:00","3349.987596025","628516553217480.0000000000",
"2021-05-18 00:00","2789.8447164914","632797515530101.0000000000",
"2021-05-19 00:00","2908.5140176909","643815532600700.0000000000",
"2021-05-20 00:00","2429.4494627696","621394474847880.0000000000",
"2021-05-21 00:00","2376.480361376","621761851002880.0000000000",
"2021-05-22 00:00","1923.2001979499","613918258484080.0000000000",
"2021-05-23 00:00","2499.5136814023","608673095653240.0000000000",
"2021-05-24 00:00","2598.4251981117","605000474145920.0000000000",
"2021-05-25 00:00","2743.8216052853","606480684351520.0000000000",
"2021-05-26 00:00","2808.9406760593","600180339324130.0000000000",
"2021-05-27 00:00","2560.3379323587","599432159157020.0000000000",
"2021-05-28 00:00","2321.8541175825","597043647303610.0000000000",
"2021-05-29 00:00","2383.4292650166","604671454342637.0000000000",
"2021-05-30 00:00","2625.3423898329","597024005336800.0000000000",
"2021-05-31 00:00","2572.5412405293","584884017068240.0000000000",
"2021-06-01 00:00","2783.8919616083","598167342719060.0000000000",
"2021-06-02 00:00","2791.3752506907","598334261447960.0000000000",
"2021-06-03 00:00","2656.5287010042","613231975759570.0000000000",
"2021-06-04 00:00","2648.6953034606","610309847701890.0000000000",
"2021-06-05 00:00","2717.3101253008","617999506979590.0000000000",
"2021-06-06 00:00","2788.0080918723","615427644095090.0000000000",
"2021-06-07 00:00","2381.0047940861","618853259605350.0000000000",
"2021-06-08 00:00","2573.5489221797","607392955456060.0000000000",
"2021-06-09 00:00","2504.8327609397","590878305038810.0000000000",
"2021-06-10 00:00","2421.8351706649","595835798615399.0000000000",
"2021-06-11 00:00","2390.8306749751","584177894700782.0000000000",
"2021-06-12 00:00","2351.6967922244","577684975050206.0000000000",
"2021-06-13 00:00","2573.7800319308","576534919255570.0000000000",
"2021-06-14 00:00","2550.6338755467","594800137252699.0000000000",
"2021-06-15 00:00","2414.6249363187","575428491175980.0000000000",
"2021-06-16 00:00","2417.8741877657","575278335617270.0000000000",
"2021-06-17 00:00","2217.8364815344","580305915075309.0000000000",
"2021-06-18 00:00","2245.5030706197","562070956008110.0000000000",
"2021-06-19 00:00","2115.369684005","548762752242200.0000000000",
"2021-06-20 00:00","1987.0091413098","524846945508610.0000000000",
"2021-06-21 00:00","1855.1670263731","515197853783660.0000000000",
"2021-06-22 00:00","1978.8360891967","496943966200940.0000000000",
"2021-06-23 00:00","1991.4570158833","493931901810380.0000000000",
"2021-06-24 00:00","1829.6572082741","481101312025450.0000000000",
"2021-06-25 00:00","1776.3433195658","477517272420960.0000000000",
"2021-06-26 00:00","1841.6287155615","479076050776440.0000000000",
"2021-06-27 00:00","2114.3780685172","489238825210650.0000000000",
"2021-06-28 00:00","2216.50792291","492157382403270.0000000000",
"2021-06-29 00:00","2103.3942281724","497649989805420.0000000000",
"2021-06-30 00:00","2120.4984278237","487705892280120.0000000000",
"2021-07-01 00:00","2117.3168761596","495835249682340.0000000000",
"2021-07-02 00:00","2226.6077969809","494048098777210.0000000000",
"2021-07-03 00:00","2330.2471069614","499563203186956.0000000000",
"2021-07-04 00:00","2211.5147514474","505776630530930.0000000000",
"2021-07-05 00:00","2305.6491253931","513537843816730.0000000000",
"2021-07-06 00:00","2340.0485091611","507958782661860.0000000000",
"2021-07-07 00:00","2175.1577794618","511050836270140.0000000000",
"2021-07-08 00:00","2176.6534966348","507269714118400.0000000000",
"2021-07-09 00:00","2120.2913666526","528351388823422.0000000000",
"2021-07-10 00:00","2144.1145647175","521080548972020.0000000000",
"2021-07-11 00:00","2090.5159399396","525639364334140.0000000000",
"2021-07-12 00:00","1998.5665738078","505914295726450.0000000000",
"2021-07-13 00:00","1997.6330546892","507412776928780.0000000000",
"2021-07-14 00:00","1917.282811389","515492612680330.0000000000",
"2021-07-15 00:00","1930.6339496736","514119581353680.0000000000",
"2021-07-16 00:00","1885.2676682805","519564398172710.0000000000",
"2021-07-17 00:00","1891.6997117835","515029480563140.0000000000",
"2021-07-18 00:00","1821.6704949003","522649229045950.0000000000",
"2021-07-19 00:00","1809.6746643909","517240226108790.0000000000",
"2021-07-20 00:00","1953.4698385677","527122139165050.0000000000",
"2021-07-21 00:00","2033.2398608427","526691080091960.0000000000",
"2021-07-22 00:00","2050.9849808","530314822257340.0000000000",
"2021-07-23 00:00","2155.3187051451","539431999963140.0000000000",
"2021-07-24 00:00","2136.7169622146","546494913315290.0000000000",
"2021-07-25 00:00","2346.3284525765","549450268240120.0000000000",
"2021-07-26 00:00","2279.8816413064","545523730915390.0000000000",
"2021-07-27 00:00","2291.3443162149","552927642238200.0000000000",
"2021-07-28 00:00","2323.1787917174","554955495665390.0000000000",
"2021-07-29 00:00","2347.0534339515","535558432564250.0000000000",
"2021-07-30 00:00","2458.4847808272","554894412446840.0000000000",
"2021-07-31 00:00","2584.8379592029","560871931723670.0000000000",
"2021-08-01 00:00","2638.5910394408","572805191172850.0000000000",
"2021-08-02 00:00","2497.9250369281","583102483853080.0000000000",
"2021-08-03 00:00","2674.2422374758","589211986277390.0000000000",
"2021-08-04 00:00","2764.3028919538","586180850970870.0000000000",
"2021-08-05 00:00","2821.3134618508","583004437128510.0000000000",
"2021-08-06 00:00","3083.5703948017","593197977141890.0000000000",
"2021-08-07 00:00","3030.8163844132","591029109549030.0000000000",
"2021-08-08 00:00","3169.6420133002","607367976568130.0000000000",
"2021-08-09 00:00","3120.7204098506","619306639252450.0000000000",
"2021-08-10 00:00","3246.1700570261","597233737068180.0000000000",
"2021-08-11 00:00","3035.091093467","611585385956747.0000000000",
"2021-08-12 00:00","3214.3778425104","608653290073160.0000000000",
"2021-08-13 00:00","3270.1782212538","608911871476350.0000000000",
"2021-08-14 00:00","3156.6365033774","599437948061800.0000000000",
"2021-08-15 00:00","3222.0938871275","600701079417040.0000000000",
"2021-08-16 00:00","3167.6629412172","612564714437265.0000000000",
"2021-08-17 00:00","3107.9326468533","614331363251200.0000000000",
"2021-08-18 00:00","3067.9391286173","639140853283230.0000000000",
"2021-08-19 00:00","3283.7058032328","620199194741456.0000000000",
"2021-08-20 00:00","3274.8925119136","634336628316320.0000000000",
"2021-08-21 00:00","3180.3283705965","637610485924440.0000000000",
"2021-08-22 00:00","3329.162909099","622148035597900.0000000000",
"2021-08-23 00:00","3208.5280343234","641091453663690.0000000000",
"2021-08-24 00:00","3216.7483569609","646706494188250.0000000000",
"2021-08-25 00:00","3103.1712551549","650808190493760.0000000000",
"2021-08-26 00:00","3240.6005677894","649094153247640.0000000000",
"2021-08-27 00:00","3245.3616502439","641045581119160.0000000000",
"2021-08-28 00:00","3186.7660365303","644357088134040.0000000000",
"2021-08-29 00:00","3218.6530783126","653900248361580.0000000000",
"2021-08-30 00:00","3391.1626988467","663093590440387.0000000000",
"2021-08-31 00:00","3582.9141701932","652093297866350.0000000000",
"2021-09-01 00:00","3760.7202865868","675133928081090.0000000000",
"2021-09-02 00:00","3969.7729496947","676640694981190.0000000000",
"2021-09-03 00:00","3914.221174141","665870338395790.0000000000",
"2021-09-04 00:00","3908.1447694132","689461726729460.0000000000",
"2021-09-05 00:00","3927.9424464309","686825994814580.0000000000",
"2021-09-06 00:00","3460.1544924907","684845791968178.0000000000",
"2021-09-07 00:00","3415.9711022976","695134247875860.0000000000",
"2021-09-08 00:00","3522.0356720654","689926034060050.0000000000",
"2021-09-09 00:00","3300.3496716822","693479010414680.0000000000",
"2021-09-10 00:00","3310.3088655855","695876928434270.0000000000",
"2021-09-11 00:00","3418.2324845168","715310913983040.0000000000",
"2021-09-12 00:00","3205.8040462759","695483195384630.0000000000",
"2021-09-13 00:00","3390.5150683449","693890923112180.0000000000",
"2021-09-14 00:00","3495.3770820354","701955624632320.0000000000",
"2021-09-15 00:00","3618.7448315849","703596700008350.0000000000",
"2021-09-16 00:00","3453.5464823797","701788561755640.0000000000",
"2021-09-17 00:00","3472.6787255991","709708201273610.0000000000",
"2021-09-18 00:00","3365.5524598376","712986779273270.0000000000",
"2021-09-19 00:00","3075.5565609309","708281481481730.0000000000",
"2021-09-20 00:00","3034.0174142471","729831437497130.0000000000",
"2021-09-21 00:00","3009.1277873549","713135940809220.0000000000",
"2021-09-22 00:00","3099.4537418432","696220379661460.0000000000",
"2021-09-23 00:00","2874.7922161754","709200915794852.0000000000",
"2021-09-24 00:00","2932.3943833767","736645256077300.0000000000",
"2021-09-25 00:00","3066.0241353587","718499287131360.0000000000",
"2021-09-26 00:00","3070.8464451971","719224923802050.0000000000",
"2021-09-27 00:00","2858.8596020996","703255412913140.0000000000",
"2021-09-28 00:00","2862.8289870329","714295941779690.0000000000",
"2021-09-29 00:00","2988.0161372037","705568567144230.0000000000",
"2021-09-30 00:00","3237.6530814826","728942654975870.0000000000",
"2021-10-01 00:00","3392.1455336503","728703295891060.0000000000",
"2021-10-02 00:00","3409.6161637888","721674699446980.0000000000",
"2021-10-03 00:00","3315.9554334761","718464656020700.0000000000",
"2021-10-04 00:00","3424.9177726989","745261614856340.0000000000",
"2021-10-05 00:00","3622.0298361484","744163386236080.0000000000",
"2021-10-06 00:00","3591.1948856501","732902356883790.0000000000",
"2021-10-07 00:00","3622.5874977463","755013130046390.0000000000",
"2021-10-08 00:00","3607.3615244226","734280280427610.0000000000",
"2021-10-09 00:00","3564.2610293379","734877398615484.0000000000",
"2021-10-10 00:00","3603.7546867675","753623566286830.0000000000",
"2021-10-11 00:00","3508.7305177239","751558343080446.0000000000",
"2021-10-12 00:00","3498.0771043626","755045447685510.0000000000",
"2021-10-13 00:00","3810.9133186535","750285990449730.0000000000",
"2021-10-14 00:00","3805.343719571","730232041853980.0000000000",
"2021-10-15 00:00","3917.5899926156","750421233898510.0000000000",
"2021-10-16 00:00","3802.3819157825","750123405060400.0000000000",
"2021-10-17 00:00","3775.6879108652","743872042620210.0000000000",
"2021-10-18 00:00","3796.1836432028","747901664368750.0000000000",
"2021-10-19 00:00","4083.2931815582","754590717225970.0000000000",
"2021-10-20 00:00","4100.4093054708","764794342159710.0000000000",
"2021-10-21 00:00","3987.76755445","775504796860720.0000000000",
"2021-10-22 00:00","4088.4414536191","761984426323210.0000000000",
"2021-10-23 00:00","4020.5934752795","771099579617445.0000000000",
"2021-10-24 00:00","4220.3842653346","791111059512340.0000000000",
"2021-10-25 00:00","4196.2432367821","796270805634339.0000000000",
"2021-10-26 00:00","3996.7760776502","792894014866850.0000000000",
"2021-10-27 00:00","4162.02432645","782147183782790.0000000000",
"2021-10-28 00:00","4452.8094751078","784279724047630.0000000000",
"2021-10-29 00:00","4290.9513210583","798609041222780.0000000000",
