时间,币价,链上交易量
"2020-09-15 00:00","370.0594408142","4688210.4846894300",
"2020-09-16 00:00","380.0541176249","5845176.2200792300",
"2020-09-17 00:00","382.5018443768","6551285.1038665900",
"2020-09-18 00:00","384.3489158599","3431902.8525646800",
"2020-09-19 00:00","371.3402047664","3413195.0563654200",
"2020-09-20 00:00","340.3793523934","4961834.0681472600",
"2020-09-21 00:00","341.2199671074","3635380.3140492700",
"2020-09-22 00:00","338.6688717035","4271299.9163386200",
"2020-09-23 00:00","344.162645226","3506805.2463565600",
"2020-09-24 00:00","346.6962447728","3017114.2660629100",
"2020-09-25 00:00","352.1184423876","2284078.4978445100",
"2020-09-26 00:00","354.5392323781","2534543.5363133700",
"2020-09-27 00:00","364.620867","3184793.8288975900",
"2020-09-28 00:00","355.547687798","3490501.5833270300",
"2020-09-29 00:00","357.6395769342","3686168.0744711100",
"2020-09-30 00:00","362.6604270909","3732161.9163804000",
"2020-10-01 00:00","343.3722019454","3308696.4574583300",
"2020-10-02 00:00","347.423598547","1796289.9732691900",
"2020-10-03 00:00","347.0855880712","1670698.8054466900",
"2020-10-04 00:00","352.6485171749","2466123.6552036500",
"2020-10-05 00:00","351.1754730803","2526374.6399140800",
"2020-10-06 00:00","340.6867036409","3401395.3000528800",
"2020-10-07 00:00","349.6226904337","2906985.3158260900",
"2020-10-08 00:00","364.6927634163","3205848.3678932400",
"2020-10-09 00:00","373.0047338822","2284708.0832525700",
"2020-10-10 00:00","374.5928279442","1878756.5764552700",
"2020-10-11 00:00","383.7270169245","2980105.4746833200",
"2020-10-12 00:00","379.9956390691","2510849.8714522300",
"2020-10-13 00:00","377.4300627859","3403784.3855154800",
"2020-10-14 00:00","376.7564615906","2414244.2664364000",
"2020-10-15 00:00","367.209007267","2882664.6857508200",
"2020-10-16 00:00","368.3531346465","1449630.3387911600",
"2020-10-17 00:00","374.4400454009","1379462.5589258300",
"2020-10-18 00:00","383.2034838532","2214875.1587357600",
"2020-10-19 00:00","371.6746261675","2273550.4224030000",
"2020-10-20 00:00","389.5948778173","3704632.1773750200",
"2020-10-21 00:00","413.3592283963","3714301.2419713800",
"2020-10-22 00:00","412.7819791194","2867745.8676586100",
"2020-10-23 00:00","414.853432555","1785165.0478130200",
"2020-10-24 00:00","405.6292289384","1388563.7829776100",
"2020-10-25 00:00","394.8576094845","3247773.9429642000",
"2020-10-26 00:00","404.8584775465","2705025.8540218700",
"2020-10-27 00:00","388.1635383744","3388737.5949241400",
"2020-10-28 00:00","390.3784581749","2176642.6771556900",
"2020-10-29 00:00","381.8589283744","3205998.2225646700",
"2020-10-30 00:00","389.763993277","1925399.2466044100",
"2020-10-31 00:00","387.8484160652","1500209.2745686900",
"2020-11-01 00:00","386.2428925419","3286727.4710659500",
"2020-11-02 00:00","381.8764424408","2867643.4922842200",
"2020-11-03 00:00","383.5418863092","3316641.6447190000",
"2020-11-04 00:00","413.621220864","3908848.3361759300",
"2020-11-05 00:00","437.7341645181","4221057.1923893600",
"2020-11-06 00:00","448.4183485124","3550181.4538129000",
"2020-11-07 00:00","452.8383882692","1557935.1146917500",
"2020-11-08 00:00","438.8368734436","2718134.9644304800",
"2020-11-09 00:00","442.7285703991","2521813.2818529700",
"2020-11-10 00:00","461.9219161549","3058484.6738198900",
"2020-11-11 00:00","461.2927839621","3888023.8923507000",
"2020-11-12 00:00","469.1113372702","3167378.3213812200",
"2020-11-13 00:00","459.0758588503","1845922.5106510100",
"2020-11-14 00:00","455.9982141214","1619489.1296004800",
"2020-11-15 00:00","458.705470195","2559550.1528433600",
"2020-11-16 00:00","473.3078485488","4011244.3922502400",
"2020-11-17 00:00","473.3961295532","4088822.2778805700",
"2020-11-18 00:00","477.5119763182","2942343.4878672800",
"2020-11-19 00:00","505.2318793885","3558982.3925845300",
"2020-11-20 00:00","536.9958734876","4280150.7051401600",
"2020-11-21 00:00","533.6540393545","3403164.1752270500",
"2020-11-22 00:00","591.3640666621","4408622.4771030600",
"2020-11-23 00:00","605.944033434","5015910.7801562700",
"2020-11-24 00:00","593.6798577572","2866157.6142467100",
"2020-11-25 00:00","507.4349685179","4936012.4147638300",
"2020-11-26 00:00","498.9098774487","3180971.0298602500",
"2020-11-27 00:00","532.3291242465","1681323.9685867500",
"2020-11-28 00:00","553.8074174676","1750073.7777697000",
"2020-11-29 00:00","597.8608259943","3239118.0512278600",
"2020-11-30 00:00","605.087034993","4027111.7150089100",
"2020-12-01 00:00","590.0098595757","2410970.7166559500",
"2020-12-02 00:00","618.0763006199","2353252.1688756100",
"2020-12-03 00:00","588.3194914662","2580139.7778318200",
"2020-12-04 00:00","591.4777172268","1775569.4046531500",
"2020-12-05 00:00","594.8518626038","1536388.4027973500",
"2020-12-06 00:00","595.6634870201","2702858.8569150700",
"2020-12-07 00:00","574.4364378787","2495847.7815827300",
"2020-12-08 00:00","568.1122140267","3317173.3454625700",
"2020-12-09 00:00","557.0126204279","2958305.8869498600",
"2020-12-10 00:00","554.3403227967","2910279.7063333200",
"2020-12-11 00:00","554.8600331418","1723965.1031049500",
"2020-12-12 00:00","584.0933624892","1641055.8805443500",
"2020-12-13 00:00","584.4270862894","2084363.8153975700",
"2020-12-14 00:00","586.0439744868","2395017.4130043400",
"2020-12-15 00:00","621.3813955769","3229329.2928463200",
"2020-12-16 00:00","665.2238698032","4811887.9113572000",
"2020-12-17 00:00","637.6776151741","3012237.0844147800",
"2020-12-18 00:00","654.3913210777","2961109.5282602600",
"2020-12-19 00:00","654.4114542301","1742247.0229534300",
"2020-12-20 00:00","612.9115211919","3394746.5289068600",
"2020-12-21 00:00","628.9378380196","3019119.6204322200",
"2020-12-22 00:00","606.706566819","2790800.5434470900",
"2020-12-23 00:00","613.0100419657","2833884.3007367300",
"2020-12-24 00:00","615.0911560501","1730262.6797473900",
"2020-12-25 00:00","628.651935935","1952821.0237665300",
"2020-12-26 00:00","696.5416593312","3339940.2846503200",
"2020-12-27 00:00","729.5252548617","3556077.7702344800",
"2020-12-28 00:00","719.9523473952","4101719.7927571100",
"2020-12-29 00:00","734.992851563","3631796.3565818200",
"2020-12-30 00:00","736.4318770596","3010460.8073619400",
"2020-12-31 00:00","736.6619010619","2484638.8514083700",
"2021-01-01 00:00","766.4270767139","2534455.9146719700",
"2021-01-02 00:00","917.2087436092","5779956.7105928000",
"2021-01-03 00:00","1040.0829332349","7577167.9708690000",
"2021-01-04 00:00","1053.6694340765","4720236.0854694400",
"2021-01-05 00:00","1145.3560548975","5578526.7804601800",
"2021-01-06 00:00","1246.3776733691","5611434.4172546200",
"2021-01-07 00:00","1214.1955520782","5898894.2123080800",
"2021-01-08 00:00","1223.4349293707","3176433.6260910600",
"2021-01-09 00:00","1307.9137739419","3342907.4783716800",
"2021-01-10 00:00","982.4393117758","6687421.7133956600",
"2021-01-11 00:00","1056.7160969236","3620203.1388137200",
"2021-01-12 00:00","1070.9425932222","3850728.7788436800",
"2021-01-13 00:00","1209.3977564856","8099976.7042757700",
"2021-01-14 00:00","1141.3241689228","3679051.4298334600",
"2021-01-15 00:00","1273.4438532204","2837947.4815269900",
"2021-01-16 00:00","1241.8983550673","2380150.3172526300",
"2021-01-17 00:00","1244.0524191532","2858576.0409157600",
"2021-01-18 00:00","1414.9086282357","5405635.9660074200",
"2021-01-19 00:00","1274.6905693682","5743671.7767818700",
"2021-01-20 00:00","1192.69155439","4343600.3938551300",
"2021-01-21 00:00","1227.8727761015","4603529.5649849700",
"2021-01-22 00:00","1232.5244669142","2423284.0509461100",
"2021-01-23 00:00","1320.9298603196","3071550.9232972400",
"2021-01-24 00:00","1437.1901813618","3966375.9340934000",
"2021-01-25 00:00","1287.0565177238","3968784.9226416100",
"2021-01-26 00:00","1284.9299632141","3920709.2150026400",
"2021-01-27 00:00","1347.6153323506","3381013.2302218800",
"2021-01-28 00:00","1392.8982476337","5230745.3408077600",
"2021-01-29 00:00","1372.9584146632","3229303.3141992400",
"2021-01-30 00:00","1309.2167224016","2970261.0208087300",
"2021-01-31 00:00","1310.739275494","3139621.9183998400",
"2021-02-01 00:00","1425.2968675121","4981397.4741833100",
"2021-02-02 00:00","1594.1090231033","4686965.9980628700",
"2021-02-03 00:00","1580.8348134323","5018221.6183922800",
"2021-02-04 00:00","1736.8292919798","4241404.7535511300",
"2021-02-05 00:00","1675.6308154633","3439830.8820478400",
"2021-02-06 00:00","1544.0142688285","2934560.7325864500",
"2021-02-07 00:00","1732.3628505893","3984782.5217444900",
"2021-02-08 00:00","1745.0396623175","3575268.9101074500",
"2021-02-09 00:00","1703.5136415359","3571783.5372791700",
"2021-02-10 00:00","1797.0808966829","2995575.5582196900",
"2021-02-11 00:00","1787.8253119719","3297817.5584083400",
"2021-02-12 00:00","1818.2147744319","2200764.8753984900",
"2021-02-13 00:00","1796.2754511456","2133225.8488281100",
"2021-02-14 00:00","1806.3014627139","2727075.8964331400",
"2021-02-15 00:00","1779.300459196","2801506.9799988900",
"2021-02-16 00:00","1811.1655007356","3130066.7459950900",
"2021-02-17 00:00","1908.7664880507","3726110.6073748900",
"2021-02-18 00:00","1931.6234956341","3001526.0041136800",
"2021-02-19 00:00","1983.8821277444","3515543.5884541100",
"2021-02-20 00:00","1953.6844778627","2310096.2617617300",
"2021-02-21 00:00","1734.2344133063","4139927.1060479800",
"2021-02-22 00:00","1569.1907739781","6970524.0415674800",
"2021-02-23 00:00","1654.2170581017","3880190.1147877700",
"2021-02-24 00:00","1625.8372466732","3315944.7797446400",
"2021-02-25 00:00","1532.1690458523","4148106.4632564400",
"2021-02-26 00:00","1456.2018892702","2555530.1750035900",
"2021-02-27 00:00","1315.4904696685","3341537.2951141100",
"2021-02-28 00:00","1547.4860213532","3323433.1709938500",
"2021-03-01 00:00","1551.8920242113","3124460.3043059800",
"2021-03-02 00:00","1595.5591745772","2668911.7039624300",
"2021-03-03 00:00","1578.3851584145","3069994.0727856000",
"2021-03-04 00:00","1484.794239511","2757515.9544788800",
"2021-03-05 00:00","1543.502487925","2717911.0297748000",
"2021-03-06 00:00","1648.6477477616","5168935.0913869100",
"2021-03-07 00:00","1742.1255100706","3193256.5374950400",
"2021-03-08 00:00","1829.0426241835","3145715.7792699200",
"2021-03-09 00:00","1832.7914248711","3007570.0754527300",
"2021-03-10 00:00","1796.4470680953","3090329.7882482000",
"2021-03-11 00:00","1776.0897431878","3860795.7264057100",
"2021-03-12 00:00","1876.4513051429","2375295.4284963600",
"2021-03-13 00:00","1858.1651346224","1704675.6521617500",
"2021-03-14 00:00","1767.9222916894","3591410.7187323500",
"2021-03-15 00:00","1801.4211021202","3071138.1847599800",
"2021-03-16 00:00","1771.9700544804","2830695.8338688300",
"2021-03-17 00:00","1818.202114325","2556626.6990511300",
"2021-03-18 00:00","1821.7023984382","2186740.5742233700",
"2021-03-19 00:00","1854.9280492978","1786181.6137462500",
"2021-03-20 00:00","1789.2417825532","1957645.7172850700",
"2021-03-21 00:00","1780.5604601024","2718705.7974139000",
"2021-03-22 00:00","1701.8638348396","2495659.1403088200",
"2021-03-23 00:00","1719.407525067","2498265.6380051100",
"2021-03-24 00:00","1594.8344747956","4199632.3877353400",
"2021-03-25 00:00","1641.0140947143","2838044.1921238900",
"2021-03-26 00:00","1683.6616463833","1890872.1618703900",
"2021-03-27 00:00","1706.3506791517","1630696.5219557900",
"2021-03-28 00:00","1778.6042852677","3024434.5734982400",
"2021-03-29 00:00","1832.0326358243","3315977.4780762600",
"2021-03-30 00:00","1850.3648755229","3476101.6007984300",
"2021-03-31 00:00","1942.4641125747","2976445.1341154800",
"2021-04-01 00:00","2071.4275073479","4200209.1337297300",
"2021-04-02 00:00","2079.418564183","4228692.2675947700",
"2021-04-03 00:00","2077.8682835412","2110183.3216550700",
"2021-04-04 00:00","2107.7713498245","3548547.3480460100",
"2021-04-05 00:00","2089.6737600327","2857486.6961024400",
"2021-04-06 00:00","1981.8708038938","2992776.0853190000",
"2021-04-07 00:00","2055.9802792153","2701554.1945680700",
"2021-04-08 00:00","2064.0244160053","2517721.5548026500",
"2021-04-09 00:00","2157.8869902061","2490965.6691827100",
"2021-04-10 00:00","2151.9950717711","1820097.6497542300",
"2021-04-11 00:00","2130.3923436355","2584220.3978730300",
"2021-04-12 00:00","2261.4200087557","3371850.4870087900",
"2021-04-13 00:00","2340.2520680909","3837216.5533263200",
"2021-04-14 00:00","2462.6697461176","2460989.8677879700",
"2021-04-15 00:00","2429.0702278481","3679416.1194323500",
"2021-04-16 00:00","2349.2365582636","2605635.7120918300",
"2021-04-17 00:00","2145.1252122133","5508303.1542152400",
"2021-04-18 00:00","2098.1841660074","3191399.2428783700",
"2021-04-19 00:00","2172.882944709","2870577.0304663800",
"2021-04-20 00:00","2438.6516518839","3417845.9873700400",
"2021-04-21 00:00","2607.6135466946","4983454.0973465200",
"2021-04-22 00:00","2327.690538432","4398951.6226112900",
"2021-04-23 00:00","2248.5480793649","2162809.4020467800",
"2021-04-24 00:00","2338.4984009203","1968217.9969800600",
"2021-04-25 00:00","2503.5925456987","2908756.4677846600",
"2021-04-26 00:00","2666.0583367406","3107763.5306555500",
"2021-04-27 00:00","2679.9969433277","3455064.7325049500",
"2021-04-28 00:00","2782.9316826221","3194719.5193436000",
"2021-04-29 00:00","2733.029847083","3076095.2146729600",
"2021-04-30 00:00","2862.3222603718","2336489.7044073200",
"2021-05-01 00:00","2931.1219088639","1741034.0067640300",
"2021-05-02 00:00","3170.9703294061","4035987.7973212200",
"2021-05-03 00:00","3259.8703915628","4778883.7702885200",
"2021-05-04 00:00","3307.9534015317","3613014.0317693600",
"2021-05-05 00:00","3555.7964418536","2963305.8354222900",
"2021-05-06 00:00","3565.1761338199","3635657.8397909000",
"2021-05-07 00:00","3637.5884538548","3345054.7717596400",
"2021-05-08 00:00","3878.6748705467","2610262.5025454500",
"2021-05-09 00:00","4143.0935257398","4914299.0302760100",
"2021-05-10 00:00","4010.7127199041","4488664.8960963100",
"2021-05-11 00:00","4198.1911249214","4555805.3385795600",
"2021-05-12 00:00","3749.3842973945","5493248.3594317200",
"2021-05-13 00:00","4136.4368266373","3316120.0222174400",
"2021-05-14 00:00","3877.279587656","2337107.5683482200",
"2021-05-15 00:00","3639.7107789714","2798441.8619788900",
"2021-05-16 00:00","3279.8659605624","4398278.9605679100",
"2021-05-17 00:00","3349.987596025","3285165.2373729800",
"2021-05-18 00:00","2789.8447164914","9770996.7678704300",
"2021-05-19 00:00","2908.5140176909","7769697.3178445300",
"2021-05-20 00:00","2429.4494627696","5327379.2590980500",
"2021-05-21 00:00","2376.480361376","4009690.0360976700",
"2021-05-22 00:00","1923.2001979499","6621696.2132010500",
"2021-05-23 00:00","2499.5136814023","6134602.2407133300",
"2021-05-24 00:00","2598.4251981117","5119729.7414692300",
"2021-05-25 00:00","2743.8216052853","4290129.6555111900",
"2021-05-26 00:00","2808.9406760593","4406821.7032237200",
"2021-05-27 00:00","2560.3379323587","3954385.9782306600",
"2021-05-28 00:00","2321.8541175825","3453913.0660661200",
"2021-05-29 00:00","2383.4292650166","2676511.9098762600",
"2021-05-30 00:00","2625.3423898329","2250545.3537354600",
"2021-05-31 00:00","2572.5412405293","3348189.7137110400",
"2021-06-01 00:00","2783.8919616083","2601269.6999200900",
"2021-06-02 00:00","2791.3752506907","2705543.3704839700",
"2021-06-03 00:00","2656.5287010042","2679416.2716421400",
"2021-06-04 00:00","2648.6953034606","1701713.0199212100",
"2021-06-05 00:00","2717.3101253008","1165818.8457382500",
"2021-06-06 00:00","2788.0080918723","2021533.6982223500",
"2021-06-07 00:00","2381.0047940861","3841797.4187179300",
"2021-06-08 00:00","2573.5489221797","3260290.4612572400",
"2021-06-09 00:00","2504.8327609397","1853702.1864433400",
"2021-06-10 00:00","2421.8351706649","1974953.4109927600",
"2021-06-11 00:00","2390.8306749751","1471430.6887660300",
"2021-06-12 00:00","2351.6967922244","1224445.2630189000",
"2021-06-13 00:00","2573.7800319308","2295481.5550796400",
"2021-06-14 00:00","2550.6338755467","1865809.3143411400",
"2021-06-15 00:00","2414.6249363187","2795267.1431009000",
"2021-06-16 00:00","2417.8741877657","2236027.2492241100",
"2021-06-17 00:00","2217.8364815344","2655132.9842540600",
"2021-06-18 00:00","2245.5030706197","1172515.6226866800",
"2021-06-19 00:00","2115.369684005","1458931.9991659500",
"2021-06-20 00:00","1987.0091413098","3878856.0664439000",
"2021-06-21 00:00","1855.1670263731","5266460.5852830300",
"2021-06-22 00:00","1978.8360891967","2279389.8293014800",
"2021-06-23 00:00","1991.4570158833","2546547.9429963300",
"2021-06-24 00:00","1829.6572082741","2980687.5535212600",
"2021-06-25 00:00","1776.3433195658","1435071.3665611800",
"2021-06-26 00:00","1841.6287155615","1496478.1022875000",
"2021-06-27 00:00","2114.3780685172","2519108.6481325200",
"2021-06-28 00:00","2216.50792291","2473003.4927291700",
"2021-06-29 00:00","2103.3942281724","2039080.8389933600",
"2021-06-30 00:00","2120.4984278237","2955032.1446959100",
"2021-07-01 00:00","2117.3168761596","2823268.2962906800",
"2021-07-02 00:00","2226.6077969809","974099.4550197000",
"2021-07-03 00:00","2330.2471069614","1047620.0012058200",
"2021-07-04 00:00","2211.5147514474","1573776.5893457700",
"2021-07-05 00:00","2305.6491253931","2026334.5489042300",
"2021-07-06 00:00","2340.0485091611","2203696.7536646500",
"2021-07-07 00:00","2175.1577794618","3218450.8307321100",
"2021-07-08 00:00","2176.6534966348","2415655.3745324600",
"2021-07-09 00:00","2120.2913666526","1441009.3189649600",
"2021-07-10 00:00","2144.1145647175","753768.9989001900",
"2021-07-11 00:00","2090.5159399396","2474460.7792272200",
"2021-07-12 00:00","1998.5665738078","2132036.3594444000",
"2021-07-13 00:00","1997.6330546892","2563853.7481020000",
"2021-07-14 00:00","1917.282811389","2011295.0208308200",
"2021-07-15 00:00","1930.6339496736","2774057.4850672700",
"2021-07-16 00:00","1885.2676682805","1171109.2940318300",
"2021-07-17 00:00","1891.6997117835","1138126.0401398900",
"2021-07-18 00:00","1821.6704949003","2172115.6482013400",
"2021-07-19 00:00","1809.6746643909","2174070.1907617100",
"2021-07-20 00:00","1953.4698385677","2710653.6104997900",
"2021-07-21 00:00","2033.2398608427","2159329.9990654800",
"2021-07-22 00:00","2050.9849808","1842829.6410506100",
"2021-07-23 00:00","2155.3187051451","1369816.8233138200",
"2021-07-24 00:00","2136.7169622146","917285.6484905700",
"2021-07-25 00:00","2346.3284525765","3001287.3407165900",
"2021-07-26 00:00","2279.8816413064","2289967.2271939400",
"2021-07-27 00:00","2291.3443162149","1888727.2929997900",
"2021-07-28 00:00","2323.1787917174","2206453.8061514200",
"2021-07-29 00:00","2347.0534339515","2126832.6067234300",
"2021-07-30 00:00","2458.4847808272","2040779.2234480200",
"2021-07-31 00:00","2584.8379592029","1633751.1776672100",
"2021-08-01 00:00","2638.5910394408","1757256.3884508500",
"2021-08-02 00:00","2497.9250369281","2223304.4529068000",
"2021-08-03 00:00","2674.2422374758","2433743.8290486000",
"2021-08-04 00:00","2764.3028919538","2350920.8568782500",
"2021-08-05 00:00","2821.3134618508","2354536.0619890100",
"2021-08-06 00:00","3083.5703948017","1902578.8883674100",
"2021-08-07 00:00","3030.8163844132","1544036.1927343700",
"2021-08-08 00:00","3169.6420133002","2800596.2139552900",
"2021-08-09 00:00","3120.7204098506","2043036.7559279500",
"2021-08-10 00:00","3246.1700570261","1718843.8625718500",
"2021-08-11 00:00","3035.091093467","1786050.1544079600",
"2021-08-12 00:00","3214.3778425104","2018175.4386868200",
"2021-08-13 00:00","3270.1782212538","1411660.0099254900",
"2021-08-14 00:00","3156.6365033774","1402811.5410475400",
"2021-08-15 00:00","3222.0938871275","2544830.3032896100",
"2021-08-16 00:00","3167.6629412172","2077236.5786118000",
"2021-08-17 00:00","3107.9326468533","2111890.4991394500",
"2021-08-18 00:00","3067.9391286173","1810561.5143959100",
"2021-08-19 00:00","3283.7058032328","2326721.2007212400",
"2021-08-20 00:00","3274.8925119136","1224979.9156959600",
"2021-08-21 00:00","3180.3283705965","1228356.8666020000",
"2021-08-22 00:00","3329.162909099","2399818.7020736000",
"2021-08-23 00:00","3208.5280343234","2849501.5000663700",
"2021-08-24 00:00","3216.7483569609","2307266.6639609300",
"2021-08-25 00:00","3103.1712551549","1694465.9366613000",
"2021-08-26 00:00","3240.6005677894","2065017.7802312500",
"2021-08-27 00:00","3245.3616502439","1402621.9445021300",
"2021-08-28 00:00","3186.7660365303","1520422.6098479100",
"2021-08-29 00:00","3218.6530783126","2117678.5255217900",
"2021-08-30 00:00","3391.1626988467","2871813.6583592500",
"2021-08-31 00:00","3582.9141701932","2761775.3736115600",
"2021-09-01 00:00","3760.7202865868","3130859.4555741300",
"2021-09-02 00:00","3969.7729496947","2460373.5814936400",
"2021-09-03 00:00","3914.221174141","1531616.9680248200",
"2021-09-04 00:00","3908.1447694132","1183793.2338374700",
"2021-09-05 00:00","3927.9424464309","1798996.8376732100",
"2021-09-06 00:00","3460.1544924907","3252872.2235672600",
"2021-09-07 00:00","3415.9711022976","2533993.9415222000",
"2021-09-08 00:00","3522.0356720654","2446108.2678906700",
"2021-09-09 00:00","3300.3496716822","2360107.3736085700",
"2021-09-10 00:00","3310.3088655855","2222099.9192216100",
"2021-09-11 00:00","3418.2324845168","1222360.3231955800",
"2021-09-12 00:00","3205.8040462759","1904602.5045989000",
"2021-09-13 00:00","3390.5150683449","1594605.3900318500",
"2021-09-14 00:00","3495.3770820354","2790640.2483450300",
"2021-09-15 00:00","3618.7448315849","1643242.3008510300",
"2021-09-16 00:00","3453.5464823797","2270966.7995346000",
"2021-09-17 00:00","3472.6787255991","1442558.1596167800",
"2021-09-18 00:00","3365.5524598376","1124376.9766805400",
"2021-09-19 00:00","3075.5565609309","2777018.4710977400",
"2021-09-20 00:00","3034.0174142471","2749029.3276974500",
"2021-09-21 00:00","3009.1277873549","2437430.8608930900",
"2021-09-22 00:00","3099.4537418432","2039711.6541752600",
"2021-09-23 00:00","2874.7922161754","3638204.8092898400",
"2021-09-24 00:00","2932.3943833767","1063529.4484145600",
"2021-09-25 00:00","3066.0241353587","3499565.4336482200",
"2021-09-26 00:00","3070.8464451971","1708615.4303593700",
"2021-09-27 00:00","2858.8596020996","1557066.2965421000",
"2021-09-28 00:00","2862.8289870329","1473829.3442442100",
"2021-09-29 00:00","2988.0161372037","1467879.1550331300",
"2021-09-30 00:00","3237.6530814826","1945095.6373197800",
"2021-10-01 00:00","3392.1455336503","1283449.1597113500",
"2021-10-02 00:00","3409.6161637888","1097737.3636511400",
"2021-10-03 00:00","3315.9554334761","1650138.3116365400",
"2021-10-04 00:00","3424.9177726989","2449404.1599226700",
"2021-10-05 00:00","3622.0298361484","2291792.8564364800",
"2021-10-06 00:00","3591.1948856501","2295452.7576350600",
"2021-10-07 00:00","3622.5874977463","2227654.3233991700",
"2021-10-08 00:00","3607.3615244226","967256.2939517700",
"2021-10-09 00:00","3564.2610293379","1118406.1333004800",
"2021-10-10 00:00","3603.7546867675","1468602.5265129700",
"2021-10-11 00:00","3508.7305177239","1587255.5835121500",
"2021-10-12 00:00","3498.0771043626","2005456.4986080800",
"2021-10-13 00:00","3810.9133186535","3623573.5365064500",
"2021-10-14 00:00","3805.343719571","2785772.7475641100",
"2021-10-15 00:00","3917.5899926156","1760209.4018092500",
"2021-10-16 00:00","3802.3819157825","1453329.3854791700",
"2021-10-17 00:00","3775.6879108652","1929702.0258917600",
"2021-10-18 00:00","3796.1836432028","1734928.1655398300",
"2021-10-19 00:00","4083.2931815582","2095200.6887557200",
"2021-10-20 00:00","4100.4093054708","2903726.2071289700",
"2021-10-21 00:00","3987.76755445","2236410.6075419200",
"2021-10-22 00:00","4088.4414536191","1267757.0113094200",
"2021-10-23 00:00","4020.5934752795","955105.5678163900",
"2021-10-24 00:00","4220.3842653346","1568575.4472469700",
"2021-10-25 00:00","4196.2432367821","1684853.0620977000",
"2021-10-26 00:00","3996.7760776502","2776965.5985720600",
"2021-10-27 00:00","4162.02432645","1804725.4375648000",
"2021-10-28 00:00","4452.8094751078","2972657.5671319800",
"2021-10-29 00:00","4290.9513210583","1313642.6907159400",
