时间,币价,新增地址数
"2021-03-30 00:00","1850.3648755229","189484.0000000000",
"2021-03-31 00:00","1942.4641125747","201645.0000000000",
"2021-04-01 00:00","2071.4275073479","189412.0000000000",
"2021-04-02 00:00","2079.418564183","175433.0000000000",
"2021-04-03 00:00","2077.8682835412","201784.0000000000",
"2021-04-04 00:00","2107.7713498245","210286.0000000000",
"2021-04-05 00:00","2089.6737600327","188371.0000000000",
"2021-04-06 00:00","1981.8708038938","188676.0000000000",
"2021-04-07 00:00","2055.9802792153","209044.0000000000",
"2021-04-08 00:00","2064.0244160053","27736.0000000000",
"2021-04-09 00:00","2157.8869902061","26208.0000000000",
"2021-04-10 00:00","2151.9950717711","26788.0000000000",
"2021-04-11 00:00","2130.3923436355","38547.0000000000",
"2021-04-12 00:00","2261.4200087557","39568.0000000000",
"2021-04-13 00:00","2340.2520680909","31577.0000000000",
"2021-04-14 00:00","2462.6697461176","24158.0000000000",
"2021-04-15 00:00","2429.0702278481","31935.0000000000",
"2021-04-16 00:00","2349.2365582636","32118.0000000000",
"2021-04-17 00:00","2145.1252122133","32785.0000000000",
"2021-04-18 00:00","2098.1841660074","38645.0000000000",
"2021-04-19 00:00","2172.882944709","48556.0000000000",
"2021-04-20 00:00","2438.6516518839","44971.0000000000",
"2021-04-21 00:00","2607.6135466946","34240.0000000000",
"2021-04-22 00:00","2327.690538432","31049.0000000000",
"2021-04-23 00:00","2248.5480793649","23114.0000000000",
"2021-04-24 00:00","2338.4984009203","20919.0000000000",
"2021-04-25 00:00","2503.5925456987","26753.0000000000",
"2021-04-26 00:00","2666.0583367406","27170.0000000000",
"2021-04-27 00:00","2679.9969433277","27789.0000000000",
"2021-04-28 00:00","2782.9316826221","29439.0000000000",
"2021-04-29 00:00","2733.029847083","28368.0000000000",
"2021-04-30 00:00","2862.3222603718","24565.0000000000",
"2021-05-01 00:00","2931.1219088639","22016.0000000000",
"2021-05-02 00:00","3170.9703294061","28014.0000000000",
"2021-05-03 00:00","3259.8703915628","33876.0000000000",
"2021-05-04 00:00","3307.9534015317","40219.0000000000",
"2021-05-05 00:00","3555.7964418536","45346.0000000000",
"2021-05-06 00:00","3565.1761338199","48184.0000000000",
"2021-05-07 00:00","3637.5884538548","53623.0000000000",
"2021-05-08 00:00","3878.6748705467","52634.0000000000",
"2021-05-09 00:00","4143.0935257398","59031.0000000000",
"2021-05-10 00:00","4010.7127199041","56779.0000000000",
"2021-05-11 00:00","4198.1911249214","46680.0000000000",
"2021-05-12 00:00","3749.3842973945","37939.0000000000",
"2021-05-13 00:00","4136.4368266373","38095.0000000000",
"2021-05-14 00:00","3877.279587656","31251.0000000000",
"2021-05-15 00:00","3639.7107789714","28863.0000000000",
"2021-05-16 00:00","3279.8659605624","31335.0000000000",
"2021-05-17 00:00","3349.987596025","31829.0000000000",
"2021-05-18 00:00","2789.8447164914","32208.0000000000",
"2021-05-19 00:00","2908.5140176909","32861.0000000000",
"2021-05-20 00:00","2429.4494627696","27330.0000000000",
"2021-05-21 00:00","2376.480361376","21606.0000000000",
"2021-05-22 00:00","1923.2001979499","22300.0000000000",
"2021-05-23 00:00","2499.5136814023","25806.0000000000",
"2021-05-24 00:00","2598.4251981117","23601.0000000000",
"2021-05-25 00:00","2743.8216052853","27835.0000000000",
"2021-05-26 00:00","2808.9406760593","24243.0000000000",
"2021-05-27 00:00","2560.3379323587","21706.0000000000",
"2021-05-28 00:00","2321.8541175825","18070.0000000000",
"2021-05-29 00:00","2383.4292650166","16272.0000000000",
"2021-05-30 00:00","2625.3423898329","20478.0000000000",
"2021-05-31 00:00","2572.5412405293","24583.0000000000",
"2021-06-01 00:00","2783.8919616083","27854.0000000000",
"2021-06-02 00:00","2791.3752506907","27991.0000000000",
"2021-06-03 00:00","2656.5287010042","26089.0000000000",
"2021-06-04 00:00","2648.6953034606","20767.0000000000",
"2021-06-05 00:00","2717.3101253008","18380.0000000000",
"2021-06-06 00:00","2788.0080918723","23413.0000000000",
"2021-06-07 00:00","2381.0047940861","24221.0000000000",
"2021-06-08 00:00","2573.5489221797","22133.0000000000",
"2021-06-09 00:00","2504.8327609397","21932.0000000000",
"2021-06-10 00:00","2421.8351706649","21459.0000000000",
"2021-06-11 00:00","2390.8306749751","17445.0000000000",
"2021-06-12 00:00","2351.6967922244","17895.0000000000",
"2021-06-13 00:00","2573.7800319308","161259.0000000000",
"2021-06-14 00:00","2550.6338755467","176397.0000000000",
"2021-06-15 00:00","2414.6249363187","147997.0000000000",
"2021-06-16 00:00","2417.8741877657","159651.0000000000",
"2021-06-17 00:00","2217.8364815344","147573.0000000000",
"2021-06-18 00:00","2245.5030706197","182966.0000000000",
"2021-06-19 00:00","2115.369684005","228638.0000000000",
"2021-06-20 00:00","1987.0091413098","137910.0000000000",
"2021-06-21 00:00","1855.1670263731","124533.0000000000",
"2021-06-22 00:00","1978.8360891967","149360.0000000000",
"2021-06-23 00:00","1991.4570158833","176300.0000000000",
"2021-06-24 00:00","1829.6572082741","164668.0000000000",
"2021-06-25 00:00","1776.3433195658","217544.0000000000",
"2021-06-26 00:00","1841.6287155615","244323.0000000000",
"2021-06-27 00:00","2114.3780685172","180230.0000000000",
"2021-06-28 00:00","2216.50792291","151330.0000000000",
"2021-06-29 00:00","2103.3942281724","134039.0000000000",
"2021-06-30 00:00","2120.4984278237","129375.0000000000",
"2021-07-01 00:00","2117.3168761596","190295.0000000000",
"2021-07-02 00:00","2226.6077969809","159191.0000000000",
"2021-07-03 00:00","2330.2471069614","186496.0000000000",
"2021-07-04 00:00","2211.5147514474","161569.0000000000",
"2021-07-05 00:00","2305.6491253931","135481.0000000000",
"2021-07-06 00:00","2340.0485091611","119128.0000000000",
"2021-07-07 00:00","2175.1577794618","112559.0000000000",
"2021-07-08 00:00","2176.6534966348","146323.0000000000",
"2021-07-09 00:00","2120.2913666526","125501.0000000000",
"2021-07-10 00:00","2144.1145647175","167036.0000000000",
"2021-07-11 00:00","2090.5159399396","113572.0000000000",
"2021-07-12 00:00","1998.5665738078","108016.0000000000",
"2021-07-13 00:00","1997.6330546892","116166.0000000000",
"2021-07-14 00:00","1917.282811389","131247.0000000000",
"2021-07-15 00:00","1930.6339496736","121863.0000000000",
"2021-07-16 00:00","1885.2676682805","94661.0000000000",
"2021-07-17 00:00","1891.6997117835","97585.0000000000",
"2021-07-18 00:00","1821.6704949003","116147.0000000000",
"2021-07-19 00:00","1809.6746643909","106215.0000000000",
"2021-07-20 00:00","1953.4698385677","111949.0000000000",
"2021-07-21 00:00","2033.2398608427","106271.0000000000",
"2021-07-22 00:00","2050.9849808","109885.0000000000",
"2021-07-23 00:00","2155.3187051451","127074.0000000000",
"2021-07-24 00:00","2136.7169622146","108902.0000000000",
"2021-07-25 00:00","2346.3284525765","108854.0000000000",
"2021-07-26 00:00","2279.8816413064","122675.0000000000",
"2021-07-27 00:00","2291.3443162149","118271.0000000000",
"2021-07-28 00:00","2323.1787917174","122517.0000000000",
"2021-07-29 00:00","2347.0534339515","117951.0000000000",
"2021-07-30 00:00","2458.4847808272","115872.0000000000",
"2021-07-31 00:00","2584.8379592029","109499.0000000000",
"2021-08-01 00:00","2638.5910394408","117436.0000000000",
"2021-08-02 00:00","2497.9250369281","109143.0000000000",
"2021-08-03 00:00","2674.2422374758","119517.0000000000",
"2021-08-04 00:00","2764.3028919538","90816.0000000000",
"2021-08-05 00:00","2821.3134618508","104660.0000000000",
"2021-08-06 00:00","3083.5703948017","103564.0000000000",
"2021-08-07 00:00","3030.8163844132","102538.0000000000",
"2021-08-08 00:00","3169.6420133002","110083.0000000000",
"2021-08-09 00:00","3120.7204098506","109918.0000000000",
"2021-08-10 00:00","3246.1700570261","120675.0000000000",
"2021-08-11 00:00","3035.091093467","113462.0000000000",
"2021-08-12 00:00","3214.3778425104","106228.0000000000",
"2021-08-13 00:00","3270.1782212538","103118.0000000000",
"2021-08-14 00:00","3156.6365033774","99052.0000000000",
"2021-08-15 00:00","3222.0938871275","116891.0000000000",
"2021-08-16 00:00","3167.6629412172","113726.0000000000",
"2021-08-17 00:00","3107.9326468533","105691.0000000000",
"2021-08-18 00:00","3067.9391286173","111192.0000000000",
"2021-08-19 00:00","3283.7058032328","122287.0000000000",
"2021-08-20 00:00","3274.8925119136","111348.0000000000",
"2021-08-21 00:00","3180.3283705965","102848.0000000000",
"2021-08-22 00:00","3329.162909099","118492.0000000000",
"2021-08-23 00:00","3208.5280343234","115298.0000000000",
"2021-08-24 00:00","3216.7483569609","108348.0000000000",
"2021-08-25 00:00","3103.1712551549","105124.0000000000",
"2021-08-26 00:00","3240.6005677894","118736.0000000000",
"2021-08-27 00:00","3245.3616502439","103547.0000000000",
"2021-08-28 00:00","3186.7660365303","99409.0000000000",
"2021-08-29 00:00","3218.6530783126","110030.0000000000",
"2021-08-30 00:00","3391.1626988467","117645.0000000000",
"2021-08-31 00:00","3582.9141701932","122151.0000000000",
"2021-09-01 00:00","3760.7202865868","128701.0000000000",
"2021-09-02 00:00","3969.7729496947","119815.0000000000",
"2021-09-03 00:00","3914.221174141","107682.0000000000",
"2021-09-04 00:00","3908.1447694132","105000.0000000000",
"2021-09-05 00:00","3927.9424464309","117956.0000000000",
"2021-09-06 00:00","3460.1544924907","120765.0000000000",
"2021-09-07 00:00","3415.9711022976","109246.0000000000",
"2021-09-08 00:00","3522.0356720654","120355.0000000000",
"2021-09-09 00:00","3300.3496716822","121505.0000000000",
"2021-09-10 00:00","3310.3088655855","113174.0000000000",
"2021-09-11 00:00","3418.2324845168","118326.0000000000",
"2021-09-12 00:00","3205.8040462759","115059.0000000000",
"2021-09-13 00:00","3390.5150683449","124506.0000000000",
"2021-09-14 00:00","3495.3770820354","122088.0000000000",
"2021-09-15 00:00","3618.7448315849","130399.0000000000",
"2021-09-16 00:00","3453.5464823797","113907.0000000000",
"2021-09-17 00:00","3472.6787255991","105762.0000000000",
"2021-09-18 00:00","3365.5524598376","112040.0000000000",
"2021-09-19 00:00","3075.5565609309","97895.0000000000",
"2021-09-20 00:00","3034.0174142471","100990.0000000000",
"2021-09-21 00:00","3009.1277873549","101800.0000000000",
"2021-09-22 00:00","3099.4537418432","106282.0000000000",
"2021-09-23 00:00","2874.7922161754","103087.0000000000",
"2021-09-24 00:00","2932.3943833767","98712.0000000000",
"2021-09-25 00:00","3066.0241353587","92771.0000000000",
"2021-09-26 00:00","3070.8464451971","105678.0000000000",
"2021-09-27 00:00","2858.8596020996","97682.0000000000",
"2021-09-28 00:00","2862.8289870329","94784.0000000000",
"2021-09-29 00:00","2988.0161372037","96429.0000000000",
"2021-09-30 00:00","3237.6530814826","110399.0000000000",
"2021-10-01 00:00","3392.1455336503","101427.0000000000",
"2021-10-02 00:00","3409.6161637888","99947.0000000000",
"2021-10-03 00:00","3315.9554334761","106531.0000000000",
"2021-10-04 00:00","3424.9177726989","109145.0000000000",
"2021-10-05 00:00","3622.0298361484","183288.0000000000",
"2021-10-06 00:00","3591.1948856501","152999.0000000000",
"2021-10-07 00:00","3622.5874977463","125161.0000000000",
"2021-10-08 00:00","3607.3615244226","120807.0000000000",
"2021-10-09 00:00","3564.2610293379","108730.0000000000",
"2021-10-10 00:00","3603.7546867675","116491.0000000000",
"2021-10-11 00:00","3508.7305177239","121357.0000000000",
"2021-10-12 00:00","3498.0771043626","121022.0000000000",
"2021-10-13 00:00","3810.9133186535","126696.0000000000",
"2021-10-14 00:00","3805.343719571","126053.0000000000",
"2021-10-15 00:00","3917.5899926156","120248.0000000000",
"2021-10-16 00:00","3802.3819157825","109834.0000000000",
"2021-10-17 00:00","3775.6879108652","124912.0000000000",
"2021-10-18 00:00","3796.1836432028","132418.0000000000",
"2021-10-19 00:00","4083.2931815582","148955.0000000000",
"2021-10-20 00:00","4100.4093054708","138854.0000000000",
"2021-10-21 00:00","3987.76755445","130701.0000000000",
"2021-10-22 00:00","4088.4414536191","128745.0000000000",
"2021-10-23 00:00","4020.5934752795","145766.0000000000",
"2021-10-24 00:00","4220.3842653346","151951.0000000000",
"2021-10-25 00:00","4196.2432367821","169350.0000000000",
"2021-10-26 00:00","3996.7760776502","190571.0000000000",
"2021-10-27 00:00","4162.02432645","225710.0000000000",
"2021-10-28 00:00","4452.8094751078","222203.0000000000",
"2021-10-29 00:00","4290.9513210583","207610.0000000000",
