时间,币价,发行量
"2020-06-18 00:00","230.7624399981","108740594.7807300000",
"2020-06-19 00:00","226.7307210815","108753547.0307300000",
"2020-06-20 00:00","230.0784037118","108766582.3432300000",
"2020-06-21 00:00","241.2105605377","108779517.7807300000",
"2020-06-22 00:00","243.3555371983","108792430.3432300000",
"2020-06-23 00:00","231.5757018051","108805423.1557300000",
"2020-06-24 00:00","233.0257244079","108818350.3432300000",
"2020-06-25 00:00","229.5400481887","108831273.2807300000",
"2020-06-26 00:00","227.2678956176","108844030.2807300000",
"2020-06-27 00:00","224.9650043705","108857100.5307300000",
"2020-06-28 00:00","223.9209035751","108869915.0307300000",
"2020-06-29 00:00","226.1556443707","108882901.5307300000",
"2020-06-30 00:00","229.1102326234","108895747.4057300000",
"2020-07-01 00:00","225.9806873545","108908656.7807300000",
"2020-07-02 00:00","226.8053493887","108921633.4682300000",
"2020-07-03 00:00","226.3398414387","108934512.8432300000",
"2020-07-04 00:00","225.1839728133","108947523.8432300000",
"2020-07-05 00:00","238.1863378775","108960464.5932300000",
"2020-07-06 00:00","238.4178238515","108973475.2807300000",
"2020-07-07 00:00","245.3719777202","108986513.0307300000",
"2020-07-08 00:00","240.4688623859","108999401.2182300000",
"2020-07-09 00:00","240.3105659559","109012238.3432300000",
"2020-07-10 00:00","239.9083215016","109025329.7807300000",
"2020-07-11 00:00","237.7215938768","109038337.2807300000",
"2020-07-12 00:00","242.3294917565","109051348.4682300000",
"2020-07-13 00:00","240.6886110879","109064187.6557300000",
"2020-07-14 00:00","238.8173790951","109077144.0307300000",
"2020-07-15 00:00","232.9959768557","109089997.1557300000",
"2020-07-16 00:00","232.7665491263","109102928.9057300000",
"2020-07-17 00:00","234.9478510899","109116006.5307300000",
"2020-07-18 00:00","234.10028135","109128932.6557300000",
"2020-07-19 00:00","237.8612371756","109141831.9682300000",
"2020-07-20 00:00","243.6028534259","109154621.5307300000",
"2020-07-21 00:00","244.5145766617","109167566.2807300000",
"2020-07-22 00:00","268.7488910759","109180637.0307300000",
"2020-07-23 00:00","277.5545662281","109193665.8432300000",
"2020-07-24 00:00","286.0246706517","109206402.0307300000",
"2020-07-25 00:00","311.4237246297","109219404.7182300000",
"2020-07-26 00:00","315.7041460668","109232318.9682300000",
"2020-07-27 00:00","321.1379526097","109245297.5932300000",
"2020-07-28 00:00","321.6862746033","109258344.2182300000",
"2020-07-29 00:00","318.6213625444","109271142.5307300000",
"2020-07-30 00:00","343.4443596801","109284126.3432300000",
"2020-07-31 00:00","357.7845159065","109297185.1557300000",
"2020-08-01 00:00","369.1946474096","109310182.4682300000",
"2020-08-02 00:00","392.3907808692","109323160.8432300000",
"2020-08-03 00:00","390.2265846029","109335998.2807300000",
"2020-08-04 00:00","395.5466240917","109348936.5932300000",
"2020-08-05 00:00","398.0885815097","109361993.7807300000",
"2020-08-06 00:00","385.5051388711","109374984.4057300000",
"2020-08-07 00:00","390.5101448284","109387921.9682300000",
"2020-08-08 00:00","386.3115204028","109401004.2807300000",
"2020-08-09 00:00","396.1066612459","109413991.7182300000",
"2020-08-10 00:00","383.0479922791","109426952.5307300000",
"2020-08-11 00:00","385.060755804","109439991.9057300000",
"2020-08-12 00:00","392.2263295197","109452973.4057300000",
"2020-08-13 00:00","435.0492223095","109466004.2807300000",
"2020-08-14 00:00","436.862696385","109478977.4682300000",
"2020-08-15 00:00","430.8985676567","109492009.8432300000",
"2020-08-16 00:00","440.0477375499","109504828.3432300000",
"2020-08-17 00:00","421.1958998291","109517973.2807300000",
"2020-08-18 00:00","409.5207311548","109531011.0307300000",
"2020-08-19 00:00","415.1002555681","109544100.3432300000",
"2020-08-20 00:00","405.5194171052","109557102.9682300000",
"2020-08-21 00:00","391.1565742316","109570036.5307300000",
"2020-08-22 00:00","393.0558104817","109583211.8432300000",
"2020-08-23 00:00","403.1136380853","109596263.9057300000",
"2020-08-24 00:00","385.7967103561","109609135.9057300000",
"2020-08-25 00:00","389.7702413328","109622296.7807300000",
"2020-08-26 00:00","383.8313262479","109635311.9057300000",
"2020-08-27 00:00","396.3318766537","109648398.5307300000",
"2020-08-28 00:00","401.2887133239","109661436.5307300000",
"2020-08-29 00:00","415.3918378946","109674520.2182300000",
"2020-08-30 00:00","433.7358894813","109687726.3432300000",
"2020-08-31 00:00","481.6338023745","109700808.2182300000",
"2020-09-01 00:00","432.9024309398","109713811.9682300000",
"2020-09-02 00:00","402.7404229577","109726759.4682300000",
"2020-09-03 00:00","382.5476416407","109739997.3432300000",
"2020-09-04 00:00","356.6449557607","109753099.9682300000",
"2020-09-05 00:00","345.0532225018","109766343.6557300000",
"2020-09-06 00:00","346.2350617377","109779304.3432300000",
"2020-09-07 00:00","340.6457766526","109792371.0307300000",
"2020-09-08 00:00","353.1055834196","109805371.7807300000",
"2020-09-09 00:00","370.5816894606","109818414.0307300000",
"2020-09-10 00:00","369.2734755522","109831575.2807300000",
"2020-09-11 00:00","373.3905654522","109844597.7807300000",
"2020-09-12 00:00","361.0216426667","109857707.3432300000",
"2020-09-13 00:00","382.3822920588","109870644.9057300000",
"2020-09-14 00:00","365.8630059382","109883765.8432300000",
"2020-09-15 00:00","370.0594408142","109896693.8432300000",
"2020-09-16 00:00","380.0541176249","109909896.2807300000",
"2020-09-17 00:00","382.5018443768","109922787.7182300000",
"2020-09-18 00:00","384.3489158599","109935860.5307300000",
"2020-09-19 00:00","371.3402047664","109949066.0932300000",
"2020-09-20 00:00","340.3793523934","109962221.4682300000",
"2020-09-21 00:00","341.2199671074","109975120.1557300000",
"2020-09-22 00:00","338.6688717035","109988196.0307300000",
"2020-09-23 00:00","344.162645226","110001242.9682300000",
"2020-09-24 00:00","346.6962447728","110014167.9057300000",
"2020-09-25 00:00","352.1184423876","110027040.4057300000",
"2020-09-26 00:00","354.5392323781","110039795.2182300000",
"2020-09-27 00:00","364.620867","110052621.4682300000",
"2020-09-28 00:00","355.547687798","110065413.3432300000",
"2020-09-29 00:00","357.6395769342","110078239.7807300000",
"2020-09-30 00:00","362.6604270909","110091106.9057300000",
"2020-10-01 00:00","343.3722019454","110103849.5932300000",
"2020-10-02 00:00","347.423598547","110116620.1557300000",
"2020-10-03 00:00","347.0855880712","110129384.9682300000",
"2020-10-04 00:00","352.6485171749","110142296.2807300000",
"2020-10-05 00:00","351.1754730803","110155257.7807300000",
"2020-10-06 00:00","340.6867036409","110167950.5932300000",
"2020-10-07 00:00","349.6226904337","110180575.6557300000",
"2020-10-08 00:00","364.6927634163","110193352.9057300000",
"2020-10-09 00:00","373.0047338822","110206389.2807300000",
"2020-10-10 00:00","374.5928279442","110219546.7807300000",
"2020-10-11 00:00","383.7270169245","110232482.9057300000",
"2020-10-12 00:00","379.9956390691","110245652.4682300000",
"2020-10-13 00:00","377.4300627859","110258747.8432300000",
"2020-10-14 00:00","376.7564615906","110271896.6557300000",
"2020-10-15 00:00","367.209007267","110284906.8432300000",
"2020-10-16 00:00","368.3531346465","110297980.5307300000",
"2020-10-17 00:00","374.4400454009","110310898.3432300000",
"2020-10-18 00:00","383.2034838532","110324108.3432300000",
"2020-10-19 00:00","371.6746261675","110337138.1557300000",
"2020-10-20 00:00","389.5948778173","110350182.8432300000",
"2020-10-21 00:00","413.3592283963","110363278.7807300000",
"2020-10-22 00:00","412.7819791194","110376245.4682300000",
"2020-10-23 00:00","414.853432555","110389428.3432300000",
"2020-10-24 00:00","405.6292289384","110402404.3432300000",
"2020-10-25 00:00","394.8576094845","110415356.2182300000",
"2020-10-26 00:00","404.8584775465","110428465.5932300000",
"2020-10-27 00:00","388.1635383744","110441587.5932300000",
"2020-10-28 00:00","390.3784581749","110454660.0307300000",
"2020-10-29 00:00","381.8589283744","110467659.8432300000",
"2020-10-30 00:00","389.763993277","110480730.0307300000",
"2020-10-31 00:00","387.8484160652","110493772.2182300000",
"2020-11-01 00:00","386.2428925419","110506738.2182300000",
"2020-11-02 00:00","381.8764424408","110519793.0932300000",
"2020-11-03 00:00","383.5418863092","110532864.1557300000",
"2020-11-04 00:00","413.621220864","110545911.9057300000",
"2020-11-05 00:00","437.7341645181","110559009.2807300000",
"2020-11-06 00:00","448.4183485124","110572028.5307300000",
"2020-11-07 00:00","452.8383882692","110585122.6557300000",
"2020-11-08 00:00","438.8368734436","110598154.7182300000",
"2020-11-09 00:00","442.7285703991","110611078.7182300000",
"2020-11-10 00:00","461.9219161549","110624152.7807300000",
"2020-11-11 00:00","461.2927839621","110637195.4057300000",
"2020-11-12 00:00","469.1113372702","110650281.9682300000",
"2020-11-13 00:00","459.0758588503","110663384.7182300000",
"2020-11-14 00:00","455.9982141214","110676495.2182300000",
"2020-11-15 00:00","458.705470195","110689466.2182300000",
"2020-11-16 00:00","473.3078485488","110702535.5932300000",
"2020-11-17 00:00","473.3961295532","110715465.7807300000",
"2020-11-18 00:00","477.5119763182","110728703.0932300000",
"2020-11-19 00:00","505.2318793885","110741626.8432300000",
"2020-11-20 00:00","536.9958734876","110754778.3432300000",
"2020-11-21 00:00","533.6540393545","110767815.0932300000",
"2020-11-22 00:00","591.3640666621","110780737.7807300000",
"2020-11-23 00:00","605.944033434","110793891.7807300000",
"2020-11-24 00:00","593.6798577572","110806850.7182300000",
"2020-11-25 00:00","507.4349685179","110819934.5307300000",
"2020-11-26 00:00","498.9098774487","110832787.4057300000",
"2020-11-27 00:00","532.3291242465","110846004.0932300000",
"2020-11-28 00:00","553.8074174676","110859047.1557300000",
"2020-11-29 00:00","597.8608259943","110872206.8432300000",
"2020-11-30 00:00","605.087034993","110885264.2807300000",
"2020-12-01 00:00","590.0098595757","110898164.7182300000",
"2020-12-02 00:00","618.0763006199","110911301.2807300000",
"2020-12-03 00:00","588.3194914662","110924218.7182300000",
"2020-12-04 00:00","591.4777172268","110937228.0307300000",
"2020-12-05 00:00","594.8518626038","110950362.6557300000",
"2020-12-06 00:00","595.6634870201","110963310.4682300000",
"2020-12-07 00:00","574.4364378787","110976297.0307300000",
"2020-12-08 00:00","568.1122140267","110989521.2182300000",
"2020-12-09 00:00","557.0126204279","111002387.9682300000",
"2020-12-10 00:00","554.3403227967","111015379.4682300000",
"2020-12-11 00:00","554.8600331418","111028381.3432300000",
"2020-12-12 00:00","584.0933624892","111041371.6557300000",
"2020-12-13 00:00","584.4270862894","111054439.1557300000",
"2020-12-14 00:00","586.0439744868","111067434.7807300000",
"2020-12-15 00:00","621.3813955769","111080523.7807300000",
"2020-12-16 00:00","665.2238698032","111093622.4057300000",
"2020-12-17 00:00","637.6776151741","111106623.2182300000",
"2020-12-18 00:00","654.3913210777","111119668.7182300000",
"2020-12-19 00:00","654.4114542301","111132771.8432300000",
"2020-12-20 00:00","612.9115211919","111145798.5932300000",
"2020-12-21 00:00","628.9378380196","111158819.6557300000",
"2020-12-22 00:00","606.706566819","111172032.5307300000",
"2020-12-23 00:00","613.0100419657","111184988.2182300000",
"2020-12-24 00:00","615.0911560501","111197877.7807300000",
"2020-12-25 00:00","628.651935935","111211064.4057300000",
"2020-12-26 00:00","696.5416593312","111224097.9057300000",
"2020-12-27 00:00","729.5252548617","111237308.6557300000",
"2020-12-28 00:00","719.9523473952","111250145.9682300000",
"2020-12-29 00:00","734.992851563","111263251.0932300000",
"2020-12-30 00:00","736.4318770596","111276272.9057300000",
"2020-12-31 00:00","736.6619010619","111289379.1557300000",
"2021-01-01 00:00","766.4270767139","111302598.2182300000",
"2021-01-02 00:00","917.2087436092","111315569.2182300000",
"2021-01-03 00:00","1040.0829332349","111328620.0307300000",
"2021-01-04 00:00","1053.6694340765","111341703.4682300000",
"2021-01-05 00:00","1145.3560548975","111354693.0932300000",
"2021-01-06 00:00","1246.3776733691","111367582.3432300000",
"2021-01-07 00:00","1214.1955520782","111380784.8432300000",
"2021-01-08 00:00","1223.4349293707","111393754.5932300000",
"2021-01-09 00:00","1307.9137739419","111406878.5932300000",
"2021-01-10 00:00","982.4393117758","111419953.2807300000",
"2021-01-11 00:00","1056.7160969236","111433081.0932300000",
"2021-01-12 00:00","1070.9425932222","111446221.2182300000",
"2021-01-13 00:00","1209.3977564856","111459053.0307300000",
"2021-01-14 00:00","1141.3241689228","111472232.4057300000",
"2021-01-15 00:00","1273.4438532204","111485266.4682300000",
"2021-01-16 00:00","1241.8983550673","111498272.9057300000",
"2021-01-17 00:00","1244.0524191532","111511284.7182300000",
"2021-01-18 00:00","1414.9086282357","111524368.9057300000",
"2021-01-19 00:00","1274.6905693682","111537541.3432300000",
"2021-01-20 00:00","1192.69155439","111550515.6557300000",
"2021-01-21 00:00","1227.8727761015","111563497.2182300000",
"2021-01-22 00:00","1232.5244669142","111576596.4682300000",
"2021-01-23 00:00","1320.9298603196","111589578.0932300000",
"2021-01-24 00:00","1437.1901813618","111602644.2807300000",
"2021-01-25 00:00","1287.0565177238","111615691.6557300000",
"2021-01-26 00:00","1284.9299632141","111628644.0932300000",
"2021-01-27 00:00","1347.6153323506","111641660.5932300000",
"2021-01-28 00:00","1392.8982476337","111654584.9682300000",
"2021-01-29 00:00","1372.9584146632","111667384.1557300000",
"2021-01-30 00:00","1309.2167224016","111680675.0307300000",
"2021-01-31 00:00","1310.739275494","111693672.7182300000",
"2021-02-01 00:00","1425.2968675121","111706680.5307300000",
"2021-02-02 00:00","1594.1090231033","111719669.2807300000",
"2021-02-03 00:00","1580.8348134323","111732722.2807300000",
"2021-02-04 00:00","1736.8292919798","111745635.7182300000",
"2021-02-05 00:00","1675.6308154633","111758691.2807300000",
"2021-02-06 00:00","1544.0142688285","111771818.7807300000",
"2021-02-07 00:00","1732.3628505893","111784773.6557300000",
"2021-02-08 00:00","1745.0396623175","111797762.8432300000",
"2021-02-09 00:00","1703.5136415359","111810837.4682300000",
"2021-02-10 00:00","1797.0808966829","111823889.4682300000",
"2021-02-11 00:00","1787.8253119719","111836955.8432300000",
"2021-02-12 00:00","1818.2147744319","111849820.7807300000",
"2021-02-13 00:00","1796.2754511456","111862956.9682300000",
"2021-02-14 00:00","1806.3014627139","111875967.2182300000",
"2021-02-15 00:00","1779.300459196","111888954.9057300000",
"2021-02-16 00:00","1811.1655007356","111902071.1557300000",
"2021-02-17 00:00","1908.7664880507","111914984.5307300000",
"2021-02-18 00:00","1931.6234956341","111928157.5932300000",
"2021-02-19 00:00","1983.8821277444","111941165.5307300000",
"2021-02-20 00:00","1953.6844778627","111954154.7182300000",
"2021-02-21 00:00","1734.2344133063","111967164.5932300000",
"2021-02-22 00:00","1569.1907739781","111980188.1557300000",
"2021-02-23 00:00","1654.2170581017","111993144.7807300000",
"2021-02-24 00:00","1625.8372466732","112006192.9057300000",
"2021-02-25 00:00","1532.1690458523","112019295.0307300000",
"2021-02-26 00:00","1456.2018892702","112032291.7182300000",
"2021-02-27 00:00","1315.4904696685","112045244.3432300000",
"2021-02-28 00:00","1547.4860213532","112058214.5932300000",
"2021-03-01 00:00","1551.8920242113","112071333.9682300000",
"2021-03-02 00:00","1595.5591745772","112084169.2182300000",
"2021-03-03 00:00","1578.3851584145","112097219.7182300000",
"2021-03-04 00:00","1484.794239511","112110287.8432300000",
"2021-03-05 00:00","1543.502487925","112123431.9057300000",
"2021-03-06 00:00","1648.6477477616","112136404.2807300000",
"2021-03-07 00:00","1742.1255100706","112149423.5307300000",
"2021-03-08 00:00","1829.0426241835","112162310.4057300000",
"2021-03-09 00:00","1832.7914248711","112175393.0307300000",
"2021-03-10 00:00","1796.4470680953","112188241.8432300000",
"2021-03-11 00:00","1776.0897431878","112201202.0307300000",
"2021-03-12 00:00","1876.4513051429","112214245.5932300000",
"2021-03-13 00:00","1858.1651346224","112227311.1557300000",
"2021-03-14 00:00","1767.9222916894","112240205.1557300000",
"2021-03-15 00:00","1801.4211021202","112253263.9057300000",
"2021-03-16 00:00","1771.9700544804","112266252.0307300000",
"2021-03-17 00:00","1818.202114325","112279272.6557300000",
"2021-03-18 00:00","1821.7023984382","112292302.7182300000",
"2021-03-19 00:00","1854.9280492978","112305375.6557300000",
"2021-03-20 00:00","1789.2417825532","112318236.0932300000",
"2021-03-21 00:00","1780.5604601024","112331234.5932300000",
"2021-03-22 00:00","1701.8638348396","112344263.6557300000",
"2021-03-23 00:00","1719.407525067","112357251.0932300000",
"2021-03-24 00:00","1594.8344747956","112370297.2182300000",
"2021-03-25 00:00","1641.0140947143","112383393.2807300000",
"2021-03-26 00:00","1683.6616463833","112396381.5932300000",
"2021-03-27 00:00","1706.3506791517","112409385.9057300000",
"2021-03-28 00:00","1778.6042852677","112422427.0932300000",
"2021-03-29 00:00","1832.0326358243","112435482.0932300000",
"2021-03-30 00:00","1850.3648755229","112448404.7182300000",
"2021-03-31 00:00","1942.4641125747","112461453.9682300000",
"2021-04-01 00:00","2071.4275073479","112474380.0932300000",
"2021-04-02 00:00","2079.418564183","112487452.5932300000",
"2021-04-03 00:00","2077.8682835412","112500592.7807300000",
"2021-04-04 00:00","2107.7713498245","112513630.7182300000",
"2021-04-05 00:00","2089.6737600327","112526615.5932300000",
"2021-04-06 00:00","1981.8708038938","112539706.2807300000",
"2021-04-07 00:00","2055.9802792153","112552636.5307300000",
"2021-04-08 00:00","2064.0244160053","112565567.3432300000",
"2021-04-09 00:00","2157.8869902061","112578747.7807300000",
"2021-04-10 00:00","2151.9950717711","112591857.0307300000",
"2021-04-11 00:00","2130.3923436355","112604907.6557300000",
"2021-04-12 00:00","2261.4200087557","112617874.4057300000",
"2021-04-13 00:00","2340.2520680909","112630791.2182300000",
"2021-04-14 00:00","2462.6697461176","112643808.0307300000",
"2021-04-15 00:00","2429.0702278481","112656692.5307300000",
"2021-04-16 00:00","2349.2365582636","112669644.5932300000",
"2021-04-17 00:00","2145.1252122133","112682665.4057300000",
"2021-04-18 00:00","2098.1841660074","112695483.4057300000",
"2021-04-19 00:00","2172.882944709","112708662.2807300000",
"2021-04-20 00:00","2438.6516518839","112721719.1557300000",
"2021-04-21 00:00","2607.6135466946","112734572.7807300000",
"2021-04-22 00:00","2327.690538432","112747492.0932300000",
"2021-04-23 00:00","2248.5480793649","112760511.2807300000",
"2021-04-24 00:00","2338.4984009203","112773547.5932300000",
"2021-04-25 00:00","2503.5925456987","112786508.5932300000",
"2021-04-26 00:00","2666.0583367406","112799502.5307300000",
"2021-04-27 00:00","2679.9969433277","112812450.2807300000",
"2021-04-28 00:00","2782.9316826221","112825436.0307300000",
"2021-04-29 00:00","2733.029847083","112838355.6557300000",
"2021-04-30 00:00","2862.3222603718","112851353.5307300000",
"2021-05-01 00:00","2931.1219088639","112864210.2182300000",
"2021-05-02 00:00","3170.9703294061","112877243.0307300000",
"2021-05-03 00:00","3259.8703915628","112890268.9057300000",
"2021-05-04 00:00","3307.9534015317","112903323.6557300000",
"2021-05-05 00:00","3555.7964418536","112916274.2182300000",
"2021-05-06 00:00","3565.1761338199","112929187.2807300000",
"2021-05-07 00:00","3637.5884538548","112942176.9682300000",
"2021-05-08 00:00","3878.6748705467","112955150.4057300000",
"2021-05-09 00:00","4143.0935257398","112968203.9682300000",
"2021-05-10 00:00","4010.7127199041","112981117.7807300000",
"2021-05-11 00:00","4198.1911249214","112994015.3432300000",
"2021-05-12 00:00","3749.3842973945","113007111.7807300000",
"2021-05-13 00:00","4136.4368266373","113020085.1557300000",
"2021-05-14 00:00","3877.279587656","113033053.9057300000",
"2021-05-15 00:00","3639.7107789714","113045988.9057300000",
"2021-05-16 00:00","3279.8659605624","113058847.7182300000",
"2021-05-17 00:00","3349.987596025","113071793.8432300000",
"2021-05-18 00:00","2789.8447164914","113084661.2807300000",
"2021-05-19 00:00","2908.5140176909","113097609.0307300000",
"2021-05-20 00:00","2429.4494627696","113110448.7807300000",
"2021-05-21 00:00","2376.480361376","113123393.2807300000",
"2021-05-22 00:00","1923.2001979499","113136320.5932300000",
"2021-05-23 00:00","2499.5136814023","113149313.4682300000",
"2021-05-24 00:00","2598.4251981117","113162139.2182300000",
"2021-05-25 00:00","2743.8216052853","113175020.0307300000",
"2021-05-26 00:00","2808.9406760593","113187888.7807300000",
"2021-05-27 00:00","2560.3379323587","113200834.6557300000",
"2021-05-28 00:00","2321.8541175825","113213789.5932300000",
"2021-05-29 00:00","2383.4292650166","113226644.9682300000",
"2021-05-30 00:00","2625.3423898329","113239510.2807300000",
"2021-05-31 00:00","2572.5412405293","113252484.1557300000",
"2021-06-01 00:00","2783.8919616083","113265516.0932300000",
"2021-06-02 00:00","2791.3752506907","113278344.1557300000",
"2021-06-03 00:00","2656.5287010042","113291402.4057300000",
"2021-06-04 00:00","2648.6953034606","113304282.7182300000",
"2021-06-05 00:00","2717.3101253008","113317365.1557300000",
"2021-06-06 00:00","2788.0080918723","113330246.4057300000",
"2021-06-07 00:00","2381.0047940861","113343214.9057300000",
"2021-06-08 00:00","2573.5489221797","113356108.0932300000",
"2021-06-09 00:00","2504.8327609397","113369048.0307300000",
"2021-06-10 00:00","2421.8351706649","113381975.0307300000",
"2021-06-11 00:00","2390.8306749751","113394861.5932300000",
"2021-06-12 00:00","2351.6967922244","113407824.8432300000",
"2021-06-13 00:00","2573.7800319308","113420709.2807300000",
"2021-06-14 00:00","2550.6338755467","113433739.1557300000",
"2021-06-15 00:00","2414.6249363187","113446555.8432300000",
"2021-06-16 00:00","2417.8741877657","113459519.8432300000",
"2021-06-17 00:00","2217.8364815344","113472347.0932300000",
"2021-06-18 00:00","2245.5030706197","113485220.2807300000",
"2021-06-19 00:00","2115.369684005","113498176.4682300000",
"2021-06-20 00:00","1987.0091413098","113510828.4682300000",
"2021-06-21 00:00","1855.1670263731","113523723.9682300000",
"2021-06-22 00:00","1978.8360891967","113536601.4057300000",
"2021-06-23 00:00","1991.4570158833","113549454.9057300000",
"2021-06-24 00:00","1829.6572082741","113562156.4682300000",
"2021-06-25 00:00","1776.3433195658","113575030.0307300000",
"2021-06-26 00:00","1841.6287155615","113587945.1557300000",
"2021-06-27 00:00","2114.3780685172","113600897.9682300000",
"2021-06-28 00:00","2216.50792291","113613729.0307300000",
"2021-06-29 00:00","2103.3942281724","113626658.2807300000",
"2021-06-30 00:00","2120.4984278237","113639377.1557300000",
"2021-07-01 00:00","2117.3168761596","113652270.4057300000",
"2021-07-02 00:00","2226.6077969809","113665121.9682300000",
"2021-07-03 00:00","2330.2471069614","113678056.7182300000",
"2021-07-04 00:00","2211.5147514474","113690915.0932300000",
"2021-07-05 00:00","2305.6491253931","113703786.5932300000",
"2021-07-06 00:00","2340.0485091611","113716587.6557300000",
"2021-07-07 00:00","2175.1577794618","113729507.2807300000",
"2021-07-08 00:00","2176.6534966348","113742337.3432300000",
"2021-07-09 00:00","2120.2913666526","113755251.1557300000",
"2021-07-10 00:00","2144.1145647175","113768114.5307300000",
"2021-07-11 00:00","2090.5159399396","113780886.2807300000",
"2021-07-12 00:00","1998.5665738078","113793520.0932300000",
"2021-07-13 00:00","1997.6330546892","113806320.7807300000",
"2021-07-14 00:00","1917.282811389","113819194.8432300000",
"2021-07-15 00:00","1930.6339496736","113831893.2182300000",
"2021-07-16 00:00","1885.2676682805","113844624.6557300000",
"2021-07-17 00:00","1891.6997117835","113857386.7182300000",
"2021-07-18 00:00","1821.6704949003","113870273.0307300000",
"2021-07-19 00:00","1809.6746643909","113882970.1557300000",
"2021-07-20 00:00","1953.4698385677","113895819.1557300000",
"2021-07-21 00:00","2033.2398608427","113908680.9682300000",
"2021-07-22 00:00","2050.9849808","113921392.0932300000",
"2021-07-23 00:00","2155.3187051451","113934324.6557300000",
"2021-07-24 00:00","2136.7169622146","113947144.7807300000",
"2021-07-25 00:00","2346.3284525765","113959839.6557300000",
"2021-07-26 00:00","2279.8816413064","113972413.0932300000",
"2021-07-27 00:00","2291.3443162149","113985014.1557300000",
"2021-07-28 00:00","2323.1787917174","113997743.2182300000",
"2021-07-29 00:00","2347.0534339515","114010297.0307300000",
"2021-07-30 00:00","2458.4847808272","114022912.0932300000",
"2021-07-31 00:00","2584.8379592029","114035557.4682300000",
"2021-08-01 00:00","2638.5910394408","114048367.4682300000",
"2021-08-02 00:00","2497.9250369281","114061077.5307300000",
"2021-08-03 00:00","2674.2422374758","114073740.6557300000",
"2021-08-04 00:00","2764.3028919538","114086457.3432300000",
"2021-08-05 00:00","2821.3134618508","114099378.0307300000",
"2021-08-06 00:00","3083.5703948017","114112493.1557300000",
"2021-08-07 00:00","3030.8163844132","114125503.5307300000",
"2021-08-08 00:00","3169.6420133002","114138532.5932300000",
"2021-08-09 00:00","3120.7204098506","114151565.3432300000",
"2021-08-10 00:00","3246.1700570261","114164385.4682300000",
"2021-08-11 00:00","3035.091093467","114177424.6557300000",
"2021-08-12 00:00","3214.3778425104","114190391.9682300000",
"2021-08-13 00:00","3270.1782212538","114203410.8432300000",
"2021-08-14 00:00","3156.6365033774","114216267.9682300000",
"2021-08-15 00:00","3222.0938871275","114229286.5932300000",
"2021-08-16 00:00","3167.6629412172","114242338.2807300000",
"2021-08-17 00:00","3107.9326468533","114255155.5307300000",
"2021-08-18 00:00","3067.9391286173","114268306.5932300000",
"2021-08-19 00:00","3283.7058032328","114281244.3432300000",
"2021-08-20 00:00","3274.8925119136","114294125.8432300000",
"2021-08-21 00:00","3180.3283705965","114307186.2182300000",
"2021-08-22 00:00","3329.162909099","114320024.6557300000",
"2021-08-23 00:00","3208.5280343234","114333061.9057300000",
"2021-08-24 00:00","3216.7483569609","114345962.0932300000",
"2021-08-25 00:00","3103.1712551549","114358988.4057300000",
"2021-08-26 00:00","3240.6005677894","114371871.2807300000",
"2021-08-27 00:00","3245.3616502439","114384809.5307300000",
"2021-08-28 00:00","3186.7660365303","114397806.2182300000",
"2021-08-29 00:00","3218.6530783126","114410769.0932300000",
"2021-08-30 00:00","3391.1626988467","114423676.7807300000",
"2021-08-31 00:00","3582.9141701932","114436606.9682300000",
"2021-09-01 00:00","3760.7202865868","114449707.9682300000",
"2021-09-02 00:00","3969.7729496947","114462660.2182300000",
"2021-09-03 00:00","3914.221174141","114475507.4682300000",
"2021-09-04 00:00","3908.1447694132","114488585.2182300000",
"2021-09-05 00:00","3927.9424464309","114501423.5932300000",
"2021-09-06 00:00","3460.1544924907","114514069.0307300000",
"2021-09-07 00:00","3415.9711022976","114526922.2807300000",
"2021-09-08 00:00","3522.0356720654","114539774.7807300000",
"2021-09-09 00:00","3300.3496716822","114552712.5307300000",
"2021-09-10 00:00","3310.3088655855","114565525.7182300000",
"2021-09-11 00:00","3418.2324845168","114578619.6557300000",
"2021-09-12 00:00","3205.8040462759","114591463.5932300000",
"2021-09-13 00:00","3390.5150683449","114604403.9682300000",
"2021-09-14 00:00","3495.3770820354","114617333.2182300000",
"2021-09-15 00:00","3618.7448315849","114630337.1557300000",
"2021-09-16 00:00","3453.5464823797","114643291.2182300000",
"2021-09-17 00:00","3472.6787255991","114656212.8432300000",
"2021-09-18 00:00","3365.5524598376","114669247.0307300000",
"2021-09-19 00:00","3075.5565609309","114682132.1557300000",
"2021-09-20 00:00","3034.0174142471","114695144.5307300000",
"2021-09-21 00:00","3009.1277873549","114708038.6557300000",
"2021-09-22 00:00","3099.4537418432","114720879.9682300000",
"2021-09-23 00:00","2874.7922161754","114733808.9682300000",
"2021-09-24 00:00","2932.3943833767","114746975.2182300000",
"2021-09-25 00:00","3066.0241353587","114759798.3432300000",
"2021-09-26 00:00","3070.8464451971","114772726.7182300000",
"2021-09-27 00:00","2858.8596020996","114785463.7182300000",
"2021-09-28 00:00","2862.8289870329","114798308.9057300000",
"2021-09-29 00:00","2988.0161372037","114811005.0932300000",
"2021-09-30 00:00","3237.6530814826","114823996.5307300000",
"2021-10-01 00:00","3392.1455336503","114836793.6557300000",
"2021-10-02 00:00","3409.6161637888","114849541.4682300000",
"2021-10-03 00:00","3315.9554334761","114862294.8432300000",
"2021-10-04 00:00","3424.9177726989","114875137.9057300000",
