时间,币价,区块大小
"2021-03-27 00:00","1706.3506791517","43551.4945000000",
"2021-03-28 00:00","1778.6042852677","45570.4548000000",
"2021-03-29 00:00","1832.0326358243","45988.8921000000",
"2021-03-30 00:00","1850.3648755229","47733.5882000000",
"2021-03-31 00:00","1942.4641125747","46975.5861000000",
"2021-04-01 00:00","2071.4275073479","46575.6250000000",
"2021-04-02 00:00","2079.418564183","45572.4754000000",
"2021-04-03 00:00","2077.8682835412","43023.0005000000",
"2021-04-04 00:00","2107.7713498245","44869.8450000000",
"2021-04-05 00:00","2089.6737600327","46977.3276000000",
"2021-04-06 00:00","1981.8708038938","46182.9901000000",
"2021-04-07 00:00","2055.9802792153","45256.6353000000",
"2021-04-08 00:00","2064.0244160053","46132.6133000000",
"2021-04-09 00:00","2157.8869902061","44571.0220000000",
"2021-04-10 00:00","2151.9950717711","43196.1858000000",
"2021-04-11 00:00","2130.3923436355","45671.4750000000",
"2021-04-12 00:00","2261.4200087557","46479.3156000000",
"2021-04-13 00:00","2340.2520680909","48022.3698000000",
"2021-04-14 00:00","2462.6697461176","44714.9600000000",
"2021-04-15 00:00","2429.0702278481","46847.2332000000",
"2021-04-16 00:00","2349.2365582636","48002.5257000000",
"2021-04-17 00:00","2145.1252122133","48609.7687000000",
"2021-04-18 00:00","2098.1841660074","48425.6892000000",
"2021-04-19 00:00","2172.882944709","49146.5622000000",
"2021-04-20 00:00","2438.6516518839","52541.2191000000",
"2021-04-21 00:00","2607.6135466946","56893.9910000000",
"2021-04-22 00:00","2327.690538432","55972.5533000000",
"2021-04-23 00:00","2248.5480793649","48464.4977000000",
"2021-04-24 00:00","2338.4984009203","49204.8792000000",
"2021-04-25 00:00","2503.5925456987","52203.5103000000",
"2021-04-26 00:00","2666.0583367406","52206.7337000000",
"2021-04-27 00:00","2679.9969433277","54544.9053000000",
"2021-04-28 00:00","2782.9316826221","55088.6798000000",
"2021-04-29 00:00","2733.029847083","53703.1184000000",
"2021-04-30 00:00","2862.3222603718","53087.4027000000",
"2021-05-01 00:00","2931.1219088639","54311.8669000000",
"2021-05-02 00:00","3170.9703294061","54905.3679000000",
"2021-05-03 00:00","3259.8703915628","57881.5244000000",
"2021-05-04 00:00","3307.9534015317","55401.1981000000",
"2021-05-05 00:00","3555.7964418536","55764.5028000000",
"2021-05-06 00:00","3565.1761338199","55728.3802000000",
"2021-05-07 00:00","3637.5884538548","59411.0876000000",
"2021-05-08 00:00","3878.6748705467","58791.9153000000",
"2021-05-09 00:00","4143.0935257398","58275.7198000000",
"2021-05-10 00:00","4010.7127199041","56531.6271000000",
"2021-05-11 00:00","4198.1911249214","56999.3420000000",
"2021-05-12 00:00","3749.3842973945","57099.1338000000",
"2021-05-13 00:00","4136.4368266373","54078.3891000000",
"2021-05-14 00:00","3877.279587656","53434.4441000000",
"2021-05-15 00:00","3639.7107789714","53585.4334000000",
"2021-05-16 00:00","3279.8659605624","55636.6736000000",
"2021-05-17 00:00","3349.987596025","54864.0042000000",
"2021-05-18 00:00","2789.8447164914","62114.8038000000",
"2021-05-19 00:00","2908.5140176909","57839.0908000000",
"2021-05-20 00:00","2429.4494627696","56422.5752000000",
"2021-05-21 00:00","2376.480361376","52705.4191000000",
"2021-05-22 00:00","1923.2001979499","55367.9890000000",
"2021-05-23 00:00","2499.5136814023","55558.3601000000",
"2021-05-24 00:00","2598.4251981117","54999.3535000000",
"2021-05-25 00:00","2743.8216052853","55924.8587000000",
"2021-05-26 00:00","2808.9406760593","53159.8394000000",
"2021-05-27 00:00","2560.3379323587","54542.7625000000",
"2021-05-28 00:00","2321.8541175825","51438.6569000000",
"2021-05-29 00:00","2383.4292650166","51142.0463000000",
"2021-05-30 00:00","2625.3423898329","51252.3097000000",
"2021-05-31 00:00","2572.5412405293","51721.4055000000",
"2021-06-01 00:00","2783.8919616083","52375.5492000000",
"2021-06-02 00:00","2791.3752506907","53090.9789000000",
"2021-06-03 00:00","2656.5287010042","52483.9888000000",
"2021-06-04 00:00","2648.6953034606","48275.9085000000",
"2021-06-05 00:00","2717.3101253008","45412.5034000000",
"2021-06-06 00:00","2788.0080918723","51527.7349000000",
"2021-06-07 00:00","2381.0047940861","53929.8025000000",
"2021-06-08 00:00","2573.5489221797","53023.7340000000",
"2021-06-09 00:00","2504.8327609397","52410.7929000000",
"2021-06-10 00:00","2421.8351706649","53181.8478000000",
"2021-06-11 00:00","2390.8306749751","49940.0084000000",
"2021-06-12 00:00","2351.6967922244","50332.9660000000",
"2021-06-13 00:00","2573.7800319308","52499.3901000000",
"2021-06-14 00:00","2550.6338755467","52969.4546000000",
"2021-06-15 00:00","2414.6249363187","54571.0903000000",
"2021-06-16 00:00","2417.8741877657","54330.9997000000",
"2021-06-17 00:00","2217.8364815344","54203.0275000000",
"2021-06-18 00:00","2245.5030706197","48107.9695000000",
"2021-06-19 00:00","2115.369684005","50484.5528000000",
"2021-06-20 00:00","1987.0091413098","58102.6469000000",
"2021-06-21 00:00","1855.1670263731","58278.6498000000",
"2021-06-22 00:00","1978.8360891967","55348.2924000000",
"2021-06-23 00:00","1991.4570158833","53729.4543000000",
"2021-06-24 00:00","1829.6572082741","56432.6181000000",
"2021-06-25 00:00","1776.3433195658","52169.2622000000",
"2021-06-26 00:00","1841.6287155615","52188.7644000000",
"2021-06-27 00:00","2114.3780685172","57648.3896000000",
"2021-06-28 00:00","2216.50792291","55100.0005000000",
"2021-06-29 00:00","2103.3942281724","54983.4174000000",
"2021-06-30 00:00","2120.4984278237","54672.5745000000",
"2021-07-01 00:00","2117.3168761596","52898.6859000000",
"2021-07-02 00:00","2226.6077969809","51324.0681000000",
"2021-07-03 00:00","2330.2471069614","52294.3894000000",
"2021-07-04 00:00","2211.5147514474","53374.9209000000",
"2021-07-05 00:00","2305.6491253931","54789.5024000000",
"2021-07-06 00:00","2340.0485091611","54607.5818000000",
"2021-07-07 00:00","2175.1577794618","54005.1205000000",
"2021-07-08 00:00","2176.6534966348","55487.7696000000",
"2021-07-09 00:00","2120.2913666526","52575.8303000000",
"2021-07-10 00:00","2144.1145647175","51546.3425000000",
"2021-07-11 00:00","2090.5159399396","53560.6751000000",
"2021-07-12 00:00","1998.5665738078","55715.6992000000",
"2021-07-13 00:00","1997.6330546892","58501.2250000000",
"2021-07-14 00:00","1917.282811389","60816.9373000000",
"2021-07-15 00:00","1930.6339496736","58114.1309000000",
"2021-07-16 00:00","1885.2676682805","58065.8002000000",
"2021-07-17 00:00","1891.6997117835","59442.5819000000",
"2021-07-18 00:00","1821.6704949003","63629.3064000000",
"2021-07-19 00:00","1809.6746643909","63077.2338000000",
"2021-07-20 00:00","1953.4698385677","61689.4512000000",
"2021-07-21 00:00","2033.2398608427","59061.9533000000",
"2021-07-22 00:00","2050.9849808","60054.9932000000",
"2021-07-23 00:00","2155.3187051451","60029.0819000000",
"2021-07-24 00:00","2136.7169622146","60451.5543000000",
"2021-07-25 00:00","2346.3284525765","62057.2405000000",
"2021-07-26 00:00","2279.8816413064","61870.3788000000",
"2021-07-27 00:00","2291.3443162149","62438.7805000000",
"2021-07-28 00:00","2323.1787917174","59280.7475000000",
"2021-07-29 00:00","2347.0534339515","59162.7476000000",
"2021-07-30 00:00","2458.4847808272","60120.9655000000",
"2021-07-31 00:00","2584.8379592029","64829.5138000000",
"2021-08-01 00:00","2638.5910394408","65164.5553000000",
"2021-08-02 00:00","2497.9250369281","65616.0321000000",
"2021-08-03 00:00","2674.2422374758","70097.2749000000",
"2021-08-04 00:00","2764.3028919538","71388.3528000000",
"2021-08-05 00:00","2821.3134618508","73362.3519000000",
"2021-08-06 00:00","3083.5703948017","69407.6964000000",
"2021-08-07 00:00","3030.8163844132","72026.5285000000",
"2021-08-08 00:00","3169.6420133002","74109.4085000000",
"2021-08-09 00:00","3120.7204098506","77673.0824000000",
"2021-08-10 00:00","3246.1700570261","74176.7932000000",
"2021-08-11 00:00","3035.091093467","72339.7124000000",
"2021-08-12 00:00","3214.3778425104","78038.8477000000",
"2021-08-13 00:00","3270.1782212538","78113.1522000000",
"2021-08-14 00:00","3156.6365033774","74665.2055000000",
"2021-08-15 00:00","3222.0938871275","71465.8135000000",
"2021-08-16 00:00","3167.6629412172","72379.8737000000",
"2021-08-17 00:00","3107.9326468533","68402.3224000000",
"2021-08-18 00:00","3067.9391286173","68792.3778000000",
"2021-08-19 00:00","3283.7058032328","67668.0966000000",
"2021-08-20 00:00","3274.8925119136","71388.7409000000",
"2021-08-21 00:00","3180.3283705965","78248.4590000000",
"2021-08-22 00:00","3329.162909099","80909.6045000000",
"2021-08-23 00:00","3208.5280343234","91973.0856000000",
"2021-08-24 00:00","3216.7483569609","85141.3396000000",
"2021-08-25 00:00","3103.1712551549","84591.9493000000",
"2021-08-26 00:00","3240.6005677894","81984.3738000000",
"2021-08-27 00:00","3245.3616502439","83747.1351000000",
"2021-08-28 00:00","3186.7660365303","84567.6983000000",
"2021-08-29 00:00","3218.6530783126","86971.6967000000",
"2021-08-30 00:00","3391.1626988467","81164.9309000000",
"2021-08-31 00:00","3582.9141701932","77913.6646000000",
"2021-09-01 00:00","3760.7202865868","73352.2122000000",
"2021-09-02 00:00","3969.7729496947","71796.7252000000",
"2021-09-03 00:00","3914.221174141","74236.0915000000",
"2021-09-04 00:00","3908.1447694132","72251.1337000000",
"2021-09-05 00:00","3927.9424464309","73240.3586000000",
"2021-09-06 00:00","3460.1544924907","76352.7603000000",
"2021-09-07 00:00","3415.9711022976","67602.1342000000",
"2021-09-08 00:00","3522.0356720654","72676.2062000000",
"2021-09-09 00:00","3300.3496716822","72270.2866000000",
"2021-09-10 00:00","3310.3088655855","76405.5976000000",
"2021-09-11 00:00","3418.2324845168","80368.7256000000",
"2021-09-12 00:00","3205.8040462759","76076.5719000000",
"2021-09-13 00:00","3390.5150683449","78371.6064000000",
"2021-09-14 00:00","3495.3770820354","77512.0428000000",
"2021-09-15 00:00","3618.7448315849","84901.4190000000",
"2021-09-16 00:00","3453.5464823797","79592.1486000000",
"2021-09-17 00:00","3472.6787255991","77765.8293000000",
"2021-09-18 00:00","3365.5524598376","82860.6560000000",
"2021-09-19 00:00","3075.5565609309","86584.5358000000",
"2021-09-20 00:00","3034.0174142471","84717.6586000000",
"2021-09-21 00:00","3009.1277873549","84006.1136000000",
"2021-09-22 00:00","3099.4537418432","82224.7214000000",
"2021-09-23 00:00","2874.7922161754","87100.4353000000",
"2021-09-24 00:00","2932.3943833767","82294.9725000000",
"2021-09-25 00:00","3066.0241353587","85681.3351000000",
"2021-09-26 00:00","3070.8464451971","86369.3144000000",
"2021-09-27 00:00","2858.8596020996","89476.6576000000",
"2021-09-28 00:00","2862.8289870329","87281.3527000000",
"2021-09-29 00:00","2988.0161372037","82904.3098000000",
"2021-09-30 00:00","3237.6530814826","81217.0398000000",
"2021-10-01 00:00","3392.1455336503","81231.2678000000",
"2021-10-02 00:00","3409.6161637888","90622.8834000000",
"2021-10-03 00:00","3315.9554334761","90094.0415000000",
"2021-10-04 00:00","3424.9177726989","91693.4102000000",
"2021-10-05 00:00","3622.0298361484","86608.6955000000",
"2021-10-06 00:00","3591.1948856501","81270.1948000000",
"2021-10-07 00:00","3622.5874977463","81709.4240000000",
"2021-10-08 00:00","3607.3615244226","77828.6023000000",
"2021-10-09 00:00","3564.2610293379","75463.7890000000",
"2021-10-10 00:00","3603.7546867675","77155.7515000000",
"2021-10-11 00:00","3508.7305177239","78523.1352000000",
"2021-10-12 00:00","3498.0771043626","79415.4957000000",
"2021-10-13 00:00","3810.9133186535","72693.9314000000",
"2021-10-14 00:00","3805.343719571","77339.6963000000",
"2021-10-15 00:00","3917.5899926156","67969.6246000000",
"2021-10-16 00:00","3802.3819157825","70980.9923000000",
"2021-10-17 00:00","3775.6879108652","70434.7042000000",
"2021-10-18 00:00","3796.1836432028","70772.4306000000",
"2021-10-19 00:00","4083.2931815582","70098.3444000000",
"2021-10-20 00:00","4100.4093054708","72322.8693000000",
"2021-10-21 00:00","3987.76755445","73170.7398000000",
"2021-10-22 00:00","4088.4414536191","72291.7935000000",
"2021-10-23 00:00","4020.5934752795","71576.0643000000",
"2021-10-24 00:00","4220.3842653346","71494.1390000000",
"2021-10-25 00:00","4196.2432367821","69812.7114000000",
"2021-10-26 00:00","3996.7760776502","69414.2460000000",
"2021-10-27 00:00","4162.02432645","67421.6422000000",
"2021-10-28 00:00","4452.8094751078","64129.0969000000",
"2021-10-29 00:00","4290.9513210583","62412.1221000000",
