时间,币价,平均Gas价格
"2019-01-13 00:00","116.89780148","6784796949.6124000000",
"2019-01-14 00:00","129.0687326","5703607613.8987000000",
"2019-01-15 00:00","122.03271232","5378337713.6275000000",
"2019-01-16 00:00","123.54706154","5094770094.2372000000",
"2019-01-17 00:00","123.74192167","5064800074.8834000000",
"2019-01-18 00:00","121.0102652","4069182067.0570000000",
"2019-01-19 00:00","124.51902121","3414177286.4654000000",
"2019-01-20 00:00","119.47482896","3626690566.6029000000",
"2019-01-21 00:00","117.15785223","5282193201.2758000000",
"2019-01-22 00:00","118.74755091","4304422955.4322000000",
"2019-01-23 00:00","117.45260925","4275292248.7255000000",
"2019-01-24 00:00","117.36288641","3962208847.6449000000",
"2019-01-25 00:00","116.37834358","3082858300.6805000000",
"2019-01-26 00:00","116.48873846","2931771266.6894000000",
"2019-01-27 00:00","113.4052919","3551716225.0596000000",
"2019-01-28 00:00","106.58997682","3512784934.1828000000",
"2019-01-29 00:00","105.59821378","3720158396.8606000000",
"2019-01-30 00:00","108.90753982","4466072850.4218000000",
"2019-01-31 00:00","107.06101306","4350178663.3323000000",
"2019-02-01 00:00","107.60978689","3497710767.7512000000",
"2019-02-02 00:00","110.4302619","3340900724.7649000000",
"2019-02-03 00:00","107.49267146","3487975600.1503000000",
"2019-02-04 00:00","107.82160343","3386444197.9286000000",
"2019-02-05 00:00","107.44352017","3701789664.6351000000",
"2019-02-06 00:00","104.91928987","3721170846.7247000000",
"2019-02-07 00:00","104.53529857","3967658261.4985000000",
"2019-02-08 00:00","119.26774886","3459543180.6157000000",
"2019-02-09 00:00","119.43088331","3670576331.3355000000",
"2019-02-10 00:00","124.80648495","4039417534.4412000000",
"2019-02-11 00:00","121.29839599","4104779805.7676000000",
"2019-02-12 00:00","122.57229106","5292990769.0297000000",
"2019-02-13 00:00","122.55360255","4761120189.6483000000",
"2019-02-14 00:00","121.39020373","6209542196.7989000000",
"2019-02-15 00:00","122.10038737","4924503168.9638000000",
"2019-02-16 00:00","123.26021305","4905065170.6828000000",
"2019-02-17 00:00","133.59888295","7567385581.6661000000",
"2019-02-18 00:00","146.09837101","6468076253.6523000000",
"2019-02-19 00:00","145.34618357","6525269988.5736000000",
"2019-02-20 00:00","149.55434396","6677661664.6987000000",
"2019-02-21 00:00","146.13084429","6166495697.0222000000",
"2019-02-22 00:00","149.09245426","4772448139.2286000000",
"2019-02-23 00:00","158.79542978","6597708618.0000000000",
"2019-02-24 00:00","135.85265356","8197813436.9460000000",
"2019-02-25 00:00","139.8228555","7534273757.2534000000",
"2019-02-26 00:00","138.08968196","6239901436.1091000000",
"2019-02-27 00:00","136.12595451","8027716058.7183000000",
"2019-02-28 00:00","136.74625201","3317493619.5055000000",
"2019-03-01 00:00","136.44362278","3103496704.2279000000",
"2019-03-02 00:00","134.2069553","3135116664.1166000000",
"2019-03-03 00:00","132.24941712","3332647432.3465000000",
"2019-03-04 00:00","127.77412126","3407825870.5281000000",
"2019-03-05 00:00","137.8223848","3286462670.4926000000",
"2019-03-06 00:00","138.78935408","3335616239.9298000000",
"2019-03-07 00:00","138.03450239","3242257453.6389000000",
"2019-03-08 00:00","135.127075","3014203000.5940000000",
"2019-03-09 00:00","137.96533555","2657128020.0038000000",
"2019-03-10 00:00","136.75868314","2345343325.5854000000",
"2019-03-11 00:00","133.83403156","2442654683.2470000000",
"2019-03-12 00:00","134.44288873","2470971465.0189000000",
"2019-03-13 00:00","133.26307623","2274081964.3979000000",
"2019-03-14 00:00","133.71159976","2378924487.8845000000",
"2019-03-15 00:00","137.69178379","2143298916.4976000000",
"2019-03-16 00:00","142.3981758","2141720431.9252000000",
"2019-03-17 00:00","140.0005495","2511486733.8315000000",
"2019-03-18 00:00","139.37460061","2726895772.2123000000",
"2019-03-19 00:00","140.51919919","2465703199.2727000000",
"2019-03-20 00:00","140.68636173","3233362397.4730000000",
"2019-03-21 00:00","136.6360607","2796453729.9301000000",
"2019-03-22 00:00","137.18143503","2307213953.7521000000",
"2019-03-23 00:00","138.23987455","2420680655.9762000000",
"2019-03-24 00:00","136.98692523","3187350943.8700000000",
"2019-03-25 00:00","135.03102752","3176967731.4237000000",
"2019-03-26 00:00","135.46035286","3440655947.1048000000",
"2019-03-27 00:00","140.98815754","2914611370.5175000000",
"2019-03-28 00:00","139.41647756","3524483352.3556000000",
"2019-03-29 00:00","142.49741712","2953140849.5348000000",
"2019-03-30 00:00","142.09268062","2938949317.2221000000",
"2019-03-31 00:00","141.51409411","3726702778.7422000000",
"2019-04-01 00:00","141.83032435","4823649583.0044000000",
"2019-04-02 00:00","163.96174182","6337528781.4626000000",
"2019-04-03 00:00","161.45880133","5066959509.7452000000",
"2019-04-04 00:00","158.05253782","3233141238.3893000000",
"2019-04-05 00:00","165.51484595","2461768889.9707000000",
"2019-04-06 00:00","165.94720802","2303165436.4836000000",
"2019-04-07 00:00","174.53164738","3100699339.1189000000",
"2019-04-08 00:00","180.25881539","2716398967.8297000000",
"2019-04-09 00:00","176.11457453","3148420773.6366000000",
"2019-04-10 00:00","163.7963","4025505698.2538000000",
"2019-04-11 00:00","164.0234","3462185023.9185000000",
"2019-04-12 00:00","163.8764","2708386372.5217000000",
"2019-04-13 00:00","163.9254","2230158062.8575000000",
"2019-04-14 00:00","166.0319","2678045687.7270000000",
"2019-04-15 00:00","162.552617","3091070606.3968000000",
"2019-04-16 00:00","166.152101","3148606077.9535000000",
"2019-04-17 00:00","171.92948","3641122135.2885000000",
"2019-04-18 00:00","172.988423","2636723110.3970000000",
"2019-04-19 00:00","172.469599","2450540026.9570000000",
"2019-04-20 00:00","167.648011","2589979572.1690000000",
"2019-04-21 00:00","171.583045","2661346020.5309000000",
"2019-04-22 00:00","174.031111","2866696573.6560000000",
"2019-04-23 00:00","164.406387","2726953216.7049000000",
"2019-04-24 00:00","164.233606","2456190874.0317000000",
"2019-04-25 00:00","156.198933","3127452856.7203000000",
"2019-04-26 00:00","158.124809","2234557525.0582000000",
"2019-04-27 00:00","158.840244","2344764520.6824000000",
"2019-04-28 00:00","154.652093","2360886064.4582000000",
"2019-04-29 00:00","158.703391","2602158885.7229000000",
"2019-04-30 00:00","160.97375","2693511483.7043000000",
"2019-05-01 00:00","161.924961","3159210254.7451000000",
"2019-05-02 00:00","168.216036","2870543712.0501000000",
"2019-05-03 00:00","162.949426","2435437180.7838000000",
"2019-05-04 00:00","163.673028","2438868489.1411000000",
"2019-05-05 00:00","168.121627","3248631990.6103000000",
"2019-05-06 00:00","173.051936","4486925429.1102000000",
"2019-05-07 00:00","170.727188","3294072450.4929000000",
"2019-05-08 00:00","169.416419","3112272640.0465000000",
"2019-05-09 00:00","173.289118","3550510822.1381000000",
"2019-05-10 00:00","192.217108","2784988606.9614000000",
"2019-05-11 00:00","184.79146","2859953999.2782000000",
"2019-05-12 00:00","200.311452","3977155565.9703000000",
"2019-05-13 00:00","207.943886","5222056541.3464000000",
"2019-05-14 00:00","233.560616","6433136707.4165000000",
"2019-05-15 00:00","266.003097","10382259043.7513000000",
"2019-05-16 00:00","234.578683","7433195766.6041000000",
"2019-05-17 00:00","240.696393","5143671224.9688000000",
"2019-05-18 00:00","255.534309","3578575656.7922000000",
"2019-05-19 00:00","248.877597","4093411869.6056000000",
"2019-05-20 00:00","253.618294","3227542355.1139000000",
"2019-05-21 00:00","257.330263","4891769314.6861000000",
"2019-05-22 00:00","245.373695","3996210429.3862000000",
"2019-05-23 00:00","255.104464","4532019251.9201000000",
"2019-05-24 00:00","253.7139","2638958851.2329000000",
"2019-05-25 00:00","251.702904","2344365202.2959000000",
"2019-05-26 00:00","274.213762","5346448161.1771000000",
"2019-05-27 00:00","272.738641","5524044289.3529000000",
"2019-05-28 00:00","277.295377","6066104483.7887000000",
"2019-05-29 00:00","289.071218","6840331144.8554000000",
"2019-05-30 00:00","263.649644","5266851598.6944000000",
"2019-05-31 00:00","270.179282","6538604873.7669000000",
"2019-06-01 00:00","275.127973","2939267916.5692000000",
"2019-06-02 00:00","259.21266","3999429446.0769000000",
"2019-06-03 00:00","250.175657","3668925371.0422000000",
"2019-06-04 00:00","240.42393","3507668683.7893000000",
"2019-06-05 00:00","243.335334","3976443873.5783000000",
"2019-06-06 00:00","248.072496","2817339460.7516000000",
"2019-06-07 00:00","246.146546","8765689755.6928000000",
"2019-06-08 00:00","235.618669","2578904404.2067000000",
"2019-06-09 00:00","241.575639","8904047709.1940000000",
"2019-06-10 00:00","239.868119","6001803566.4319000000",
"2019-06-11 00:00","252.829961","2970415066.8529000000",
"2019-06-12 00:00","259.623254","2482210968.7678000000",
"2019-06-13 00:00","256.900989","3397351407.0615000000",
"2019-06-14 00:00","263.179704","6029049214.1094000000",
"2019-06-15 00:00","270.36733","2660463458.5033000000",
"2019-06-16 00:00","270.324708","7243832899.8614000000",
"2019-06-17 00:00","265.08936","3327986314.6086000000",
"2019-06-18 00:00","265.879803","4325760921.3910000000",
"2019-06-19 00:00","267.151843","8953718338.3676000000",
"2019-06-20 00:00","284.211442","2659658269.3082000000",
"2019-06-21 00:00","305.327227","2367236312.6460000000",
"2019-06-22 00:00","309.989095","3285803768.3253000000",
"2019-06-23 00:00","306.85597","3683950064.4026000000",
"2019-06-24 00:00","310.321524","8091122010.9111000000",
"2019-06-25 00:00","343.541425","5717236986.1571000000",
"2019-06-26 00:00","309.884689","6448055480.4677000000",
"2019-06-27 00:00","307.374208","8252601126.4335000000",
"2019-06-28 00:00","305.685128","4045281281.5220000000",
"2019-06-29 00:00","297.731954","4369404925.0327000000",
"2019-06-30 00:00","284.25052","9734390671.7389000000",
"2019-07-01 00:00","284.91476","5869464953.7180000000",
"2019-07-02 00:00","293.765331","2573875230.6722000000",
"2019-07-03 00:00","293.61379","2513247206.4842000000",
"2019-07-04 00:00","289.189791","5722763165.9802000000",
"2019-07-05 00:00","293.440077","4410309582.3770000000",
"2019-07-06 00:00","291.797265","1804467421.2370000000",
"2019-07-07 00:00","305.465894","5340525166.5431000000",
"2019-07-08 00:00","308.270219","2771653035.0569000000",
"2019-07-09 00:00","287.863041","2414226230.9630000000",
"2019-07-10 00:00","271.371568","8620956814.7334000000",
"2019-07-11 00:00","269.472789","2643078877.3654000000",
"2019-07-12 00:00","272.196206","2503734828.6957000000",
"2019-07-13 00:00","239.807859","2688800948.2259000000",
"2019-07-14 00:00","229.949112","3885666898.6070000000",
"2019-07-15 00:00","222.146136","14473025344.4384000000",
"2019-07-16 00:00","215.158092","8240956977.9987000000",
"2019-07-17 00:00","223.837185","2416065167.0631000000",
"2019-07-18 00:00","219.970908","6539253134.0608000000",
"2019-07-19 00:00","228.522555","1799343398.4151000000",
"2019-07-20 00:00","224.334508","1779817018.9257000000",
"2019-07-21 00:00","218.338713","2011826309.5957000000",
"2019-07-22 00:00","213.174683","2120922313.0900000000",
"2019-07-23 00:00","217.05058","9495809533.0310000000",
"2019-07-24 00:00","224.411863","9339565426.3139000000",
"2019-07-25 00:00","220.416665","2421870584.2911000000",
"2019-07-26 00:00","210.284966","2098616995.6511000000",
"2019-07-27 00:00","214.261265","1746550817.2267000000",
"2019-07-28 00:00","211.275162","2098530702.5352000000",
"2019-07-29 00:00","213.80857","2161322357.1478000000",
"2019-07-30 00:00","215.989517","2686257821.4447000000",
"2019-07-31 00:00","213.988181","8285324753.3358000000",
"2019-08-01 00:00","220.563601","4282820597.8853000000",
"2019-08-02 00:00","222.494399","6925708213.7996000000",
"2019-08-03 00:00","220.441708","1840230241.4814000000",
"2019-08-04 00:00","230.320076","2385507680.9772000000",
"2019-08-05 00:00","229.200377","2698426571.6794000000",
"2019-08-06 00:00","223.880357","2530871812.1865000000",
"2019-08-07 00:00","223.768844","2573658925.5190000000",
"2019-08-08 00:00","211.6105","2596485979.1042000000",
"2019-08-09 00:00","205.276508","1888876682.0223000000",
"2019-08-10 00:00","211.33601","1907263507.0367000000",
"2019-08-11 00:00","211.778739","2508570190.5561000000",
"2019-08-12 00:00","206.359584","2203025972.4624000000",
"2019-08-13 00:00","206.042685","2924024751.5620000000",
"2019-08-14 00:00","184.654374","4222110695.1054000000",
"2019-08-15 00:00","183.936404","2681251351.8159000000",
"2019-08-16 00:00","185.277837","2017544201.3164000000",
"2019-08-17 00:00","195.182812","2027654635.3798000000",
"2019-08-18 00:00","200.744772","3654862334.2036000000",
"2019-08-19 00:00","197.340342","4003128378.9658000000",
"2019-08-20 00:00","184.866479","5140624794.8197000000",
"2019-08-21 00:00","191.444291","4211770514.1414000000",
"2019-08-22 00:00","191.931476","3824520269.5827000000",
"2019-08-23 00:00","188.037839","3046107625.3164000000",
"2019-08-24 00:00","189.136394","4426167198.4145000000",
"2019-08-25 00:00","190.458195","6502400786.2144000000",
"2019-08-26 00:00","188.067131","4303083885.3464000000",
"2019-08-27 00:00","188.232301","3811967975.7816000000",
"2019-08-28 00:00","168.909171","3910272923.7607000000",
"2019-08-29 00:00","170.11828","3916929885.1193000000",
"2019-08-30 00:00","169.93247","2947155228.0866000000",
"2019-08-31 00:00","170.507929","3293597710.7652000000",
"2019-09-01 00:00","173.713949","4880722686.6112000000",
"2019-09-02 00:00","181.84137","5005591510.9542000000",
"2019-09-03 00:00","177.35518","4732919008.3687000000",
"2019-09-04 00:00","171.147639","6879572711.6641000000",
"2019-09-05 00:00","175.819302","7665656228.1891000000",
"2019-09-06 00:00","173.649796","7261698809.6675000000",
"2019-09-07 00:00","180.274539","8132253754.8505000000",
"2019-09-08 00:00","181.373282","9768345939.8053000000",
"2019-09-09 00:00","179.528371","11526536142.8345000000",
"2019-09-10 00:00","176.460445","10476223680.8372000000",
"2019-09-11 00:00","179.712929","11672380139.2382000000",
"2019-09-12 00:00","178.422907","10932857649.6035000000",
"2019-09-13 00:00","184.276859","12037657357.9831000000",
"2019-09-14 00:00","188.059801","12427645404.2351000000",
"2019-09-15 00:00","189.701044","12252907985.3710000000",
"2019-09-16 00:00","200.884022","15939169421.2260000000",
"2019-09-17 00:00","212.647729","16599648625.8703000000",
"2019-09-18 00:00","208.669438","17200129433.9184000000",
"2019-09-19 00:00","215.931828","15618656874.5498000000",
"2019-09-20 00:00","216.865112","9913994822.6223000000",
"2019-09-21 00:00","210.381708","7183321434.5877000000",
"2019-09-22 00:00","209.202655","12952856212.3398000000",
"2019-09-23 00:00","191.881675","14558472442.7929000000",
"2019-09-24 00:00","168.706908","17235787844.7851000000",
"2019-09-25 00:00","166.019013","10792532452.1020000000",
"2019-09-26 00:00","163.707113","12379986213.8788000000",
"2019-09-27 00:00","170.661308","10886947941.9446000000",
"2019-09-28 00:00","166.311168","9647839250.5277000000",
"2019-09-29 00:00","177.572785","8027820749.2055000000",
"2019-09-30 00:00","177.014201","2654687487.8077000000",
"2019-10-01 00:00","175.825473","2443117853.8856000000",
"2019-10-02 00:00","172.861192","3572005945.0348000000",
"2019-10-03 00:00","174.784992","2527165555.6502000000",
"2019-10-04 00:00","173.58023","2467315555.5675000000",
"2019-10-05 00:00","173.866931","2194141870.6255000000",
"2019-10-06 00:00","176.66559","2338820663.8295000000",
"2019-10-07 00:00","179.301915","2534495447.9421000000",
"2019-10-08 00:00","190.216889","2872404641.2671000000",
"2019-10-09 00:00","191.378949","2635125821.6386000000",
"2019-10-10 00:00","184.276292","2497912632.2079000000",
"2019-10-11 00:00","183.286754","2146087516.0256000000",
"2019-10-12 00:00","183.750214","2324119415.7267000000",
"2019-10-13 00:00","182.603623","2591030953.3145000000",
"2019-10-14 00:00","182.337859","2478453322.5335000000",
"2019-10-15 00:00","174.127706","2444704866.0940000000",
"2019-10-16 00:00","176.939923","2365628360.7162000000",
"2019-10-17 00:00","172.73723","2552600289.8647000000",
"2019-10-18 00:00","173.971248","3041075516.6753000000",
"2019-10-19 00:00","172.970608","3823057998.1523000000",
"2019-10-20 00:00","174.264196","3898728206.1438000000",
"2019-10-21 00:00","172.4436556009","4062734957.5271000000",
"2019-10-22 00:00","158.999916212","4717868210.0183000000",
"2019-10-23 00:00","161.7171852843","4254394907.4165000000",
"2019-10-24 00:00","167.8643838103","4129907450.4536000000",
"2019-10-25 00:00","180.9500522459","4094684820.3960000000",
"2019-10-26 00:00","183.0138996809","3552129271.9122000000",
"2019-10-27 00:00","182.5761217521","3741667644.4306000000",
"2019-10-28 00:00","185.2422220183","3614328717.2692000000",
"2019-10-29 00:00","181.3801673333","3715220893.4034000000",
"2019-10-30 00:00","182.1958649131","3828954642.0293000000",
"2019-10-31 00:00","181.0742779497","3470563866.6742000000",
"2019-11-01 00:00","183.8945035375","2998684987.2316000000",
"2019-11-02 00:00","182.1535706169","3024020602.2383000000",
"2019-11-03 00:00","186.4680888613","3533277257.9454000000",
"2019-11-04 00:00","190.0538785424","3926806897.1596000000",
"2019-11-05 00:00","190.2790825664","3603321470.4496000000",
"2019-11-06 00:00","186.3852833612","6424673695.1654000000",
"2019-11-07 00:00","183.2688744007","3443245736.9879000000",
"2019-11-08 00:00","184.3762173227","3188052864.6969000000",
"2019-11-09 00:00","186.6143406194","3193373537.5534000000",
"2019-11-10 00:00","186.6826734662","3721716715.0608000000",
"2019-11-11 00:00","183.6402050735","3582961872.2255000000",
"2019-11-12 00:00","185.8039512804","3747694037.3138000000",
"2019-11-13 00:00","183.9327515642","3552468163.7670000000",
"2019-11-14 00:00","180.2645814431","3580054366.4434000000",
"2019-11-15 00:00","182.2651052619","3088396501.2421000000",
"2019-11-16 00:00","184.5372093387","3085389098.0620000000",
"2019-11-17 00:00","181.0901315929","3585407881.9829000000",
"2019-11-18 00:00","174.2438596994","4197188898.1728000000",
"2019-11-19 00:00","175.4926867175","3874813281.4948000000",
"2019-11-20 00:00","162.6916227271","5462153148.1211000000",
"2019-11-21 00:00","145.8525453695","9293754726.3985000000",
"2019-11-22 00:00","151.9369212717","3290450234.4575000000",
"2019-11-23 00:00","145.7820677879","3345365397.7574000000",
"2019-11-24 00:00","149.4274917225","7985649184.5341000000",
"2019-11-25 00:00","144.8914154123","6448276624.3890000000",
"2019-11-26 00:00","148.4940880237","4461296271.5941000000",
"2019-11-27 00:00","154.1795026777","4502026053.0053000000",
"2019-11-28 00:00","156.1482299328","3991833319.5847000000",
"2019-11-29 00:00","152.5171341629","3399454095.2396000000",
"2019-11-30 00:00","151.1617118658","3855965099.4453000000",
"2019-12-01 00:00","147.9230805841","3974590360.4031000000",
"2019-12-02 00:00","147.7299649377","3499988242.3336000000",
"2019-12-03 00:00","148.3446759274","4218888980.0162000000",
"2019-12-04 00:00","146.7509400673","4002185277.4444000000",
"2019-12-05 00:00","147.521760274","4560483961.7141000000",
"2019-12-06 00:00","146.7647797751","3602051177.3171000000",
"2019-12-07 00:00","148.7648572381","2551612700.5045000000",
"2019-12-08 00:00","148.6050679745","3350676696.2028000000",
"2019-12-09 00:00","145.8999952914","3263545412.5708000000",
"2019-12-10 00:00","142.63665495","3309357009.0901000000",
"2019-12-11 00:00","142.4307094937","3318786419.7108000000",
"2019-12-12 00:00","144.2547306668","3487381677.5732000000",
"2019-12-13 00:00","142.6216801697","2991194792.1471000000",
"2019-12-14 00:00","142.975120805","3088166592.3840000000",
"2019-12-15 00:00","141.2854412468","3841897036.4409000000",
"2019-12-16 00:00","128.224357097","5611297066.1350000000",
"2019-12-17 00:00","125.5029321934","4828569526.1012000000",
"2019-12-18 00:00","126.2349461427","3833518438.1601000000",
"2019-12-19 00:00","128.2423654653","4167304087.4865000000",
"2019-12-20 00:00","125.8682374709","2958600552.5490000000",
"2019-12-21 00:00","128.8953464148","2985892435.2129000000",
"2019-12-22 00:00","134.2704942899","3927290459.5398000000",
"2019-12-23 00:00","126.1969971376","3373200246.3794000000",
"2019-12-24 00:00","124.282634637","3209311150.0178000000",
"2019-12-25 00:00","125.5265318384","3235382278.3469000000",
"2019-12-26 00:00","125.8359962877","3126319950.3893000000",
"2019-12-27 00:00","127.5638639775","2868334955.1234000000",
"2019-12-28 00:00","130.4864695472","2666583391.5934000000",
"2019-12-29 00:00","130.5129009881","3002886653.5757000000",
"2019-12-30 00:00","130.3525219828","3040208177.3613000000",
"2019-12-31 00:00","131.6997645809","2731632918.2779000000",
"2020-01-01 00:00","129.5647063552","2782268265.4916000000",
"2020-01-02 00:00","131.8208559855","2680519327.9273000000",
"2020-01-03 00:00","133.6814568095","2559395569.0314000000",
"2020-01-04 00:00","136.4924868072","2517574281.4348000000",
"2020-01-05 00:00","140.7233801544","2744455545.4476000000",
"2020-01-06 00:00","140.0718220733","2638404813.8454000000",
"2020-01-07 00:00","141.6048511256","3217925045.2282000000",
"2020-01-08 00:00","138.5377453452","2768651627.5041000000",
"2020-01-09 00:00","141.0870388458","3150379455.6596000000",
"2020-01-10 00:00","142.2446844927","2698720834.6726000000",
"2020-01-11 00:00","144.2253166574","2675133001.2654000000",
"2020-01-12 00:00","142.8701689522","2807667003.4141000000",
"2020-01-13 00:00","156.0480108264","3133955775.8829000000",
"2020-01-14 00:00","164.6656401564","2849663616.0254000000",
"2020-01-15 00:00","162.9771638172","2701339058.1851000000",
"2020-01-16 00:00","167.030024845","2905430595.7606000000",
"2020-01-17 00:00","175.0948899716","2755882698.4250000000",
"2020-01-18 00:00","164.992688805","2667051308.2342000000",
"2020-01-19 00:00","166.1996119322","2638963661.2110000000",
"2020-01-20 00:00","168.4096077223","2665349052.0288000000",
"2020-01-21 00:00","167.4856539051","2434092982.0780000000",
"2020-01-22 00:00","163.5506234938","2452432741.7215000000",
"2020-01-23 00:00","161.8565313406","2691807756.9897000000",
"2020-01-24 00:00","160.1775533281","2538508505.5974000000",
"2020-01-25 00:00","163.6269357056","2611116456.5844000000",
"2020-01-26 00:00","169.9204713243","2563457670.6552000000",
"2020-01-27 00:00","172.0659407615","2678508971.8243000000",
"2020-01-28 00:00","175.8985666108","2649575513.9808000000",
"2020-01-29 00:00","176.4541976204","2763536761.4890000000",
"2020-01-30 00:00","178.2622365555","2768596362.2623000000",
"2020-01-31 00:00","182.1871345782","2643040779.7381000000",
"2020-02-01 00:00","191.3723609315","2569696844.6278000000",
"2020-02-02 00:00","188.7477917822","2626126516.0624000000",
"2020-02-03 00:00","188.1324490349","3031515920.3058000000",
"2020-02-04 00:00","197.5190560688","3414163791.0708000000",
"2020-02-05 00:00","211.4569650608","3891510421.4475000000",
"2020-02-06 00:00","221.5966176496","3886466181.2690000000",
"2020-02-07 00:00","225.7852622358","2865479299.7303000000",
"2020-02-08 00:00","224.6919368266","2634415601.7620000000",
"2020-02-09 00:00","224.4097002027","2944178822.0170000000",
"2020-02-10 00:00","226.7144123808","3023242663.7208000000",
"2020-02-11 00:00","252.3383455718","3983371299.8495000000",
"2020-02-12 00:00","269.1872064999","3882716254.6784000000",
"2020-02-13 00:00","272.7336897697","3650914589.5384000000",
"2020-02-14 00:00","280.6193775496","3594613550.2971000000",
"2020-02-15 00:00","259.0722243358","3906658720.6934000000",
"2020-02-16 00:00","250.6479789873","3709698971.2075000000",
"2020-02-17 00:00","272.529760148","3330952044.9529000000",
"2020-02-18 00:00","279.9021579842","3471787218.2605000000",
"2020-02-19 00:00","256.8091552115","3396420402.4952000000",
"2020-02-20 00:00","263.7995160674","2747285222.2110000000",
"2020-02-21 00:00","260.7527994281","2671136319.9217000000",
"2020-02-22 00:00","270.1947250783","2680139896.9072000000",
"2020-02-23 00:00","268.5505450578","2890450739.8039000000",
"2020-02-24 00:00","252.120796068","3205557109.5595000000",
"2020-02-25 00:00","226.8888425998","4246734188.6164000000",
"2020-02-26 00:00","232.3815630038","3598698005.6942000000",
"2020-02-27 00:00","223.8656865874","3412006714.0220000000",
"2020-02-28 00:00","223.8144441386","2692725091.2218000000",
"2020-02-29 00:00","221.3874009364","2797472692.4721000000",
"2020-03-01 00:00","227.7117612323","2824505779.6821000000",
"2020-03-02 00:00","223.5910877873","2880028833.0094000000",
"2020-03-03 00:00","223.4679105935","3027054336.4132000000",
"2020-03-04 00:00","229.5960135008","3437859654.3709000000",
"2020-03-05 00:00","236.9070410478","3030314842.7080000000",
"2020-03-06 00:00","245.3268078936","2874641396.9422000000",
"2020-03-07 00:00","216.7978706105","4114600029.6352000000",
"2020-03-08 00:00","194.8924014923","5578593717.9935000000",
"2020-03-09 00:00","202.4584439172","3574490167.0317000000",
"2020-03-10 00:00","192.2129344683","3993384336.3922000000",
"2020-03-11 00:00","139.816269029","46538103253.8472000000",
"2020-03-12 00:00","122.8524312309","35486449232.5229000000",
"2020-03-13 00:00","126.6898441068","3294135969.9972000000",
"2020-03-14 00:00","125.3182346066","3193656432.6940000000",
"2020-03-15 00:00","114.581581606","10899232485.5405000000",
"2020-03-16 00:00","116.5784646731","4126523912.6534000000",
"2020-03-17 00:00","115.9722417135","3700318069.1938000000",
"2020-03-18 00:00","126.5319632489","5463635240.8801000000",
"2020-03-19 00:00","141.7850499075","4458240360.0800000000",
"2020-03-20 00:00","132.6466683126","3574406736.9541000000",
"2020-03-21 00:00","128.0316606908","3448202074.5398000000",
"2020-03-22 00:00","129.0334864191","4151577022.9803000000",
"2020-03-23 00:00","135.5541654715","3886288552.1974000000",
"2020-03-24 00:00","136.0426481348","4019498404.1170000000",
"2020-03-25 00:00","134.2703803665","3328858294.7345000000",
"2020-03-26 00:00","135.6715210851","3214357529.3050000000",
"2020-03-27 00:00","128.5327613077","2746258198.1705000000",
"2020-03-28 00:00","128.8204225913","2556575986.7225000000",
"2020-03-29 00:00","133.0551208447","3179217477.2235000000",
"2020-03-30 00:00","132.577702934","3336295174.4091000000",
"2020-03-31 00:00","131.2131510912","3398595738.7958000000",
"2020-04-01 00:00","139.0424371682","3530293895.9653000000",
"2020-04-02 00:00","141.5075644192","3496738667.5244000000",
"2020-04-03 00:00","142.0903945855","2816369887.0764000000",
"2020-04-04 00:00","143.6343531841","2635893844.0738000000",
"2020-04-05 00:00","160.3504647741","4435355259.9593000000",
"2020-04-06 00:00","169.2739512017","4212130498.0874000000",
"2020-04-07 00:00","168.9537568157","3837144211.7931000000",
"2020-04-08 00:00","169.4900946398","3699548708.6467000000",
"2020-04-09 00:00","153.506846879","3908753022.6117000000",
"2020-04-10 00:00","157.544499418","2895526390.6232000000",
"2020-04-11 00:00","161.6979907574","2774045053.0175000000",
"2020-04-12 00:00","154.2772145075","3740378418.3359000000",
"2020-04-13 00:00","159.5703159514","3949037967.0594000000",
"2020-04-14 00:00","156.0101197986","3678690064.5794000000",
"2020-04-15 00:00","172.4244739946","5392223977.0362000000",
"2020-04-16 00:00","169.9339303099","4016246301.4680000000",
"2020-04-17 00:00","184.1022070464","4490958380.2601000000",
"2020-04-18 00:00","179.8352565422","4009295078.7648000000",
"2020-04-19 00:00","179.3484706093","5260037098.2331000000",
"2020-04-20 00:00","170.3503758251","5463130781.5268000000",
"2020-04-21 00:00","182.3934106121","5490636581.2648000000",
"2020-04-22 00:00","189.2630359355","5615577984.4899000000",
"2020-04-23 00:00","187.6215739091","5544292543.1734000000",
"2020-04-24 00:00","193.9655617951","4563218120.7773000000",
"2020-04-25 00:00","194.1199822592","5028670275.0319000000",
"2020-04-26 00:00","193.0421585075","5184931459.1340000000",
"2020-04-27 00:00","195.4419900909","4600797793.0609000000",
"2020-04-28 00:00","209.7662567497","8196338031.3572000000",
"2020-04-29 00:00","208.9219022584","11798426237.5332000000",
"2020-04-30 00:00","209.9807026766","5902600360.2235000000",
"2020-05-01 00:00","212.7235380719","4303117765.3289000000",
"2020-05-02 00:00","208.4411115451","5181967771.4959000000",
"2020-05-03 00:00","205.8557503186","5983555242.1694000000",
"2020-05-04 00:00","202.881412038","7096413194.8346000000",
"2020-05-05 00:00","208.2705974096","8831853004.4201000000",
"2020-05-06 00:00","205.5858091367","11421600019.4771000000",
"2020-05-07 00:00","211.4094571545","11289808874.7000000000",
"2020-05-08 00:00","212.8703792273","8527439720.8914000000",
