时间,币价,区块数
"2021-03-22 00:00","1701.8638348396","6505.0000000000",
"2021-03-23 00:00","1719.407525067","6484.0000000000",
"2021-03-24 00:00","1594.8344747956","6514.0000000000",
"2021-03-25 00:00","1641.0140947143","6539.0000000000",
"2021-03-26 00:00","1683.6616463833","6485.0000000000",
"2021-03-27 00:00","1706.3506791517","6493.0000000000",
"2021-03-28 00:00","1778.6042852677","6511.0000000000",
"2021-03-29 00:00","1832.0326358243","6518.0000000000",
"2021-03-30 00:00","1850.3648755229","6452.0000000000",
"2021-03-31 00:00","1942.4641125747","6516.0000000000",
"2021-04-01 00:00","2071.4275073479","6454.0000000000",
"2021-04-02 00:00","2079.418564183","6527.0000000000",
"2021-04-03 00:00","2077.8682835412","6561.0000000000",
"2021-04-04 00:00","2107.7713498245","6510.0000000000",
"2021-04-05 00:00","2089.6737600327","6483.0000000000",
"2021-04-06 00:00","1981.8708038938","6537.0000000000",
"2021-04-07 00:00","2055.9802792153","6455.0000000000",
"2021-04-08 00:00","2064.0244160053","6457.0000000000",
"2021-04-09 00:00","2157.8869902061","6582.0000000000",
"2021-04-10 00:00","2151.9950717711","6546.0000000000",
"2021-04-11 00:00","2130.3923436355","6516.0000000000",
"2021-04-12 00:00","2261.4200087557","6474.0000000000",
"2021-04-13 00:00","2340.2520680909","6449.0000000000",
"2021-04-14 00:00","2462.6697461176","6500.0000000000",
"2021-04-15 00:00","2429.0702278481","6433.0000000000",
"2021-04-16 00:00","2349.2365582636","6467.0000000000",
"2021-04-17 00:00","2145.1252122133","6501.0000000000",
"2021-04-18 00:00","2098.1841660074","6400.0000000000",
"2021-04-19 00:00","2172.882944709","6580.0000000000",
"2021-04-20 00:00","2438.6516518839","6519.0000000000",
"2021-04-21 00:00","2607.6135466946","6417.0000000000",
"2021-04-22 00:00","2327.690538432","6450.0000000000",
"2021-04-23 00:00","2248.5480793649","6500.0000000000",
"2021-04-24 00:00","2338.4984009203","6509.0000000000",
"2021-04-25 00:00","2503.5925456987","6471.0000000000",
"2021-04-26 00:00","2666.0583367406","6488.0000000000",
"2021-04-27 00:00","2679.9969433277","6463.0000000000",
"2021-04-28 00:00","2782.9316826221","6484.0000000000",
"2021-04-29 00:00","2733.029847083","6451.0000000000",
"2021-04-30 00:00","2862.3222603718","6489.0000000000",
"2021-05-01 00:00","2931.1219088639","6418.0000000000",
"2021-05-02 00:00","3170.9703294061","6507.0000000000",
"2021-05-03 00:00","3259.8703915628","6504.0000000000",
"2021-05-04 00:00","3307.9534015317","6518.0000000000",
"2021-05-05 00:00","3555.7964418536","6466.0000000000",
"2021-05-06 00:00","3565.1761338199","6447.0000000000",
"2021-05-07 00:00","3637.5884538548","6486.0000000000",
"2021-05-08 00:00","3878.6748705467","6478.0000000000",
"2021-05-09 00:00","4143.0935257398","6517.0000000000",
"2021-05-10 00:00","4010.7127199041","6447.0000000000",
"2021-05-11 00:00","4198.1911249214","6439.0000000000",
"2021-05-12 00:00","3749.3842973945","6538.0000000000",
"2021-05-13 00:00","4136.4368266373","6477.0000000000",
"2021-05-14 00:00","3877.279587656","6474.0000000000",
"2021-05-15 00:00","3639.7107789714","6458.0000000000",
"2021-05-16 00:00","3279.8659605624","6419.0000000000",
"2021-05-17 00:00","3349.987596025","6463.0000000000",
"2021-05-18 00:00","2789.8447164914","6423.0000000000",
"2021-05-19 00:00","2908.5140176909","6463.0000000000",
"2021-05-20 00:00","2429.4494627696","6410.0000000000",
"2021-05-21 00:00","2376.480361376","6462.0000000000",
"2021-05-22 00:00","1923.2001979499","6454.0000000000",
"2021-05-23 00:00","2499.5136814023","6487.0000000000",
"2021-05-24 00:00","2598.4251981117","6404.0000000000",
"2021-05-25 00:00","2743.8216052853","6431.0000000000",
"2021-05-26 00:00","2808.9406760593","6425.0000000000",
"2021-05-27 00:00","2560.3379323587","6463.0000000000",
"2021-05-28 00:00","2321.8541175825","6467.0000000000",
"2021-05-29 00:00","2383.4292650166","6417.0000000000",
"2021-05-30 00:00","2625.3423898329","6423.0000000000",
"2021-05-31 00:00","2572.5412405293","6478.0000000000",
"2021-06-01 00:00","2783.8919616083","6506.0000000000",
"2021-06-02 00:00","2791.3752506907","6404.0000000000",
"2021-06-03 00:00","2656.5287010042","6519.0000000000",
"2021-06-04 00:00","2648.6953034606","6434.0000000000",
"2021-06-05 00:00","2717.3101253008","6532.0000000000",
"2021-06-06 00:00","2788.0080918723","6431.0000000000",
"2021-06-07 00:00","2381.0047940861","6475.0000000000",
"2021-06-08 00:00","2573.5489221797","6437.0000000000",
"2021-06-09 00:00","2504.8327609397","6462.0000000000",
"2021-06-10 00:00","2421.8351706649","6454.0000000000",
"2021-06-11 00:00","2390.8306749751","6434.0000000000",
"2021-06-12 00:00","2351.6967922244","6473.0000000000",
"2021-06-13 00:00","2573.7800319308","6431.0000000000",
"2021-06-14 00:00","2550.6338755467","6505.0000000000",
"2021-06-15 00:00","2414.6249363187","6399.0000000000",
"2021-06-16 00:00","2417.8741877657","6472.0000000000",
"2021-06-17 00:00","2217.8364815344","6405.0000000000",
"2021-06-18 00:00","2245.5030706197","6426.0000000000",
"2021-06-19 00:00","2115.369684005","6469.0000000000",
"2021-06-20 00:00","1987.0091413098","6316.0000000000",
"2021-06-21 00:00","1855.1670263731","6437.0000000000",
"2021-06-22 00:00","1978.8360891967","6429.0000000000",
"2021-06-23 00:00","1991.4570158833","6418.0000000000",
"2021-06-24 00:00","1829.6572082741","6342.0000000000",
"2021-06-25 00:00","1776.3433195658","6427.0000000000",
"2021-06-26 00:00","1841.6287155615","6448.0000000000",
"2021-06-27 00:00","2114.3780685172","6466.0000000000",
"2021-06-28 00:00","2216.50792291","6406.0000000000",
"2021-06-29 00:00","2103.3942281724","6455.0000000000",
"2021-06-30 00:00","2120.4984278237","6350.0000000000",
"2021-07-01 00:00","2117.3168761596","6437.0000000000",
"2021-07-02 00:00","2226.6077969809","6417.0000000000",
"2021-07-03 00:00","2330.2471069614","6458.0000000000",
"2021-07-04 00:00","2211.5147514474","6419.0000000000",
"2021-07-05 00:00","2305.6491253931","6425.0000000000",
"2021-07-06 00:00","2340.0485091611","6390.0000000000",
"2021-07-07 00:00","2175.1577794618","6450.0000000000",
"2021-07-08 00:00","2176.6534966348","6406.0000000000",
"2021-07-09 00:00","2120.2913666526","6447.0000000000",
"2021-07-10 00:00","2144.1145647175","6423.0000000000",
"2021-07-11 00:00","2090.5159399396","6377.0000000000",
"2021-07-12 00:00","1998.5665738078","6307.0000000000",
"2021-07-13 00:00","1997.6330546892","6390.0000000000",
"2021-07-14 00:00","1917.282811389","6427.0000000000",
"2021-07-15 00:00","1930.6339496736","6339.0000000000",
"2021-07-16 00:00","1885.2676682805","6357.0000000000",
"2021-07-17 00:00","1891.6997117835","6371.0000000000",
"2021-07-18 00:00","1821.6704949003","6435.0000000000",
"2021-07-19 00:00","1809.6746643909","6339.0000000000",
"2021-07-20 00:00","1953.4698385677","6414.0000000000",
"2021-07-21 00:00","2033.2398608427","6422.0000000000",
"2021-07-22 00:00","2050.9849808","6346.0000000000",
"2021-07-23 00:00","2155.3187051451","6457.0000000000",
"2021-07-24 00:00","2136.7169622146","6401.0000000000",
"2021-07-25 00:00","2346.3284525765","6338.0000000000",
"2021-07-26 00:00","2279.8816413064","6277.0000000000",
"2021-07-27 00:00","2291.3443162149","6291.0000000000",
"2021-07-28 00:00","2323.1787917174","6356.0000000000",
"2021-07-29 00:00","2347.0534339515","6267.0000000000",
"2021-07-30 00:00","2458.4847808272","6298.0000000000",
"2021-07-31 00:00","2584.8379592029","6314.0000000000",
"2021-08-01 00:00","2638.5910394408","6396.0000000000",
"2021-08-02 00:00","2497.9250369281","6346.0000000000",
"2021-08-03 00:00","2674.2422374758","6322.0000000000",
"2021-08-04 00:00","2764.3028919538","6349.0000000000",
"2021-08-05 00:00","2821.3134618508","6451.0000000000",
"2021-08-06 00:00","3083.5703948017","6549.0000000000",
"2021-08-07 00:00","3030.8163844132","6496.0000000000",
"2021-08-08 00:00","3169.6420133002","6505.0000000000",
"2021-08-09 00:00","3120.7204098506","6507.0000000000",
"2021-08-10 00:00","3246.1700570261","6401.0000000000",
"2021-08-11 00:00","3035.091093467","6510.0000000000",
"2021-08-12 00:00","3214.3778425104","6474.0000000000",
"2021-08-13 00:00","3270.1782212538","6500.0000000000",
"2021-08-14 00:00","3156.6365033774","6420.0000000000",
"2021-08-15 00:00","3222.0938871275","6500.0000000000",
"2021-08-16 00:00","3167.6629412172","6516.0000000000",
"2021-08-17 00:00","3107.9326468533","6399.0000000000",
"2021-08-18 00:00","3067.9391286173","6565.0000000000",
"2021-08-19 00:00","3283.7058032328","6459.0000000000",
"2021-08-20 00:00","3274.8925119136","6431.0000000000",
"2021-08-21 00:00","3180.3283705965","6521.0000000000",
"2021-08-22 00:00","3329.162909099","6409.0000000000",
"2021-08-23 00:00","3208.5280343234","6509.0000000000",
"2021-08-24 00:00","3216.7483569609","6439.0000000000",
"2021-08-25 00:00","3103.1712551549","6504.0000000000",
"2021-08-26 00:00","3240.6005677894","6431.0000000000",
"2021-08-27 00:00","3245.3616502439","6460.0000000000",
"2021-08-28 00:00","3186.7660365303","6489.0000000000",
"2021-08-29 00:00","3218.6530783126","6472.0000000000",
"2021-08-30 00:00","3391.1626988467","6443.0000000000",
"2021-08-31 00:00","3582.9141701932","6455.0000000000",
"2021-09-01 00:00","3760.7202865868","6541.0000000000",
"2021-09-02 00:00","3969.7729496947","6466.0000000000",
"2021-09-03 00:00","3914.221174141","6414.0000000000",
"2021-09-04 00:00","3908.1447694132","6529.0000000000",
"2021-09-05 00:00","3927.9424464309","6409.0000000000",
"2021-09-06 00:00","3460.1544924907","6312.0000000000",
"2021-09-07 00:00","3415.9711022976","6417.0000000000",
"2021-09-08 00:00","3522.0356720654","6416.0000000000",
"2021-09-09 00:00","3300.3496716822","6459.0000000000",
"2021-09-10 00:00","3310.3088655855","6396.0000000000",
"2021-09-11 00:00","3418.2324845168","6538.0000000000",
"2021-09-12 00:00","3205.8040462759","6412.0000000000",
"2021-09-13 00:00","3390.5150683449","6461.0000000000",
"2021-09-14 00:00","3495.3770820354","6454.0000000000",
"2021-09-15 00:00","3618.7448315849","6492.0000000000",
"2021-09-16 00:00","3453.5464823797","6467.0000000000",
"2021-09-17 00:00","3472.6787255991","6451.0000000000",
"2021-09-18 00:00","3365.5524598376","6508.0000000000",
"2021-09-19 00:00","3075.5565609309","6432.0000000000",
"2021-09-20 00:00","3034.0174142471","6496.0000000000",
"2021-09-21 00:00","3009.1277873549","6437.0000000000",
"2021-09-22 00:00","3099.4537418432","6411.0000000000",
"2021-09-23 00:00","2874.7922161754","6455.0000000000",
"2021-09-24 00:00","2932.3943833767","6573.0000000000",
"2021-09-25 00:00","3066.0241353587","6402.0000000000",
"2021-09-26 00:00","3070.8464451971","6454.0000000000",
"2021-09-27 00:00","2858.8596020996","6358.0000000000",
"2021-09-28 00:00","2862.8289870329","6411.0000000000",
"2021-09-29 00:00","2988.0161372037","6337.0000000000",
"2021-09-30 00:00","3237.6530814826","6485.0000000000",
"2021-10-01 00:00","3392.1455336503","6388.0000000000",
"2021-10-02 00:00","3409.6161637888","6363.0000000000",
"2021-10-03 00:00","3315.9554334761","6366.0000000000",
"2021-10-04 00:00","3424.9177726989","6411.0000000000",
"2021-10-05 00:00","3622.0298361484","6361.0000000000",
"2021-10-06 00:00","3591.1948856501","6242.0000000000",
"2021-10-07 00:00","3622.5874977463","6385.0000000000",
"2021-10-08 00:00","3607.3615244226","6349.0000000000",
"2021-10-09 00:00","3564.2610293379","6375.0000000000",
"2021-10-10 00:00","3603.7546867675","6382.0000000000",
"2021-10-11 00:00","3508.7305177239","6353.0000000000",
"2021-10-12 00:00","3498.0771043626","6320.0000000000",
"2021-10-13 00:00","3810.9133186535","6330.0000000000",
"2021-10-14 00:00","3805.343719571","6318.0000000000",
"2021-10-15 00:00","3917.5899926156","6446.0000000000",
"2021-10-16 00:00","3802.3819157825","6385.0000000000",
"2021-10-17 00:00","3775.6879108652","6316.0000000000",
"2021-10-18 00:00","3796.1836432028","6440.0000000000",
"2021-10-19 00:00","4083.2931815582","6354.0000000000",
"2021-10-20 00:00","4100.4093054708","6487.0000000000",
"2021-10-21 00:00","3987.76755445","6411.0000000000",
"2021-10-22 00:00","4088.4414536191","6348.0000000000",
"2021-10-23 00:00","4020.5934752795","6359.0000000000",
"2021-10-24 00:00","4220.3842653346","6418.0000000000",
"2021-10-25 00:00","4196.2432367821","6414.0000000000",
"2021-10-26 00:00","3996.7760776502","6345.0000000000",
"2021-10-27 00:00","4162.02432645","6408.0000000000",
"2021-10-28 00:00","4452.8094751078","6368.0000000000",
"2021-10-29 00:00","4290.9513210583","6345.0000000000",
