时间,币价,出块耗时
"2021-06-03 00:00","2656.5287010042","13.3000000000",
"2021-06-04 00:00","2648.6953034606","13.4000000000",
"2021-06-05 00:00","2717.3101253008","13.2000000000",
"2021-06-06 00:00","2788.0080918723","13.4000000000",
"2021-06-07 00:00","2381.0047940861","13.3000000000",
"2021-06-08 00:00","2573.5489221797","13.4000000000",
"2021-06-09 00:00","2504.8327609397","13.4000000000",
"2021-06-10 00:00","2421.8351706649","13.4000000000",
"2021-06-11 00:00","2390.8306749751","13.4000000000",
"2021-06-12 00:00","2351.6967922244","13.3000000000",
"2021-06-13 00:00","2573.7800319308","13.4000000000",
"2021-06-14 00:00","2550.6338755467","13.3000000000",
"2021-06-15 00:00","2414.6249363187","13.5000000000",
"2021-06-16 00:00","2417.8741877657","13.3000000000",
"2021-06-17 00:00","2217.8364815344","13.5000000000",
"2021-06-18 00:00","2245.5030706197","13.4000000000",
"2021-06-19 00:00","2115.369684005","13.4000000000",
"2021-06-20 00:00","1987.0091413098","13.7000000000",
"2021-06-21 00:00","1855.1670263731","13.4000000000",
"2021-06-22 00:00","1978.8360891967","13.4000000000",
"2021-06-23 00:00","1991.4570158833","13.5000000000",
"2021-06-24 00:00","1829.6572082741","13.6000000000",
"2021-06-25 00:00","1776.3433195658","13.4000000000",
"2021-06-26 00:00","1841.6287155615","13.4000000000",
"2021-06-27 00:00","2114.3780685172","13.4000000000",
"2021-06-28 00:00","2216.50792291","13.5000000000",
"2021-06-29 00:00","2103.3942281724","13.4000000000",
"2021-06-30 00:00","2120.4984278237","13.6000000000",
"2021-07-01 00:00","2117.3168761596","13.4000000000",
"2021-07-02 00:00","2226.6077969809","13.5000000000",
"2021-07-03 00:00","2330.2471069614","13.4000000000",
"2021-07-04 00:00","2211.5147514474","13.5000000000",
"2021-07-05 00:00","2305.6491253931","13.4000000000",
"2021-07-06 00:00","2340.0485091611","13.5000000000",
"2021-07-07 00:00","2175.1577794618","13.4000000000",
"2021-07-08 00:00","2176.6534966348","13.5000000000",
"2021-07-09 00:00","2120.2913666526","13.4000000000",
"2021-07-10 00:00","2144.1145647175","13.5000000000",
"2021-07-11 00:00","2090.5159399396","13.5000000000",
"2021-07-12 00:00","1998.5665738078","13.7000000000",
"2021-07-13 00:00","1997.6330546892","13.5000000000",
"2021-07-14 00:00","1917.282811389","13.4000000000",
"2021-07-15 00:00","1930.6339496736","13.6000000000",
"2021-07-16 00:00","1885.2676682805","13.6000000000",
"2021-07-17 00:00","1891.6997117835","13.6000000000",
"2021-07-18 00:00","1821.6704949003","13.4000000000",
"2021-07-19 00:00","1809.6746643909","13.6000000000",
"2021-07-20 00:00","1953.4698385677","13.5000000000",
"2021-07-21 00:00","2033.2398608427","13.5000000000",
"2021-07-22 00:00","2050.9849808","13.6000000000",
"2021-07-23 00:00","2155.3187051451","13.4000000000",
"2021-07-24 00:00","2136.7169622146","13.5000000000",
"2021-07-25 00:00","2346.3284525765","13.6000000000",
"2021-07-26 00:00","2279.8816413064","13.8000000000",
"2021-07-27 00:00","2291.3443162149","13.7000000000",
"2021-07-28 00:00","2323.1787917174","13.6000000000",
"2021-07-29 00:00","2347.0534339515","13.8000000000",
"2021-07-30 00:00","2458.4847808272","13.7000000000",
"2021-07-31 00:00","2584.8379592029","13.7000000000",
"2021-08-01 00:00","2638.5910394408","13.5000000000",
"2021-08-02 00:00","2497.9250369281","13.6000000000",
"2021-08-03 00:00","2674.2422374758","13.7000000000",
"2021-08-04 00:00","2764.3028919538","13.6000000000",
"2021-08-05 00:00","2821.3134618508","13.4000000000",
"2021-08-06 00:00","3083.5703948017","13.2000000000",
"2021-08-07 00:00","3030.8163844132","13.3000000000",
"2021-08-08 00:00","3169.6420133002","13.3000000000",
"2021-08-09 00:00","3120.7204098506","13.3000000000",
"2021-08-10 00:00","3246.1700570261","13.5000000000",
"2021-08-11 00:00","3035.091093467","13.3000000000",
"2021-08-12 00:00","3214.3778425104","13.3000000000",
"2021-08-13 00:00","3270.1782212538","13.3000000000",
"2021-08-14 00:00","3156.6365033774","13.5000000000",
"2021-08-15 00:00","3222.0938871275","13.3000000000",
"2021-08-16 00:00","3167.6629412172","13.3000000000",
"2021-08-17 00:00","3107.9326468533","13.5000000000",
"2021-08-18 00:00","3067.9391286173","13.2000000000",
"2021-08-19 00:00","3283.7058032328","13.4000000000",
"2021-08-20 00:00","3274.8925119136","13.4000000000",
"2021-08-21 00:00","3180.3283705965","13.2000000000",
"2021-08-22 00:00","3329.162909099","13.5000000000",
"2021-08-23 00:00","3208.5280343234","13.3000000000",
"2021-08-24 00:00","3216.7483569609","13.4000000000",
"2021-08-25 00:00","3103.1712551549","13.3000000000",
"2021-08-26 00:00","3240.6005677894","13.4000000000",
"2021-08-27 00:00","3245.3616502439","13.4000000000",
"2021-08-28 00:00","3186.7660365303","13.3000000000",
"2021-08-29 00:00","3218.6530783126","13.3000000000",
"2021-08-30 00:00","3391.1626988467","13.4000000000",
"2021-08-31 00:00","3582.9141701932","13.4000000000",
"2021-09-01 00:00","3760.7202865868","13.2000000000",
"2021-09-02 00:00","3969.7729496947","13.4000000000",
"2021-09-03 00:00","3914.221174141","13.5000000000",
"2021-09-04 00:00","3908.1447694132","13.2000000000",
"2021-09-05 00:00","3927.9424464309","13.5000000000",
"2021-09-06 00:00","3460.1544924907","13.7000000000",
"2021-09-07 00:00","3415.9711022976","13.5000000000",
"2021-09-08 00:00","3522.0356720654","13.5000000000",
"2021-09-09 00:00","3300.3496716822","13.4000000000",
"2021-09-10 00:00","3310.3088655855","13.5000000000",
"2021-09-11 00:00","3418.2324845168","13.2000000000",
"2021-09-12 00:00","3205.8040462759","13.5000000000",
"2021-09-13 00:00","3390.5150683449","13.4000000000",
"2021-09-14 00:00","3495.3770820354","13.4000000000",
"2021-09-15 00:00","3618.7448315849","13.3000000000",
"2021-09-16 00:00","3453.5464823797","13.4000000000",
"2021-09-17 00:00","3472.6787255991","13.4000000000",
"2021-09-18 00:00","3365.5524598376","13.3000000000",
"2021-09-19 00:00","3075.5565609309","13.4000000000",
"2021-09-20 00:00","3034.0174142471","13.3000000000",
"2021-09-21 00:00","3009.1277873549","13.4000000000",
"2021-09-22 00:00","3099.4537418432","13.5000000000",
"2021-09-23 00:00","2874.7922161754","13.4000000000",
"2021-09-24 00:00","2932.3943833767","13.1000000000",
"2021-09-25 00:00","3066.0241353587","13.5000000000",
"2021-09-26 00:00","3070.8464451971","13.4000000000",
"2021-09-27 00:00","2858.8596020996","13.6000000000",
"2021-09-28 00:00","2862.8289870329","13.5000000000",
"2021-09-29 00:00","2988.0161372037","13.6000000000",
"2021-09-30 00:00","3237.6530814826","13.3000000000",
"2021-10-01 00:00","3392.1455336503","13.5000000000",
"2021-10-02 00:00","3409.6161637888","13.6000000000",
"2021-10-03 00:00","3315.9554334761","13.6000000000",
"2021-10-04 00:00","3424.9177726989","13.5000000000",
"2021-10-05 00:00","3622.0298361484","13.6000000000",
"2021-10-06 00:00","3591.1948856501","13.8000000000",
"2021-10-07 00:00","3622.5874977463","13.5000000000",
"2021-10-08 00:00","3607.3615244226","13.6000000000",
"2021-10-09 00:00","3564.2610293379","13.6000000000",
"2021-10-10 00:00","3603.7546867675","13.5000000000",
"2021-10-11 00:00","3508.7305177239","13.6000000000",
"2021-10-12 00:00","3498.0771043626","13.7000000000",
"2021-10-13 00:00","3810.9133186535","13.6000000000",
"2021-10-14 00:00","3805.343719571","13.7000000000",
"2021-10-15 00:00","3917.5899926156","13.4000000000",
"2021-10-16 00:00","3802.3819157825","13.5000000000",
"2021-10-17 00:00","3775.6879108652","13.7000000000",
"2021-10-18 00:00","3796.1836432028","13.4000000000",
"2021-10-19 00:00","4083.2931815582","13.6000000000",
"2021-10-20 00:00","4100.4093054708","13.3000000000",
"2021-10-21 00:00","3987.76755445","13.5000000000",
"2021-10-22 00:00","4088.4414536191","13.6000000000",
"2021-10-23 00:00","4020.5934752795","13.6000000000",
"2021-10-24 00:00","4220.3842653346","13.5000000000",
"2021-10-25 00:00","4196.2432367821","13.5000000000",
"2021-10-26 00:00","3996.7760776502","13.6000000000",
"2021-10-27 00:00","4162.02432645","13.5000000000",
"2021-10-28 00:00","4452.8094751078","13.6000000000",
"2021-10-29 00:00","4290.9513210583","13.6000000000",
