时间,币价,平均单笔手续费
"2021-06-03 00:00","2656.5287010042","0.0020046400",
"2021-06-04 00:00","2648.6953034606","0.0015593700",
"2021-06-05 00:00","2717.3101253008","0.0013735700",
"2021-06-06 00:00","2788.0080918723","0.0017156700",
"2021-06-07 00:00","2381.0047940861","0.0023364700",
"2021-06-08 00:00","2573.5489221797","0.0019887900",
"2021-06-09 00:00","2504.8327609397","0.0016838100",
"2021-06-10 00:00","2421.8351706649","0.0019243600",
"2021-06-11 00:00","2390.8306749751","0.0016902900",
"2021-06-12 00:00","2351.6967922244","0.0013037100",
"2021-06-13 00:00","2573.7800319308","0.0016225900",
"2021-06-14 00:00","2550.6338755467","0.0016627700",
"2021-06-15 00:00","2414.6249363187","0.0016121900",
"2021-06-16 00:00","2417.8741877657","0.0017350600",
"2021-06-17 00:00","2217.8364815344","0.0017806200",
"2021-06-18 00:00","2245.5030706197","0.0014159900",
"2021-06-19 00:00","2115.369684005","0.0016188800",
"2021-06-20 00:00","1987.0091413098","0.0034158600",
"2021-06-21 00:00","1855.1670263731","0.0050895300",
"2021-06-22 00:00","1978.8360891967","0.0017927400",
"2021-06-23 00:00","1991.4570158833","0.0015818100",
"2021-06-24 00:00","1829.6572082741","0.0020067600",
"2021-06-25 00:00","1776.3433195658","0.0012930900",
"2021-06-26 00:00","1841.6287155615","0.0022528800",
"2021-06-27 00:00","2114.3780685172","0.0016103500",
"2021-06-28 00:00","2216.50792291","0.0017764400",
"2021-06-29 00:00","2103.3942281724","0.0025195600",
"2021-06-30 00:00","2120.4984278237","0.0017730000",
"2021-07-01 00:00","2117.3168761596","0.0014250500",
"2021-07-02 00:00","2226.6077969809","0.0013547500",
"2021-07-03 00:00","2330.2471069614","0.0011570400",
"2021-07-04 00:00","2211.5147514474","0.0015307100",
"2021-07-05 00:00","2305.6491253931","0.0035474100",
"2021-07-06 00:00","2340.0485091611","0.0028504000",
"2021-07-07 00:00","2175.1577794618","0.0027395600",
"2021-07-08 00:00","2176.6534966348","0.0021512900",
"2021-07-09 00:00","2120.2913666526","0.0014293900",
"2021-07-10 00:00","2144.1145647175","0.0011376700",
"2021-07-11 00:00","2090.5159399396","0.0022489100",
"2021-07-12 00:00","1998.5665738078","0.0024698500",
"2021-07-13 00:00","1997.6330546892","0.0035539700",
"2021-07-14 00:00","1917.282811389","0.0033220800",
"2021-07-15 00:00","1930.6339496736","0.0032772600",
"2021-07-16 00:00","1885.2676682805","0.0022902800",
"2021-07-17 00:00","1891.6997117835","0.0021931100",
"2021-07-18 00:00","1821.6704949003","0.0023024400",
"2021-07-19 00:00","1809.6746643909","0.0026286500",
"2021-07-20 00:00","1953.4698385677","0.0020811000",
"2021-07-21 00:00","2033.2398608427","0.0026278700",
"2021-07-22 00:00","2050.9849808","0.0030766600",
"2021-07-23 00:00","2155.3187051451","0.0018081000",
"2021-07-24 00:00","2136.7169622146","0.0017614200",
"2021-07-25 00:00","2346.3284525765","0.0030772600",
"2021-07-26 00:00","2279.8816413064","0.0036899400",
"2021-07-27 00:00","2291.3443162149","0.0039796400",
"2021-07-28 00:00","2323.1787917174","0.0023935400",
"2021-07-29 00:00","2347.0534339515","0.0028452800",
"2021-07-30 00:00","2458.4847808272","0.0040005000",
"2021-07-31 00:00","2584.8379592029","0.0031034300",
"2021-08-01 00:00","2638.5910394408","0.0032371100",
"2021-08-02 00:00","2497.9250369281","0.0040353000",
"2021-08-03 00:00","2674.2422374758","0.0034222400",
"2021-08-04 00:00","2764.3028919538","0.0027591700",
"2021-08-05 00:00","2821.3134618508","0.0009943200",
"2021-08-06 00:00","3083.5703948017","0.0009745000",
"2021-08-07 00:00","3030.8163844132","0.0010838200",
"2021-08-08 00:00","3169.6420133002","0.0018045500",
"2021-08-09 00:00","3120.7204098506","0.0019248600",
"2021-08-10 00:00","3246.1700570261","0.0012573600",
"2021-08-11 00:00","3035.091093467","0.0013135200",
"2021-08-12 00:00","3214.3778425104","0.0017720100",
"2021-08-13 00:00","3270.1782212538","0.0015973900",
"2021-08-14 00:00","3156.6365033774","0.0020989000",
"2021-08-15 00:00","3222.0938871275","0.0010457100",
"2021-08-16 00:00","3167.6629412172","0.0011316400",
"2021-08-17 00:00","3107.9326468533","0.0011736400",
"2021-08-18 00:00","3067.9391286173","0.0021074100",
"2021-08-19 00:00","3283.7058032328","0.0009784200",
"2021-08-20 00:00","3274.8925119136","0.0008053300",
"2021-08-21 00:00","3180.3283705965","0.0007589800",
"2021-08-22 00:00","3329.162909099","0.0010138800",
"2021-08-23 00:00","3208.5280343234","0.0012863700",
"2021-08-24 00:00","3216.7483569609","0.0014538500",
"2021-08-25 00:00","3103.1712551549","0.0014311300",
"2021-08-26 00:00","3240.6005677894","0.0021403800",
"2021-08-27 00:00","3245.3616502439","0.0020153200",
"2021-08-28 00:00","3186.7660365303","0.0023330700",
"2021-08-29 00:00","3218.6530783126","0.0019257300",
"2021-08-30 00:00","3391.1626988467","0.0021736000",
"2021-08-31 00:00","3582.9141701932","0.0029897100",
"2021-09-01 00:00","3760.7202865868","0.0012028700",
"2021-09-02 00:00","3969.7729496947","0.0018117100",
"2021-09-03 00:00","3914.221174141","0.0015153000",
"2021-09-04 00:00","3908.1447694132","0.0014852000",
"2021-09-05 00:00","3927.9424464309","0.0014318600",
"2021-09-06 00:00","3460.1544924907","0.0052544100",
"2021-09-07 00:00","3415.9711022976","0.0019448100",
"2021-09-08 00:00","3522.0356720654","0.0028395500",
"2021-09-09 00:00","3300.3496716822","0.0018080400",
"2021-09-10 00:00","3310.3088655855","0.0007806300",
"2021-09-11 00:00","3418.2324845168","0.0007074100",
"2021-09-12 00:00","3205.8040462759","0.0014942700",
"2021-09-13 00:00","3390.5150683449","0.0017025100",
"2021-09-14 00:00","3495.3770820354","0.0009255800",
"2021-09-15 00:00","3618.7448315849","0.0013524000",
"2021-09-16 00:00","3453.5464823797","0.0008526900",
"2021-09-17 00:00","3472.6787255991","0.0006530600",
"2021-09-18 00:00","3365.5524598376","0.0019831200",
"2021-09-19 00:00","3075.5565609309","0.0012240400",
"2021-09-20 00:00","3034.0174142471","0.0013039000",
"2021-09-21 00:00","3009.1277873549","0.0009030500",
"2021-09-22 00:00","3099.4537418432","0.0024322000",
"2021-09-23 00:00","2874.7922161754","0.0009271500",
"2021-09-24 00:00","2932.3943833767","0.0006219800",
"2021-09-25 00:00","3066.0241353587","0.0014337200",
"2021-09-26 00:00","3070.8464451971","0.0083330200",
"2021-09-27 00:00","2858.8596020996","0.0013027100",
"2021-09-28 00:00","2862.8289870329","0.0009431600",
"2021-09-29 00:00","2988.0161372037","0.0013759700",
"2021-09-30 00:00","3237.6530814826","0.0009149500",
"2021-10-01 00:00","3392.1455336503","0.0010311700",
"2021-10-02 00:00","3409.6161637888","0.0007163600",
"2021-10-03 00:00","3315.9554334761","0.0011177400",
"2021-10-04 00:00","3424.9177726989","0.0018623400",
"2021-10-05 00:00","3622.0298361484","0.0012856000",
"2021-10-06 00:00","3591.1948856501","0.0015496900",
"2021-10-07 00:00","3622.5874977463","0.0012237900",
"2021-10-08 00:00","3607.3615244226","0.0007196900",
"2021-10-09 00:00","3564.2610293379","0.0011761900",
"2021-10-10 00:00","3603.7546867675","0.0012188800",
"2021-10-11 00:00","3508.7305177239","0.0010427600",
"2021-10-12 00:00","3498.0771043626","0.0011969400",
"2021-10-13 00:00","3810.9133186535","0.0013855000",
"2021-10-14 00:00","3805.343719571","0.0029942300",
"2021-10-15 00:00","3917.5899926156","0.0007994200",
"2021-10-16 00:00","3802.3819157825","0.0007933600",
"2021-10-17 00:00","3775.6879108652","0.0039111600",
"2021-10-18 00:00","3796.1836432028","0.0008653800",
"2021-10-19 00:00","4083.2931815582","0.0008246700",
"2021-10-20 00:00","4100.4093054708","0.0011311700",
"2021-10-21 00:00","3987.76755445","0.0009312700",
"2021-10-22 00:00","4088.4414536191","0.0007738700",
"2021-10-23 00:00","4020.5934752795","0.0008571300",
"2021-10-24 00:00","4220.3842653346","0.0010478600",
"2021-10-25 00:00","4196.2432367821","0.0011560900",
"2021-10-26 00:00","3996.7760776502","0.0017120600",
"2021-10-27 00:00","4162.02432645","0.0015352500",
"2021-10-28 00:00","4452.8094751078","0.0014086100",
"2021-10-29 00:00","4290.9513210583","0.0014651100",
