时间,币价,每日叔块奖励
"2019-11-03 00:00","186.4680888613","114340.0000000000",
"2019-11-04 00:00","190.0538785424","121081.1400000000",
"2019-11-05 00:00","190.2790825664","88243.5800000000",
"2019-11-06 00:00","186.3852833612","125636.0400000000",
"2019-11-07 00:00","183.2688744007","120509.2300000000",
"2019-11-08 00:00","184.3762173227","109008.7100000000",
"2019-11-09 00:00","186.6143406194","32118.3000000000",
"2019-11-17 00:00","181.0901315929","111036.6700000000",
"2019-11-18 00:00","174.2438596994","113069.4100000000",
"2019-11-19 00:00","175.4926867175","110521.2300000000",
"2019-11-20 00:00","162.6916227271","105038.1400000000",
"2019-11-21 00:00","145.8525453695","89827.5900000000",
"2019-11-22 00:00","151.9369212717","82147.3600000000",
"2019-11-23 00:00","145.7820677879","87087.2600000000",
"2019-11-24 00:00","149.4274917225","83151.9800000000",
"2019-11-25 00:00","144.8914154123","69502.1200000000",
"2019-11-26 00:00","148.4940880237","79498.7600000000",
"2019-11-27 00:00","154.1795026777","77243.3000000000",
"2019-11-28 00:00","156.1482299328","77716.1700000000",
"2019-11-29 00:00","152.5171341629","79805.2400000000",
"2019-11-30 00:00","151.1617118658","67030.3900000000",
"2019-12-01 00:00","147.9230805841","78687.9200000000",
"2019-12-02 00:00","147.7299649377","69079.1900000000",
"2019-12-03 00:00","148.3446759274","81820.7900000000",
"2019-12-04 00:00","146.7509400673","77406.6500000000",
"2019-12-05 00:00","147.521760274","77404.6200000000",
"2019-12-06 00:00","146.7647797751","53002.2500000000",
"2019-12-07 00:00","148.7648572381","61504.6100000000",
"2019-12-08 00:00","148.6050679745","59952.6000000000",
"2019-12-09 00:00","145.8999952914","81748.4000000000",
"2019-12-10 00:00","142.63665495","72638.7700000000",
"2019-12-11 00:00","142.4307094937","69951.3600000000",
"2019-12-12 00:00","144.2547306668","66711.9300000000",
"2019-12-13 00:00","142.6216801697","49278.8500000000",
"2019-12-14 00:00","142.975120805","58404.6300000000",
"2019-12-15 00:00","141.2854412468","55071.1600000000",
"2019-12-16 00:00","128.224357097","53321.3600000000",
"2019-12-17 00:00","125.5029321934","51113.0000000000",
"2019-12-18 00:00","126.2349461427","49014.7500000000",
"2019-12-19 00:00","128.2423654653","45243.9600000000",
"2019-12-20 00:00","125.8682374709","44253.2200000000",
"2019-12-21 00:00","128.8953464148","43411.0400000000",
"2019-12-22 00:00","134.2704942899","45072.5200000000",
"2019-12-23 00:00","126.1969971376","41879.5400000000",
"2019-12-24 00:00","124.282634637","43075.4600000000",
"2019-12-25 00:00","125.5265318384","44662.9300000000",
"2019-12-26 00:00","125.8359962877","45755.1100000000",
"2019-12-27 00:00","127.5638639775","37329.6800000000",
"2019-12-28 00:00","130.4864695472","30031.7100000000",
"2019-12-29 00:00","130.5129009881","51009.4100000000",
"2019-12-30 00:00","130.3525219828","50350.0000000000",
"2019-12-31 00:00","131.6997645809","43277.4400000000",
"2020-01-01 00:00","129.5647063552","62567.4100000000",
"2020-01-02 00:00","131.8208559855","73336.8800000000",
"2020-01-03 00:00","133.6814568095","75308.0200000000",
"2020-01-04 00:00","136.4924868072","71327.2900000000",
"2020-01-05 00:00","140.7233801544","80902.1700000000",
"2020-01-06 00:00","140.0718220733","76289.3000000000",
"2020-01-07 00:00","141.6048511256","84953.5400000000",
"2020-01-08 00:00","138.5377453452","74660.8000000000",
"2020-01-09 00:00","141.0870388458","72204.4700000000",
"2020-01-10 00:00","142.2446844927","82171.6600000000",
"2020-01-11 00:00","144.2253166574","85416.0300000000",
"2020-01-12 00:00","142.8701689522","76528.7900000000",
"2020-01-13 00:00","156.0480108264","82491.2900000000",
"2020-01-14 00:00","164.6656401564","95279.0900000000",
"2020-01-15 00:00","162.9771638172","88197.2700000000",
"2020-01-16 00:00","167.030024845","104876.7300000000",
"2020-01-17 00:00","175.0948899716","92424.3600000000",
"2020-01-18 00:00","164.992688805","103018.4400000000",
"2020-01-19 00:00","166.1996119322","88104.0800000000",
"2020-01-20 00:00","168.4096077223","91231.9100000000",
"2020-01-21 00:00","167.4856539051","92511.4900000000",
"2020-01-22 00:00","163.5506234938","99982.6600000000",
"2020-01-23 00:00","161.8565313406","86013.3800000000",
"2020-01-24 00:00","160.1775533281","96187.0100000000",
"2020-01-25 00:00","163.6269357056","89455.0300000000",
"2020-01-26 00:00","169.9204713243","93044.3100000000",
"2020-01-27 00:00","172.0659407615","67979.4400000000",
"2020-01-28 00:00","175.8985666108","98938.5500000000",
"2020-01-29 00:00","176.4541976204","101184.2600000000",
"2020-01-30 00:00","178.2622365555","119425.5000000000",
"2020-01-31 00:00","182.1871345782","94677.7700000000",
"2020-02-01 00:00","191.3723609315","100651.9800000000",
"2020-02-02 00:00","188.7477917822","111621.9800000000",
"2020-02-03 00:00","188.1324490349","119897.7000000000",
"2020-02-04 00:00","197.5190560688","119631.5400000000",
"2020-02-05 00:00","211.4569650608","128176.5500000000",
"2020-02-06 00:00","221.5966176496","137585.3300000000",
"2020-02-07 00:00","225.7852622358","140999.0000000000",
"2020-02-08 00:00","224.6919368266","127393.0900000000",
"2020-02-09 00:00","224.4097002027","120709.5300000000",
"2020-02-10 00:00","226.7144123808","129893.1900000000",
"2020-02-11 00:00","252.3383455718","158468.6000000000",
"2020-02-12 00:00","269.1872064999","169773.0700000000",
"2020-02-13 00:00","272.7336897697","187770.8100000000",
"2020-02-14 00:00","280.6193775496","181979.4700000000",
"2020-02-15 00:00","259.0722243358","148245.8000000000",
"2020-02-16 00:00","250.6479789873","173612.9700000000",
"2020-02-17 00:00","272.529760148","170206.1300000000",
"2020-02-18 00:00","279.9021579842","187282.4600000000",
"2020-02-19 00:00","256.8091552115","154603.1400000000",
"2020-02-20 00:00","263.7995160674","152729.1300000000",
"2020-02-21 00:00","260.7527994281","158435.7600000000",
"2020-02-22 00:00","270.1947250783","144461.5800000000",
"2020-02-23 00:00","268.5505450578","151115.8300000000",
"2020-02-24 00:00","252.120796068","158283.2800000000",
"2020-02-25 00:00","226.8888425998","152839.3500000000",
"2020-02-26 00:00","232.3815630038","129547.0600000000",
"2020-02-27 00:00","223.8656865874","137343.0600000000",
"2020-02-28 00:00","223.8144441386","124668.6400000000",
"2020-02-29 00:00","221.3874009364","119491.1400000000",
"2020-03-01 00:00","227.7117612323","124850.4200000000",
"2020-03-02 00:00","223.5910877873","152503.0000000000",
"2020-03-03 00:00","223.4679105935","140423.0000000000",
"2020-03-04 00:00","229.5960135008","130894.7700000000",
"2020-03-05 00:00","236.9070410478","135252.0000000000",
"2020-03-06 00:00","245.3268078936","141475.1300000000",
"2020-03-07 00:00","216.7978706105","142547.1600000000",
"2020-03-08 00:00","194.8924014923","124361.6800000000",
"2020-03-09 00:00","202.4584439172","128391.3600000000",
"2020-03-10 00:00","192.2129344683","120148.3000000000",
"2020-03-11 00:00","139.816269029","137312.0800000000",
"2020-03-12 00:00","122.8524312309","69731.9800000000",
"2020-03-13 00:00","126.6898441068","80206.5800000000",
"2020-03-14 00:00","125.3182346066","75940.7900000000",
"2020-03-15 00:00","114.581581606","75634.2800000000",
"2020-03-16 00:00","116.5784646731","68981.2800000000",
"2020-03-17 00:00","115.9722417135","72909.0000000000",
"2020-03-18 00:00","126.5319632489","74210.1100000000",
"2020-03-19 00:00","141.7850499075","96041.9400000000",
"2020-03-20 00:00","132.6466683126","107122.3400000000",
"2020-03-21 00:00","128.0316606908","107302.8200000000",
"2020-03-22 00:00","129.0334864191","109992.8700000000",
"2020-03-23 00:00","135.5541654715","116199.4800000000",
"2020-03-24 00:00","136.0426481348","121117.2500000000",
"2020-03-25 00:00","134.2703803665","86883.1800000000",
"2020-03-26 00:00","135.6715210851","84196.8400000000",
"2020-03-27 00:00","128.5327613077","76608.5000000000",
"2020-03-28 00:00","128.8204225913","78394.4500000000",
"2020-03-29 00:00","133.0551208447","77979.6700000000",
"2020-03-30 00:00","132.577702934","82032.4300000000",
"2020-03-31 00:00","131.2131510912","81640.6300000000",
"2020-04-01 00:00","139.0424371682","83262.2700000000",
"2020-04-02 00:00","141.5075644192","80204.2500000000",
"2020-04-03 00:00","142.0903945855","79141.7800000000",
"2020-04-04 00:00","143.6343531841","79923.2900000000",
"2020-04-05 00:00","160.3504647741","90531.7500000000",
"2020-04-06 00:00","169.2739512017","108579.8400000000",
"2020-04-07 00:00","168.9537568157","98257.1900000000",
"2020-04-08 00:00","169.4900946398","110335.0800000000",
"2020-04-09 00:00","153.506846879","111114.6200000000",
"2020-04-10 00:00","157.544499418","100362.1800000000",
"2020-04-11 00:00","161.6979907574","87990.7200000000",
"2020-04-12 00:00","154.2772145075","101950.8600000000",
"2020-04-13 00:00","159.5703159514","96488.8600000000",
"2020-04-14 00:00","156.0101197986","106197.2600000000",
"2020-04-15 00:00","172.4244739946","43591.9000000000",
"2020-04-16 00:00","169.9339303099","97955.2600000000",
"2020-04-17 00:00","184.1022070464","108787.0900000000",
"2020-04-18 00:00","179.8352565422","122719.3800000000",
"2020-04-19 00:00","179.3484706093","118388.5300000000",
"2020-04-20 00:00","170.3503758251","115523.9700000000",
"2020-04-21 00:00","182.3934106121","125963.6900000000",
"2020-04-22 00:00","189.2630359355","129051.9500000000",
"2020-04-23 00:00","187.6215739091","120170.5000000000",
"2020-04-24 00:00","193.9655617951","138165.7400000000",
"2020-04-25 00:00","194.1199822592","131415.3400000000",
"2020-04-26 00:00","193.0421585075","137321.3200000000",
"2020-04-27 00:00","195.4419900909","139832.2800000000",
"2020-04-28 00:00","209.7662567497","130713.5900000000",
"2020-04-29 00:00","208.9219022584","182030.4300000000",
"2020-04-30 00:00","209.9807026766","142450.3100000000",
"2020-05-01 00:00","212.7235380719","143396.5500000000",
"2020-05-02 00:00","208.4411115451","149920.5600000000",
"2020-05-03 00:00","205.8557503186","130582.8600000000",
"2020-05-04 00:00","202.881412038","121720.9400000000",
"2020-05-05 00:00","208.2705974096","134627.7200000000",
"2020-05-06 00:00","205.5858091367","139928.0300000000",
"2020-05-07 00:00","211.4094571545","158953.9900000000",
"2020-05-08 00:00","212.8703792273","149399.5500000000",
"2020-05-09 00:00","188.0370153245","149880.0600000000",
"2020-05-10 00:00","188.128212611","153246.9700000000",
"2020-05-11 00:00","190.9021174009","140973.5300000000",
"2020-05-12 00:00","197.7519836592","130952.2700000000",
"2020-05-13 00:00","202.5101430295","143304.4800000000",
"2020-05-14 00:00","197.938581964","142000.8300000000",
"2020-05-15 00:00","200.1925940256","137108.2400000000",
"2020-05-16 00:00","208.7142835439","142213.6200000000",
"2020-05-17 00:00","211.2343667557","143756.0700000000",
"2020-05-18 00:00","212.2584880814","154605.4500000000",
"2020-05-19 00:00","208.4148428347","147657.5200000000",
"2020-05-20 00:00","199.3966654128","147521.8400000000",
"2020-05-21 00:00","204.7240013481","141828.1900000000",
"2020-05-22 00:00","207.7061460066","154773.9100000000",
"2020-05-23 00:00","205.714029594","145674.7100000000",
"2020-05-24 00:00","202.5465630487","142440.2500000000",
"2020-05-25 00:00","197.912374982","142106.0400000000",
"2020-05-26 00:00","205.9258610863","139117.0700000000",
"2020-05-27 00:00","214.3037886602","147126.3500000000",
"2020-05-28 00:00","219.2674028962","156273.1200000000",
"2020-05-29 00:00","235.1581314694","175472.5900000000",
"2020-05-30 00:00","233.566015165","171717.1600000000",
"2020-05-31 00:00","237.8129799293","172970.4300000000",
"2020-06-01 00:00","233.9299018338","187211.6400000000",
"2020-06-02 00:00","239.4880589288","167094.1000000000",
"2020-06-03 00:00","244.7085409315","160878.6000000000",
"2020-06-04 00:00","241.7279006405","179978.2300000000",
"2020-06-05 00:00","242.4426112955","165530.1600000000",
"2020-06-06 00:00","237.2855648881","164998.2500000000",
"2020-06-07 00:00","242.9187177766","173950.5000000000",
"2020-06-08 00:00","243.2946456998","178873.5800000000",
"2020-06-09 00:00","243.9526771789","167280.7800000000",
"2020-06-10 00:00","239.1980508253","164305.9800000000",
"2020-06-11 00:00","236.3824234295","153352.5200000000",
"2020-06-12 00:00","237.2049532927","153901.1300000000",
"2020-06-13 00:00","235.6975386734","142082.5800000000",
"2020-06-14 00:00","226.2091807478","157314.2600000000",
"2020-06-15 00:00","233.0288915024","146811.3100000000",
"2020-06-16 00:00","231.7610630934","149937.5800000000",
"2020-06-17 00:00","231.745983771","150140.4400000000",
"2020-06-18 00:00","230.7624399981","158240.7600000000",
"2020-06-19 00:00","226.7307210815","154547.4700000000",
"2020-06-20 00:00","230.0784037118","147563.3800000000",
"2020-06-21 00:00","241.2105605377","137928.0000000000",
"2020-06-22 00:00","243.3555371983","178812.2200000000",
"2020-06-23 00:00","231.5757018051","166752.5200000000",
"2020-06-24 00:00","233.0257244079","162494.8900000000",
"2020-06-25 00:00","229.5400481887","159073.5500000000",
"2020-06-26 00:00","227.2678956176","160114.0700000000",
"2020-06-27 00:00","224.9650043705","148805.8200000000",
"2020-06-28 00:00","223.9209035751","165015.1200000000",
"2020-06-29 00:00","226.1556443707","166419.0500000000",
"2020-06-30 00:00","229.1102326234","161298.8600000000",
"2020-07-01 00:00","225.9806873545","151314.2300000000",
"2020-07-02 00:00","226.8053493887","155373.4100000000",
"2020-07-03 00:00","226.3398414387","147715.7200000000",
"2020-07-04 00:00","225.1839728133","135795.9000000000",
"2020-07-05 00:00","238.1863378775","157535.4500000000",
"2020-07-06 00:00","238.4178238515","163875.9700000000",
"2020-07-07 00:00","245.3719777202","156521.7300000000",
"2020-07-08 00:00","240.4688623859","179343.0700000000",
"2020-07-09 00:00","240.3105659559","158009.7600000000",
"2020-07-10 00:00","239.9083215016","159090.5100000000",
"2020-07-11 00:00","237.7215938768","157747.5600000000",
"2020-07-12 00:00","242.3294917565","159206.5500000000",
"2020-07-13 00:00","240.6886110879","169724.1700000000",
"2020-07-14 00:00","238.8173790951","165293.0100000000",
"2020-07-15 00:00","232.9959768557","156742.3200000000",
"2020-07-16 00:00","232.7665491263","143926.7200000000",
"2020-07-17 00:00","234.9478510899","154217.7300000000",
"2020-07-18 00:00","234.10028135","140289.2000000000",
"2020-07-19 00:00","237.8612371756","169316.9900000000",
"2020-07-20 00:00","243.6028534259","180526.9600000000",
"2020-07-21 00:00","244.5145766617","155846.0400000000",
"2020-07-22 00:00","268.7488910759","183644.6100000000",
"2020-07-23 00:00","277.5545662281","177265.4200000000",
"2020-07-24 00:00","286.0246706517","188124.2700000000",
"2020-07-25 00:00","311.4237246297","211848.9900000000",
"2020-07-26 00:00","315.7041460668","210220.6800000000",
"2020-07-27 00:00","321.1379526097","220327.3800000000",
"2020-07-28 00:00","321.6862746033","187471.0100000000",
"2020-07-29 00:00","318.6213625444","220133.9600000000",
"2020-07-30 00:00","343.4443596801","223774.9700000000",
"2020-07-31 00:00","357.7845159065","224123.7700000000",
"2020-08-01 00:00","369.1946474096","255557.0700000000",
"2020-08-02 00:00","392.3907808692","255434.5500000000",
"2020-08-03 00:00","390.2265846029","273559.7600000000",
"2020-08-04 00:00","395.5466240917","247063.5200000000",
"2020-08-05 00:00","398.0885815097","283130.4300000000",
"2020-08-06 00:00","385.5051388711","252210.8100000000",
"2020-08-07 00:00","390.5101448284","234684.6600000000",
"2020-08-08 00:00","386.3115204028","230482.9300000000",
"2020-08-09 00:00","396.1066612459","239520.7000000000",
"2020-08-10 00:00","383.0479922791","259455.3100000000",
"2020-08-11 00:00","385.060755804","253193.9500000000",
"2020-08-12 00:00","392.2263295197","238312.8300000000",
"2020-08-13 00:00","435.0492223095","259807.2100000000",
"2020-08-14 00:00","436.862696385","267535.4900000000",
"2020-08-15 00:00","430.8985676567","252994.8200000000",
"2020-08-16 00:00","440.0477375499","257458.5200000000",
"2020-08-17 00:00","421.1958998291","258664.5500000000",
"2020-08-18 00:00","409.5207311548","264871.9200000000",
"2020-08-19 00:00","415.1002555681","226157.0500000000",
"2020-08-20 00:00","405.5194171052","246445.9900000000",
"2020-08-21 00:00","391.1565742316","217588.4400000000",
"2020-08-22 00:00","393.0558104817","226248.2900000000",
"2020-08-23 00:00","403.1136380853","206825.1500000000",
"2020-08-24 00:00","385.7967103561","236591.9700000000",
"2020-08-25 00:00","389.7702413328","229717.7100000000",
"2020-08-26 00:00","383.8313262479","212646.0700000000",
"2020-08-27 00:00","396.3318766537","208578.8200000000",
"2020-08-28 00:00","401.2887133239","228192.3200000000",
"2020-08-29 00:00","415.3918378946","224847.8700000000",
"2020-08-30 00:00","433.7358894813","249696.3800000000",
"2020-08-31 00:00","481.6338023745","228194.2200000000",
"2020-09-01 00:00","432.9024309398","270307.8100000000",
"2020-09-02 00:00","402.7404229577","248564.3900000000",
"2020-09-03 00:00","382.5476416407","239231.6700000000",
"2020-09-04 00:00","356.6449557607","190751.8100000000",
"2020-09-05 00:00","345.0532225018","188723.9000000000",
"2020-09-06 00:00","346.2350617377","192381.1800000000",
"2020-09-07 00:00","340.6457766526","193268.9100000000",
"2020-09-08 00:00","353.1055834196","184716.7800000000",
"2020-09-09 00:00","370.5816894606","203802.5200000000",
"2020-09-10 00:00","369.2734755522","186852.4900000000",
"2020-09-11 00:00","373.3905654522","201820.5700000000",
"2020-09-12 00:00","361.0216426667","200065.3400000000",
"2020-09-13 00:00","382.3822920588","207440.7800000000",
"2020-09-14 00:00","365.8630059382","185092.0200000000",
"2020-09-15 00:00","370.0594408142","191006.4100000000",
"2020-09-16 00:00","380.0541176249","213236.2400000000",
"2020-09-17 00:00","382.5018443768","218892.9700000000",
"2020-09-18 00:00","384.3489158599","207583.9000000000",
"2020-09-19 00:00","371.3402047664","197554.4600000000",
"2020-09-20 00:00","340.3793523934","210524.2800000000",
"2020-09-21 00:00","341.2199671074","187105.1900000000",
"2020-09-22 00:00","338.6688717035","196720.8400000000",
"2020-09-23 00:00","344.162645226","174987.2000000000",
"2020-09-24 00:00","346.6962447728","191241.1200000000",
"2020-09-25 00:00","352.1184423876","189455.5500000000",
"2020-09-26 00:00","354.5392323781","176510.8300000000",
"2020-09-27 00:00","364.620867","170856.2900000000",
"2020-09-28 00:00","355.547687798","168088.2300000000",
"2020-09-29 00:00","357.6395769342","172344.8100000000",
"2020-09-30 00:00","362.6604270909","161459.9400000000",
"2020-10-01 00:00","343.3722019454","192757.7300000000",
"2020-10-02 00:00","347.423598547","187830.5300000000",
"2020-10-03 00:00","347.0855880712","173169.2300000000",
"2020-10-04 00:00","352.6485171749","181340.0600000000",
"2020-10-05 00:00","351.1754730803","164426.0600000000",
"2020-10-06 00:00","340.6867036409","166816.7000000000",
"2020-10-07 00:00","349.6226904337","203841.9500000000",
"2020-10-08 00:00","364.6927634163","196643.7800000000",
"2020-10-09 00:00","373.0047338822","177463.6300000000",
"2020-10-10 00:00","374.5928279442","189033.2400000000",
"2020-10-11 00:00","383.7270169245","213650.5500000000",
"2020-10-12 00:00","379.9956390691","220735.6700000000",
"2020-10-13 00:00","377.4300627859","194777.2400000000",
"2020-10-14 00:00","376.7564615906","187614.2700000000",
"2020-10-15 00:00","367.209007267","181130.4600000000",
"2020-10-16 00:00","368.3531346465","188942.6700000000",
"2020-10-17 00:00","374.4400454009","172620.5800000000",
"2020-10-18 00:00","383.2034838532","217283.8800000000",
"2020-10-19 00:00","371.6746261675","197697.2600000000",
"2020-10-20 00:00","389.5948778173","179694.7800000000",
"2020-10-21 00:00","413.3592283963","205264.7500000000",
"2020-10-22 00:00","412.7819791194","203295.3300000000",
"2020-10-23 00:00","414.853432555","203729.1900000000",
"2020-10-24 00:00","405.6292289384","195371.6600000000",
"2020-10-25 00:00","394.8576094845","210693.9900000000",
"2020-10-26 00:00","404.8584775465","201608.7400000000",
"2020-10-27 00:00","388.1635383744","212155.8100000000",
"2020-10-28 00:00","390.3784581749","210382.6400000000",
"2020-10-29 00:00","381.8589283744","182016.0700000000",
"2020-10-30 00:00","389.763993277","184558.1700000000",
"2020-10-31 00:00","387.8484160652","206812.7000000000",
"2020-11-01 00:00","386.2428925419","188779.5700000000",
"2020-11-02 00:00","381.8764424408","191157.2000000000",
"2020-11-03 00:00","383.5418863092","175105.7000000000",
"2020-11-04 00:00","413.621220864","208399.0500000000",
"2020-11-05 00:00","437.7341645181","214098.8200000000",
"2020-11-06 00:00","448.4183485124","230053.6800000000",
"2020-11-07 00:00","452.8383882692","206497.1500000000",
"2020-11-08 00:00","438.8368734436","217775.1400000000",
"2020-11-09 00:00","442.7285703991","233206.8800000000",
"2020-11-10 00:00","461.9219161549","215911.7700000000",
"2020-11-11 00:00","461.2927839621","227306.0100000000",
"2020-11-12 00:00","469.1113372702","227636.2700000000",
"2020-11-13 00:00","459.0758588503","235723.6900000000",
"2020-11-14 00:00","455.9982141214","226500.6600000000",
"2020-11-15 00:00","458.705470195","226737.1300000000",
"2020-11-16 00:00","473.3078485488","236106.7100000000",
"2020-11-17 00:00","473.3961295532","230852.4700000000",
"2020-11-18 00:00","477.5119763182","244033.7700000000",
"2020-11-19 00:00","505.2318793885","246027.9800000000",
"2020-11-20 00:00","536.9958734876","261900.7900000000",
"2020-11-21 00:00","533.6540393545","273186.1700000000",
"2020-11-22 00:00","591.3640666621","306037.8500000000",
"2020-11-23 00:00","605.944033434","321472.4400000000",
"2020-11-24 00:00","593.6798577572","331617.1100000000",
"2020-11-25 00:00","507.4349685179","268367.9400000000",
"2020-11-26 00:00","498.9098774487","255604.2600000000",
"2020-11-27 00:00","532.3291242465","256706.3000000000",
"2020-11-28 00:00","553.8074174676","271248.9200000000",
"2020-11-29 00:00","597.8608259943","298583.2100000000",
"2020-11-30 00:00","605.087034993","314397.4600000000",
"2020-12-01 00:00","590.0098595757","288747.7100000000",
"2020-12-02 00:00","618.0763006199","290847.9700000000",
"2020-12-03 00:00","588.3194914662","319504.5800000000",
"2020-12-04 00:00","591.4777172268","291307.1200000000",
"2020-12-05 00:00","594.8518626038","293043.3700000000",
"2020-12-06 00:00","595.6634870201","286236.2300000000",
"2020-12-07 00:00","574.4364378787","291602.2600000000",
"2020-12-08 00:00","568.1122140267","267464.0700000000",
"2020-12-09 00:00","557.0126204279","255383.4100000000",
"2020-12-10 00:00","554.3403227967","289334.5200000000",
"2020-12-11 00:00","554.8600331418","284184.0700000000",
"2020-12-12 00:00","584.0933624892","246099.3400000000",
"2020-12-13 00:00","584.4270862894","306230.8000000000",
"2020-12-14 00:00","586.0439744868","275790.2300000000",
"2020-12-15 00:00","621.3813955769","297036.9500000000",
"2020-12-16 00:00","665.2238698032","314324.1600000000",
"2020-12-17 00:00","637.6776151741","320100.4400000000",
"2020-12-18 00:00","654.3913210777","299888.1600000000",
"2020-12-19 00:00","654.4114542301","336911.9100000000",
"2020-12-20 00:00","612.9115211919","315920.6300000000",
"2020-12-21 00:00","628.9378380196","277133.8700000000",
"2020-12-22 00:00","606.706566819","316378.6500000000",
"2020-12-23 00:00","613.0100419657","245325.8500000000",
"2020-12-24 00:00","615.0911560501","317624.8800000000",
"2020-12-25 00:00","628.651935935","342828.4500000000",
"2020-12-26 00:00","696.5416593312","298632.1500000000",
"2020-12-27 00:00","729.5252548617","307588.3000000000",
"2020-12-28 00:00","719.9523473952","336793.7600000000",
"2020-12-29 00:00","734.992851563","335245.5500000000",
"2020-12-30 00:00","736.4318770596","354595.1400000000",
"2020-12-31 00:00","736.6619010619","317420.6300000000",
"2021-01-01 00:00","766.4270767139","329661.5200000000",
"2021-01-02 00:00","917.2087436092","395264.0300000000",
"2021-01-03 00:00","1040.0829332349","432249.2700000000",
"2021-01-04 00:00","1053.6694340765","530519.9300000000",
"2021-01-05 00:00","1145.3560548975","580918.1200000000",
"2021-01-06 00:00","1246.3776733691","558965.9800000000",
"2021-01-07 00:00","1214.1955520782","540967.3800000000",
"2021-01-08 00:00","1223.4349293707","573011.4300000000",
"2021-01-09 00:00","1307.9137739419","545907.8100000000",
"2021-01-10 00:00","982.4393117758","630696.1700000000",
"2021-01-11 00:00","1056.7160969236","516675.2500000000",
"2021-01-12 00:00","1070.9425932222","508329.0700000000",
"2021-01-13 00:00","1209.3977564856","594591.1900000000",
"2021-01-14 00:00","1141.3241689228","564040.0100000000",
"2021-01-15 00:00","1273.4438532204","564250.6000000000",
"2021-01-16 00:00","1241.8983550673","605586.9300000000",
"2021-01-17 00:00","1244.0524191532","647575.7600000000",
"2021-01-18 00:00","1414.9086282357","587797.0900000000",
"2021-01-19 00:00","1274.6905693682","607349.5200000000",
"2021-01-20 00:00","1192.69155439","672485.1700000000",
"2021-01-21 00:00","1227.8727761015","581949.3700000000",
"2021-01-22 00:00","1232.5244669142","570111.0700000000",
"2021-01-23 00:00","1320.9298603196","645136.4200000000",
"2021-01-24 00:00","1437.1901813618","670159.7600000000",
"2021-01-25 00:00","1287.0565177238","679250.1900000000",
"2021-01-26 00:00","1284.9299632141","592575.9400000000",
"2021-01-27 00:00","1347.6153323506","679202.7900000000",
"2021-01-28 00:00","1392.8982476337","653756.6200000000",
"2021-01-29 00:00","1372.9584146632","706360.4700000000",
"2021-01-30 00:00","1309.2167224016","623425.0700000000",
"2021-01-31 00:00","1310.739275494","687828.0300000000",
"2021-02-01 00:00","1425.2968675121","720944.0000000000",
"2021-02-02 00:00","1594.1090231033","834716.6400000000",
"2021-02-03 00:00","1580.8348134323","927253.7100000000",
"2021-02-04 00:00","1736.8292919798","822877.8200000000",
"2021-02-05 00:00","1675.6308154633","808526.6800000000",
"2021-02-06 00:00","1544.0142688285","876491.4500000000",
"2021-02-07 00:00","1732.3628505893","812765.6400000000",
"2021-02-08 00:00","1745.0396623175","904827.9800000000",
"2021-02-09 00:00","1703.5136415359","897794.6700000000",
"2021-02-10 00:00","1797.0808966829","838711.9400000000",
"2021-02-11 00:00","1787.8253119719","892591.3200000000",
"2021-02-12 00:00","1818.2147744319","949137.4400000000",
"2021-02-13 00:00","1796.2754511456","899536.0400000000",
"2021-02-14 00:00","1806.3014627139","892564.6600000000",
"2021-02-15 00:00","1779.300459196","851920.0700000000",
"2021-02-16 00:00","1811.1655007356","884157.3500000000",
"2021-02-17 00:00","1908.7664880507","980922.5400000000",
"2021-02-18 00:00","1931.6234956341","1011933.2500000000",
"2021-02-19 00:00","1983.8821277444","974154.9700000000",
"2021-02-20 00:00","1953.6844778627","1011471.0100000000",
"2021-02-21 00:00","1734.2344133063","951299.1200000000",
"2021-02-22 00:00","1569.1907739781","956461.9800000000",
"2021-02-23 00:00","1654.2170581017","799947.4400000000",
"2021-02-24 00:00","1625.8372466732","799540.2400000000",
"2021-02-25 00:00","1532.1690458523","731125.1100000000",
"2021-02-26 00:00","1456.2018892702","745082.7200000000",
"2021-02-27 00:00","1315.4904696685","754866.0900000000",
"2021-02-28 00:00","1547.4860213532","708684.9400000000",
"2021-03-01 00:00","1551.8920242113","835060.0400000000",
"2021-03-02 00:00","1595.5591745772","791960.1300000000",
"2021-03-03 00:00","1578.3851584145","877766.6500000000",
"2021-03-04 00:00","1484.794239511","774796.3100000000",
"2021-03-05 00:00","1543.502487925","762598.5000000000",
"2021-03-06 00:00","1648.6477477616","840935.5500000000",
"2021-03-07 00:00","1742.1255100706","904758.8000000000",
"2021-03-08 00:00","1829.0426241835","1047393.8300000000",
"2021-03-09 00:00","1832.7914248711","952424.2000000000",
"2021-03-10 00:00","1796.4470680953","923233.8600000000",
"2021-03-11 00:00","1776.0897431878","1012548.8700000000",
"2021-03-12 00:00","1876.4513051429","943466.2500000000",
"2021-03-13 00:00","1858.1651346224","1136391.3600000000",
"2021-03-14 00:00","1767.9222916894","1019341.5800000000",
"2021-03-15 00:00","1801.4211021202","917912.0200000000",
"2021-03-16 00:00","1771.9700544804","997868.1400000000",
"2021-03-17 00:00","1818.202114325","885117.3400000000",
"2021-03-18 00:00","1821.7023984382","884294.3100000000",
"2021-03-19 00:00","1854.9280492978","944454.8600000000",
"2021-03-20 00:00","1789.2417825532","922564.0200000000",
"2021-03-21 00:00","1780.5604601024","911750.0300000000",
