时间,币价,活跃地址数
"2021-03-23 00:00","1719.407525067","682828.0000000000",
"2021-03-24 00:00","1594.8344747956","706720.0000000000",
"2021-03-25 00:00","1641.0140947143","655708.0000000000",
"2021-03-26 00:00","1683.6616463833","652656.0000000000",
"2021-03-27 00:00","1706.3506791517","636315.0000000000",
"2021-03-28 00:00","1778.6042852677","649514.0000000000",
"2021-03-29 00:00","1832.0326358243","654173.0000000000",
"2021-03-30 00:00","1850.3648755229","690816.0000000000",
"2021-03-31 00:00","1942.4641125747","740483.0000000000",
"2021-04-01 00:00","2071.4275073479","733822.0000000000",
"2021-04-02 00:00","2079.418564183","672841.0000000000",
"2021-04-03 00:00","2077.8682835412","680936.0000000000",
"2021-04-04 00:00","2107.7713498245","702040.0000000000",
"2021-04-05 00:00","2089.6737600327","704900.0000000000",
"2021-04-06 00:00","1981.8708038938","697664.0000000000",
"2021-04-07 00:00","2055.9802792153","704838.0000000000",
"2021-04-08 00:00","2064.0244160053","689410.0000000000",
"2021-04-09 00:00","2157.8869902061","766940.0000000000",
"2021-04-10 00:00","2151.9950717711","730662.0000000000",
"2021-04-11 00:00","2130.3923436355","756880.0000000000",
"2021-04-12 00:00","2261.4200087557","762785.0000000000",
"2021-04-13 00:00","2340.2520680909","763994.0000000000",
"2021-04-14 00:00","2462.6697461176","653409.0000000000",
"2021-04-15 00:00","2429.0702278481","771219.0000000000",
"2021-04-16 00:00","2349.2365582636","786758.0000000000",
"2021-04-17 00:00","2145.1252122133","759030.0000000000",
"2021-04-18 00:00","2098.1841660074","811602.0000000000",
"2021-04-19 00:00","2172.882944709","884492.0000000000",
"2021-04-20 00:00","2438.6516518839","886892.0000000000",
"2021-04-21 00:00","2607.6135466946","868340.0000000000",
"2021-04-22 00:00","2327.690538432","846489.0000000000",
"2021-04-23 00:00","2248.5480793649","977746.0000000000",
"2021-04-24 00:00","2338.4984009203","974114.0000000000",
"2021-04-25 00:00","2503.5925456987","831322.0000000000",
"2021-04-26 00:00","2666.0583367406","850863.0000000000",
"2021-04-27 00:00","2679.9969433277","824187.0000000000",
"2021-04-28 00:00","2782.9316826221","815613.0000000000",
"2021-04-29 00:00","2733.029847083","811032.0000000000",
"2021-04-30 00:00","2862.3222603718","886760.0000000000",
"2021-05-01 00:00","2931.1219088639","841286.0000000000",
"2021-05-02 00:00","3170.9703294061","856620.0000000000",
"2021-05-03 00:00","3259.8703915628","890570.0000000000",
"2021-05-04 00:00","3307.9534015317","898197.0000000000",
"2021-05-05 00:00","3555.7964418536","888066.0000000000",
"2021-05-06 00:00","3565.1761338199","882331.0000000000",
"2021-05-07 00:00","3637.5884538548","979134.0000000000",
"2021-05-08 00:00","3878.6748705467","1002954.0000000000",
"2021-05-09 00:00","4143.0935257398","1027669.0000000000",
"2021-05-10 00:00","4010.7127199041","1014260.0000000000",
"2021-05-11 00:00","4198.1911249214","972575.0000000000",
"2021-05-12 00:00","3749.3842973945","993436.0000000000",
"2021-05-13 00:00","4136.4368266373","917260.0000000000",
"2021-05-14 00:00","3877.279587656","889624.0000000000",
"2021-05-15 00:00","3639.7107789714","829407.0000000000",
"2021-05-16 00:00","3279.8659605624","829302.0000000000",
"2021-05-17 00:00","3349.987596025","787538.0000000000",
"2021-05-18 00:00","2789.8447164914","888401.0000000000",
"2021-05-19 00:00","2908.5140176909","864027.0000000000",
"2021-05-20 00:00","2429.4494627696","794375.0000000000",
"2021-05-21 00:00","2376.480361376","773092.0000000000",
"2021-05-22 00:00","1923.2001979499","821319.0000000000",
"2021-05-23 00:00","2499.5136814023","780072.0000000000",
"2021-05-24 00:00","2598.4251981117","749235.0000000000",
"2021-05-25 00:00","2743.8216052853","780925.0000000000",
"2021-05-26 00:00","2808.9406760593","653256.0000000000",
"2021-05-27 00:00","2560.3379323587","717622.0000000000",
"2021-05-28 00:00","2321.8541175825","885547.0000000000",
"2021-05-29 00:00","2383.4292650166","794981.0000000000",
"2021-05-30 00:00","2625.3423898329","809635.0000000000",
"2021-05-31 00:00","2572.5412405293","746949.0000000000",
"2021-06-01 00:00","2783.8919616083","729023.0000000000",
"2021-06-02 00:00","2791.3752506907","770101.0000000000",
"2021-06-03 00:00","2656.5287010042","780651.0000000000",
"2021-06-04 00:00","2648.6953034606","884977.0000000000",
"2021-06-05 00:00","2717.3101253008","871000.0000000000",
"2021-06-06 00:00","2788.0080918723","746202.0000000000",
"2021-06-07 00:00","2381.0047940861","685513.0000000000",
"2021-06-08 00:00","2573.5489221797","687850.0000000000",
"2021-06-09 00:00","2504.8327609397","721999.0000000000",
"2021-06-10 00:00","2421.8351706649","678800.0000000000",
"2021-06-11 00:00","2390.8306749751","745969.0000000000",
"2021-06-12 00:00","2351.6967922244","729989.0000000000",
"2021-06-13 00:00","2573.7800319308","704042.0000000000",
"2021-06-14 00:00","2550.6338755467","703724.0000000000",
"2021-06-15 00:00","2414.6249363187","662114.0000000000",
"2021-06-16 00:00","2417.8741877657","658524.0000000000",
"2021-06-17 00:00","2217.8364815344","648328.0000000000",
"2021-06-18 00:00","2245.5030706197","635855.0000000000",
"2021-06-19 00:00","2115.369684005","698124.0000000000",
"2021-06-20 00:00","1987.0091413098","714205.0000000000",
"2021-06-21 00:00","1855.1670263731","738464.0000000000",
"2021-06-22 00:00","1978.8360891967","715748.0000000000",
"2021-06-23 00:00","1991.4570158833","735405.0000000000",
"2021-06-24 00:00","1829.6572082741","725275.0000000000",
"2021-06-25 00:00","1776.3433195658","748120.0000000000",
"2021-06-26 00:00","1841.6287155615","769237.0000000000",
"2021-06-27 00:00","2114.3780685172","893265.0000000000",
"2021-06-28 00:00","2216.50792291","757464.0000000000",
"2021-06-29 00:00","2103.3942281724","703314.0000000000",
"2021-06-30 00:00","2120.4984278237","698437.0000000000",
"2021-07-01 00:00","2117.3168761596","718836.0000000000",
"2021-07-02 00:00","2226.6077969809","734531.0000000000",
"2021-07-03 00:00","2330.2471069614","719191.0000000000",
"2021-07-04 00:00","2211.5147514474","697633.0000000000",
"2021-07-05 00:00","2305.6491253931","670141.0000000000",
"2021-07-06 00:00","2340.0485091611","664323.0000000000",
"2021-07-07 00:00","2175.1577794618","671354.0000000000",
"2021-07-08 00:00","2176.6534966348","723336.0000000000",
"2021-07-09 00:00","2120.2913666526","612573.0000000000",
"2021-07-10 00:00","2144.1145647175","640961.0000000000",
"2021-07-11 00:00","2090.5159399396","617720.0000000000",
"2021-07-12 00:00","1998.5665738078","633751.0000000000",
"2021-07-13 00:00","1997.6330546892","646838.0000000000",
"2021-07-14 00:00","1917.282811389","664903.0000000000",
"2021-07-15 00:00","1930.6339496736","626821.0000000000",
"2021-07-16 00:00","1885.2676682805","605498.0000000000",
"2021-07-17 00:00","1891.6997117835","579221.0000000000",
"2021-07-18 00:00","1821.6704949003","640826.0000000000",
"2021-07-19 00:00","1809.6746643909","653918.0000000000",
"2021-07-20 00:00","1953.4698385677","659862.0000000000",
"2021-07-21 00:00","2033.2398608427","653781.0000000000",
"2021-07-22 00:00","2050.9849808","692586.0000000000",
"2021-07-23 00:00","2155.3187051451","706337.0000000000",
"2021-07-24 00:00","2136.7169622146","620745.0000000000",
"2021-07-25 00:00","2346.3284525765","729200.0000000000",
"2021-07-26 00:00","2279.8816413064","798415.0000000000",
"2021-07-27 00:00","2291.3443162149","759369.0000000000",
"2021-07-28 00:00","2323.1787917174","704519.0000000000",
"2021-07-29 00:00","2347.0534339515","699982.0000000000",
"2021-07-30 00:00","2458.4847808272","672234.0000000000",
"2021-07-31 00:00","2584.8379592029","668763.0000000000",
"2021-08-01 00:00","2638.5910394408","715240.0000000000",
"2021-08-02 00:00","2497.9250369281","653910.0000000000",
"2021-08-03 00:00","2674.2422374758","671778.0000000000",
"2021-08-04 00:00","2764.3028919538","577503.0000000000",
"2021-08-05 00:00","2821.3134618508","585660.0000000000",
"2021-08-06 00:00","3083.5703948017","565788.0000000000",
"2021-08-07 00:00","3030.8163844132","587003.0000000000",
"2021-08-08 00:00","3169.6420133002","589507.0000000000",
"2021-08-09 00:00","3120.7204098506","580728.0000000000",
"2021-08-10 00:00","3246.1700570261","598271.0000000000",
"2021-08-11 00:00","3035.091093467","594500.0000000000",
"2021-08-12 00:00","3214.3778425104","580377.0000000000",
"2021-08-13 00:00","3270.1782212538","557777.0000000000",
"2021-08-14 00:00","3156.6365033774","539877.0000000000",
"2021-08-15 00:00","3222.0938871275","610770.0000000000",
"2021-08-16 00:00","3167.6629412172","588678.0000000000",
"2021-08-17 00:00","3107.9326468533","570266.0000000000",
"2021-08-18 00:00","3067.9391286173","625786.0000000000",
"2021-08-19 00:00","3283.7058032328","627965.0000000000",
"2021-08-20 00:00","3274.8925119136","583221.0000000000",
"2021-08-21 00:00","3180.3283705965","557039.0000000000",
"2021-08-22 00:00","3329.162909099","591376.0000000000",
"2021-08-23 00:00","3208.5280343234","573167.0000000000",
"2021-08-24 00:00","3216.7483569609","548353.0000000000",
"2021-08-25 00:00","3103.1712551549","543028.0000000000",
"2021-08-26 00:00","3240.6005677894","550408.0000000000",
"2021-08-27 00:00","3245.3616502439","550839.0000000000",
"2021-08-28 00:00","3186.7660365303","530310.0000000000",
"2021-08-29 00:00","3218.6530783126","562702.0000000000",
"2021-08-30 00:00","3391.1626988467","607027.0000000000",
"2021-08-31 00:00","3582.9141701932","612986.0000000000",
"2021-09-01 00:00","3760.7202865868","631525.0000000000",
"2021-09-02 00:00","3969.7729496947","572033.0000000000",
"2021-09-03 00:00","3914.221174141","563449.0000000000",
"2021-09-04 00:00","3908.1447694132","540038.0000000000",
"2021-09-05 00:00","3927.9424464309","584506.0000000000",
"2021-09-06 00:00","3460.1544924907","625885.0000000000",
"2021-09-07 00:00","3415.9711022976","587475.0000000000",
"2021-09-08 00:00","3522.0356720654","591729.0000000000",
"2021-09-09 00:00","3300.3496716822","635918.0000000000",
"2021-09-10 00:00","3310.3088655855","678764.0000000000",
"2021-09-11 00:00","3418.2324845168","609460.0000000000",
"2021-09-12 00:00","3205.8040462759","682236.0000000000",
"2021-09-13 00:00","3390.5150683449","643751.0000000000",
"2021-09-14 00:00","3495.3770820354","633188.0000000000",
"2021-09-15 00:00","3618.7448315849","613089.0000000000",
"2021-09-16 00:00","3453.5464823797","624737.0000000000",
"2021-09-17 00:00","3472.6787255991","573734.0000000000",
"2021-09-18 00:00","3365.5524598376","562716.0000000000",
"2021-09-19 00:00","3075.5565609309","539530.0000000000",
"2021-09-20 00:00","3034.0174142471","565754.0000000000",
"2021-09-21 00:00","3009.1277873549","575530.0000000000",
"2021-09-22 00:00","3099.4537418432","579018.0000000000",
"2021-09-23 00:00","2874.7922161754","548562.0000000000",
"2021-09-24 00:00","2932.3943833767","554803.0000000000",
"2021-09-25 00:00","3066.0241353587","513204.0000000000",
"2021-09-26 00:00","3070.8464451971","540584.0000000000",
"2021-09-27 00:00","2858.8596020996","529192.0000000000",
"2021-09-28 00:00","2862.8289870329","537929.0000000000",
"2021-09-29 00:00","2988.0161372037","542434.0000000000",
"2021-09-30 00:00","3237.6530814826","614509.0000000000",
"2021-10-01 00:00","3392.1455336503","556355.0000000000",
"2021-10-02 00:00","3409.6161637888","555110.0000000000",
"2021-10-03 00:00","3315.9554334761","540515.0000000000",
"2021-10-04 00:00","3424.9177726989","622030.0000000000",
"2021-10-05 00:00","3622.0298361484","727565.0000000000",
"2021-10-06 00:00","3591.1948856501","709893.0000000000",
"2021-10-07 00:00","3622.5874977463","652862.0000000000",
"2021-10-08 00:00","3607.3615244226","627390.0000000000",
"2021-10-09 00:00","3564.2610293379","579780.0000000000",
"2021-10-10 00:00","3603.7546867675","586307.0000000000",
"2021-10-11 00:00","3508.7305177239","603330.0000000000",
"2021-10-12 00:00","3498.0771043626","586084.0000000000",
"2021-10-13 00:00","3810.9133186535","606968.0000000000",
"2021-10-14 00:00","3805.343719571","623293.0000000000",
"2021-10-15 00:00","3917.5899926156","629490.0000000000",
"2021-10-16 00:00","3802.3819157825","594617.0000000000",
"2021-10-17 00:00","3775.6879108652","632584.0000000000",
"2021-10-18 00:00","3796.1836432028","650800.0000000000",
"2021-10-19 00:00","4083.2931815582","687699.0000000000",
"2021-10-20 00:00","4100.4093054708","676605.0000000000",
"2021-10-21 00:00","3987.76755445","664524.0000000000",
"2021-10-22 00:00","4088.4414536191","659288.0000000000",
"2021-10-23 00:00","4020.5934752795","652252.0000000000",
"2021-10-24 00:00","4220.3842653346","666376.0000000000",
"2021-10-25 00:00","4196.2432367821","698380.0000000000",
"2021-10-26 00:00","3996.7760776502","738167.0000000000",
"2021-10-27 00:00","4162.02432645","812670.0000000000",
"2021-10-28 00:00","4452.8094751078","826217.0000000000",
"2021-10-29 00:00","4290.9513210583","765907.0000000000",
