时间,币价,交易笔数
"2021-03-08 00:00","1829.0426241835","1275775.0000000000",
"2021-03-09 00:00","1832.7914248711","1256002.0000000000",
"2021-03-10 00:00","1796.4470680953","1283234.0000000000",
"2021-03-11 00:00","1776.0897431878","1325277.0000000000",
"2021-03-12 00:00","1876.4513051429","1293083.0000000000",
"2021-03-13 00:00","1858.1651346224","1277993.0000000000",
"2021-03-14 00:00","1767.9222916894","1320935.0000000000",
"2021-03-15 00:00","1801.4211021202","1308070.0000000000",
"2021-03-16 00:00","1771.9700544804","1272488.0000000000",
"2021-03-17 00:00","1818.202114325","1299441.0000000000",
"2021-03-18 00:00","1821.7023984382","1290392.0000000000",
"2021-03-19 00:00","1854.9280492978","1262459.0000000000",
"2021-03-20 00:00","1789.2417825532","1205059.0000000000",
"2021-03-21 00:00","1780.5604601024","1306795.0000000000",
"2021-03-22 00:00","1701.8638348396","1298359.0000000000",
"2021-03-23 00:00","1719.407525067","1309437.0000000000",
"2021-03-24 00:00","1594.8344747956","1350090.0000000000",
"2021-03-25 00:00","1641.0140947143","1266604.0000000000",
"2021-03-26 00:00","1683.6616463833","1231009.0000000000",
"2021-03-27 00:00","1706.3506791517","1210478.0000000000",
"2021-03-28 00:00","1778.6042852677","1270015.0000000000",
"2021-03-29 00:00","1832.0326358243","1301281.0000000000",
"2021-03-30 00:00","1850.3648755229","1352699.0000000000",
"2021-03-31 00:00","1942.4641125747","1368512.0000000000",
"2021-04-01 00:00","2071.4275073479","1358201.0000000000",
"2021-04-02 00:00","2079.418564183","1292652.0000000000",
"2021-04-03 00:00","2077.8682835412","1198063.0000000000",
"2021-04-04 00:00","2107.7713498245","1296942.0000000000",
"2021-04-05 00:00","2089.6737600327","1335294.0000000000",
"2021-04-06 00:00","1981.8708038938","1313279.0000000000",
"2021-04-07 00:00","2055.9802792153","1284417.0000000000",
"2021-04-08 00:00","2064.0244160053","1300011.0000000000",
"2021-04-09 00:00","2157.8869902061","1314719.0000000000",
"2021-04-10 00:00","2151.9950717711","1256285.0000000000",
"2021-04-11 00:00","2130.3923436355","1347990.0000000000",
"2021-04-12 00:00","2261.4200087557","1350416.0000000000",
"2021-04-13 00:00","2340.2520680909","1385300.0000000000",
"2021-04-14 00:00","2462.6697461176","1197439.0000000000",
"2021-04-15 00:00","2429.0702278481","1427314.0000000000",
"2021-04-16 00:00","2349.2365582636","1452337.0000000000",
"2021-04-17 00:00","2145.1252122133","1396421.0000000000",
"2021-04-18 00:00","2098.1841660074","1477681.0000000000",
"2021-04-19 00:00","2172.882944709","1554215.0000000000",
"2021-04-20 00:00","2438.6516518839","1565656.0000000000",
"2021-04-21 00:00","2607.6135466946","1578069.0000000000",
"2021-04-22 00:00","2327.690538432","1536976.0000000000",
"2021-04-23 00:00","2248.5480793649","1389025.0000000000",
"2021-04-24 00:00","2338.4984009203","1389066.0000000000",
"2021-04-25 00:00","2503.5925456987","1447437.0000000000",
"2021-04-26 00:00","2666.0583367406","1448265.0000000000",
"2021-04-27 00:00","2679.9969433277","1516852.0000000000",
"2021-04-28 00:00","2782.9316826221","1530452.0000000000",
"2021-04-29 00:00","2733.029847083","1441906.0000000000",
"2021-04-30 00:00","2862.3222603718","1427652.0000000000",
"2021-05-01 00:00","2931.1219088639","1417156.0000000000",
"2021-05-02 00:00","3170.9703294061","1488113.0000000000",
"2021-05-03 00:00","3259.8703915628","1536697.0000000000",
"2021-05-04 00:00","3307.9534015317","1518453.0000000000",
"2021-05-05 00:00","3555.7964418536","1531435.0000000000",
"2021-05-06 00:00","3565.1761338199","1527977.0000000000",
"2021-05-07 00:00","3637.5884538548","1710172.0000000000",
"2021-05-08 00:00","3878.6748705467","1716293.0000000000",
"2021-05-09 00:00","4143.0935257398","1716074.0000000000",
"2021-05-10 00:00","4010.7127199041","1716294.0000000000",
"2021-05-11 00:00","4198.1911249214","1623553.0000000000",
"2021-05-12 00:00","3749.3842973945","1587733.0000000000",
"2021-05-13 00:00","4136.4368266373","1531536.0000000000",
"2021-05-14 00:00","3877.279587656","1472240.0000000000",
"2021-05-15 00:00","3639.7107789714","1426513.0000000000",
"2021-05-16 00:00","3279.8659605624","1445476.0000000000",
"2021-05-17 00:00","3349.987596025","1424980.0000000000",
"2021-05-18 00:00","2789.8447164914","1459448.0000000000",
"2021-05-19 00:00","2908.5140176909","1459509.0000000000",
"2021-05-20 00:00","2429.4494627696","1367945.0000000000",
"2021-05-21 00:00","2376.480361376","1284474.0000000000",
"2021-05-22 00:00","1923.2001979499","1262566.0000000000",
"2021-05-23 00:00","2499.5136814023","1312724.0000000000",
"2021-05-24 00:00","2598.4251981117","1289663.0000000000",
"2021-05-25 00:00","2743.8216052853","1325507.0000000000",
"2021-05-26 00:00","2808.9406760593","1290789.0000000000",
"2021-05-27 00:00","2560.3379323587","1305573.0000000000",
"2021-05-28 00:00","2321.8541175825","1292187.0000000000",
"2021-05-29 00:00","2383.4292650166","1279254.0000000000",
"2021-05-30 00:00","2625.3423898329","1298973.0000000000",
"2021-05-31 00:00","2572.5412405293","1274825.0000000000",
"2021-06-01 00:00","2783.8919616083","1314486.0000000000",
"2021-06-02 00:00","2791.3752506907","1337493.0000000000",
"2021-06-03 00:00","2656.5287010042","1300525.0000000000",
"2021-06-04 00:00","2648.6953034606","1177929.0000000000",
"2021-06-05 00:00","2717.3101253008","1135842.0000000000",
"2021-06-06 00:00","2788.0080918723","1225153.0000000000",
"2021-06-07 00:00","2381.0047940861","1220890.0000000000",
"2021-06-08 00:00","2573.5489221797","1193820.0000000000",
"2021-06-09 00:00","2504.8327609397","1188358.0000000000",
"2021-06-10 00:00","2421.8351706649","1182990.0000000000",
"2021-06-11 00:00","2390.8306749751","1131283.0000000000",
"2021-06-12 00:00","2351.6967922244","1124515.0000000000",
"2021-06-13 00:00","2573.7800319308","1188297.0000000000",
"2021-06-14 00:00","2550.6338755467","1223998.0000000000",
"2021-06-15 00:00","2414.6249363187","1201891.0000000000",
"2021-06-16 00:00","2417.8741877657","1217068.0000000000",
"2021-06-17 00:00","2217.8364815344","1170962.0000000000",
"2021-06-18 00:00","2245.5030706197","1050535.0000000000",
"2021-06-19 00:00","2115.369684005","1056865.0000000000",
"2021-06-20 00:00","1987.0091413098","1209392.0000000000",
"2021-06-21 00:00","1855.1670263731","1296333.0000000000",
"2021-06-22 00:00","1978.8360891967","1201424.0000000000",
"2021-06-23 00:00","1991.4570158833","1207297.0000000000",
"2021-06-24 00:00","1829.6572082741","1226620.0000000000",
"2021-06-25 00:00","1776.3433195658","1151818.0000000000",
"2021-06-26 00:00","1841.6287155615","1103985.0000000000",
"2021-06-27 00:00","2114.3780685172","1400213.0000000000",
"2021-06-28 00:00","2216.50792291","1263363.0000000000",
"2021-06-29 00:00","2103.3942281724","1213448.0000000000",
"2021-06-30 00:00","2120.4984278237","1211358.0000000000",
"2021-07-01 00:00","2117.3168761596","1181099.0000000000",
"2021-07-02 00:00","2226.6077969809","1122273.0000000000",
"2021-07-03 00:00","2330.2471069614","1104938.0000000000",
"2021-07-04 00:00","2211.5147514474","1148028.0000000000",
"2021-07-05 00:00","2305.6491253931","1356944.0000000000",
"2021-07-06 00:00","2340.0485091611","1290727.0000000000",
"2021-07-07 00:00","2175.1577794618","1262565.0000000000",
"2021-07-08 00:00","2176.6534966348","1222821.0000000000",
"2021-07-09 00:00","2120.2913666526","1139169.0000000000",
"2021-07-10 00:00","2144.1145647175","1101464.0000000000",
"2021-07-11 00:00","2090.5159399396","1191222.0000000000",
"2021-07-12 00:00","1998.5665738078","1185429.0000000000",
"2021-07-13 00:00","1997.6330546892","1223507.0000000000",
"2021-07-14 00:00","1917.282811389","1259859.0000000000",
"2021-07-15 00:00","1930.6339496736","1198258.0000000000",
"2021-07-16 00:00","1885.2676682805","1163684.0000000000",
"2021-07-17 00:00","1891.6997117835","1169468.0000000000",
"2021-07-18 00:00","1821.6704949003","1195325.0000000000",
"2021-07-19 00:00","1809.6746643909","1191915.0000000000",
"2021-07-20 00:00","1953.4698385677","1194903.0000000000",
"2021-07-21 00:00","2033.2398608427","1201586.0000000000",
"2021-07-22 00:00","2050.9849808","1203306.0000000000",
"2021-07-23 00:00","2155.3187051451","1225869.0000000000",
"2021-07-24 00:00","2136.7169622146","1129624.0000000000",
"2021-07-25 00:00","2346.3284525765","1259799.0000000000",
"2021-07-26 00:00","2279.8816413064","1315350.0000000000",
"2021-07-27 00:00","2291.3443162149","1299889.0000000000",
"2021-07-28 00:00","2323.1787917174","1257269.0000000000",
"2021-07-29 00:00","2347.0534339515","1242250.0000000000",
"2021-07-30 00:00","2458.4847808272","1212267.0000000000",
"2021-07-31 00:00","2584.8379592029","1190329.0000000000",
"2021-08-01 00:00","2638.5910394408","1268677.0000000000",
"2021-08-02 00:00","2497.9250369281","1219942.0000000000",
"2021-08-03 00:00","2674.2422374758","1223473.0000000000",
"2021-08-04 00:00","2764.3028919538","1159615.0000000000",
"2021-08-05 00:00","2821.3134618508","1212021.0000000000",
"2021-08-06 00:00","3083.5703948017","1198433.0000000000",
"2021-08-07 00:00","3030.8163844132","1183797.0000000000",
"2021-08-08 00:00","3169.6420133002","1218127.0000000000",
"2021-08-09 00:00","3120.7204098506","1211541.0000000000",
"2021-08-10 00:00","3246.1700570261","1233437.0000000000",
"2021-08-11 00:00","3035.091093467","1193102.0000000000",
"2021-08-12 00:00","3214.3778425104","1196178.0000000000",
"2021-08-13 00:00","3270.1782212538","1159620.0000000000",
"2021-08-14 00:00","3156.6365033774","1123014.0000000000",
"2021-08-15 00:00","3222.0938871275","1252528.0000000000",
"2021-08-16 00:00","3167.6629412172","1251143.0000000000",
"2021-08-17 00:00","3107.9326468533","1200887.0000000000",
"2021-08-18 00:00","3067.9391286173","1255762.0000000000",
"2021-08-19 00:00","3283.7058032328","1260395.0000000000",
"2021-08-20 00:00","3274.8925119136","1187346.0000000000",
"2021-08-21 00:00","3180.3283705965","1184967.0000000000",
"2021-08-22 00:00","3329.162909099","1245387.0000000000",
"2021-08-23 00:00","3208.5280343234","1248312.0000000000",
"2021-08-24 00:00","3216.7483569609","1183808.0000000000",
"2021-08-25 00:00","3103.1712551549","1175386.0000000000",
"2021-08-26 00:00","3240.6005677894","1118054.0000000000",
"2021-08-27 00:00","3245.3616502439","1132100.0000000000",
"2021-08-28 00:00","3186.7660365303","1148381.0000000000",
"2021-08-29 00:00","3218.6530783126","1199404.0000000000",
"2021-08-30 00:00","3391.1626988467","1204777.0000000000",
"2021-08-31 00:00","3582.9141701932","1224567.0000000000",
"2021-09-01 00:00","3760.7202865868","1261197.0000000000",
"2021-09-02 00:00","3969.7729496947","1196082.0000000000",
"2021-09-03 00:00","3914.221174141","1184136.0000000000",
"2021-09-04 00:00","3908.1447694132","1136467.0000000000",
"2021-09-05 00:00","3927.9424464309","1194783.0000000000",
"2021-09-06 00:00","3460.1544924907","1279125.0000000000",
"2021-09-07 00:00","3415.9711022976","1160917.0000000000",
"2021-09-08 00:00","3522.0356720654","1206687.0000000000",
"2021-09-09 00:00","3300.3496716822","1244706.0000000000",
"2021-09-10 00:00","3310.3088655855","1249438.0000000000",
"2021-09-11 00:00","3418.2324845168","1211328.0000000000",
"2021-09-12 00:00","3205.8040462759","1267491.0000000000",
"2021-09-13 00:00","3390.5150683449","1231240.0000000000",
"2021-09-14 00:00","3495.3770820354","1207590.0000000000",
"2021-09-15 00:00","3618.7448315849","1224358.0000000000",
"2021-09-16 00:00","3453.5464823797","1187578.0000000000",
"2021-09-17 00:00","3472.6787255991","1143196.0000000000",
"2021-09-18 00:00","3365.5524598376","1128226.0000000000",
"2021-09-19 00:00","3075.5565609309","1174559.0000000000",
"2021-09-20 00:00","3034.0174142471","1193295.0000000000",
"2021-09-21 00:00","3009.1277873549","1174030.0000000000",
"2021-09-22 00:00","3099.4537418432","1193053.0000000000",
"2021-09-23 00:00","2874.7922161754","1152685.0000000000",
"2021-09-24 00:00","2932.3943833767","1121078.0000000000",
"2021-09-25 00:00","3066.0241353587","1088537.0000000000",
"2021-09-26 00:00","3070.8464451971","1133903.0000000000",
"2021-09-27 00:00","2858.8596020996","1108122.0000000000",
"2021-09-28 00:00","2862.8289870329","1135646.0000000000",
"2021-09-29 00:00","2988.0161372037","1115850.0000000000",
"2021-09-30 00:00","3237.6530814826","1207263.0000000000",
"2021-10-01 00:00","3392.1455336503","1117899.0000000000",
"2021-10-02 00:00","3409.6161637888","1130224.0000000000",
"2021-10-03 00:00","3315.9554334761","1121513.0000000000",
"2021-10-04 00:00","3424.9177726989","1235674.0000000000",
"2021-10-05 00:00","3622.0298361484","1318362.0000000000",
"2021-10-06 00:00","3591.1948856501","1320004.0000000000",
"2021-10-07 00:00","3622.5874977463","1277815.0000000000",
"2021-10-08 00:00","3607.3615244226","1191856.0000000000",
"2021-10-09 00:00","3564.2610293379","1137901.0000000000",
"2021-10-10 00:00","3603.7546867675","1183486.0000000000",
"2021-10-11 00:00","3508.7305177239","1203566.0000000000",
"2021-10-12 00:00","3498.0771043626","1189854.0000000000",
"2021-10-13 00:00","3810.9133186535","1227097.0000000000",
"2021-10-14 00:00","3805.343719571","1302993.0000000000",
"2021-10-15 00:00","3917.5899926156","1181031.0000000000",
"2021-10-16 00:00","3802.3819157825","1144184.0000000000",
"2021-10-17 00:00","3775.6879108652","1197673.0000000000",
"2021-10-18 00:00","3796.1836432028","1243503.0000000000",
"2021-10-19 00:00","4083.2931815582","1259885.0000000000",
"2021-10-20 00:00","4100.4093054708","1277275.0000000000",
"2021-10-21 00:00","3987.76755445","1256044.0000000000",
"2021-10-22 00:00","4088.4414536191","1235169.0000000000",
"2021-10-23 00:00","4020.5934752795","1261312.0000000000",
"2021-10-24 00:00","4220.3842653346","1299495.0000000000",
"2021-10-25 00:00","4196.2432367821","1344772.0000000000",
"2021-10-26 00:00","3996.7760776502","1370504.0000000000",
"2021-10-27 00:00","4162.02432645","1510502.0000000000",
"2021-10-28 00:00","4452.8094751078","1456333.0000000000",
"2021-10-29 00:00","4290.9513210583","1379095.0000000000",
