时间,币价,单位算力收入
"2015-08-06 00:00","2.83162","0.8970000000",
"2015-08-07 00:00","2.77212095","0.4560000000",
"2015-08-08 00:00","0.75332516","0.1980000000",
"2015-08-09 00:00","0.70189661","0.1690000000",
"2015-08-10 00:00","0.70844787","0.1700000000",
"2015-08-11 00:00","1.06785929","0.2100000000",
"2015-08-12 00:00","1.21743631","0.2530000000",
"2015-08-13 00:00","1.82767475","0.3120000000",
"2015-08-14 00:00","1.82787263","0.2250000000",
"2015-08-15 00:00","1.68890011","0.1620000000",
"2015-08-16 00:00","1.56603193","0.1510000000",
"2015-08-17 00:00","1.20360613","0.1160000000",
"2015-08-18 00:00","1.08704841","0.1200000000",
"2015-08-19 00:00","1.25885808","0.1280000000",
"2015-08-20 00:00","1.46492207","0.1440000000",
"2015-08-21 00:00","1.39529216","0.1290000000",
"2015-08-22 00:00","1.37923467","0.1120000000",
"2015-08-23 00:00","1.35258555","0.1070000000",
"2015-08-24 00:00","1.23127019","0.0982000000",
"2015-08-25 00:00","1.14018667","0.0870000000",
"2015-08-26 00:00","1.15998256","0.0834000000",
"2015-08-27 00:00","1.14770246","0.0796000000",
"2015-08-28 00:00","1.19137895","0.0754000000",
"2015-08-29 00:00","1.18254983","0.0772000000",
"2015-08-30 00:00","1.31926763","0.0779000000",
"2015-08-31 00:00","1.35823834","0.0760000000",
"2015-09-01 00:00","1.35161483","0.0683000000",
"2015-09-02 00:00","1.29478502","0.0652000000",
"2015-09-03 00:00","1.26492739","0.0839000000",
"2015-09-04 00:00","1.27440655","0.0886000000",
"2015-09-05 00:00","1.33881009","0.0899000000",
"2015-09-06 00:00","1.29582608","0.0862000000",
"2015-09-07 00:00","1.24664533","0.0877000000",
"2015-09-08 00:00","1.24242818","0.0841000000",
"2015-09-09 00:00","1.20651042","0.0804000000",
"2015-09-10 00:00","1.16577387","0.0681000000",
"2015-09-11 00:00","0.98297846","0.0640000000",
"2015-09-12 00:00","1.03874159","0.0595000000",
"2015-09-13 00:00","0.93600327","0.0579000000",
"2015-09-14 00:00","0.87562162","0.0607000000",
"2015-09-15 00:00","0.94440961","0.0637000000",
"2015-09-16 00:00","0.90717465","0.0619000000",
"2015-09-17 00:00","0.8742314","0.0648000000",
"2015-09-18 00:00","0.8536852","0.0647000000",
"2015-09-19 00:00","0.88239104","0.0612000000",
"2015-09-20 00:00","0.93844545","0.0602000000",
"2015-09-21 00:00","0.91904688","0.0576000000",
"2015-09-22 00:00","0.90179598","0.0552000000",
"2015-09-23 00:00","0.89340615","0.0523000000",
"2015-09-24 00:00","0.8136102","0.0470000000",
"2015-09-25 00:00","0.7362234","0.0432000000",
"2015-09-26 00:00","0.78596431","0.0438000000",
"2015-09-27 00:00","0.72083902","0.0414000000",
"2015-09-28 00:00","0.58288598","0.0433000000",
"2015-09-29 00:00","0.66114628","0.0507000000",
"2015-09-30 00:00","0.738644","0.0523000000",
"2015-10-01 00:00","0.69021457","0.0481000000",
"2015-10-02 00:00","0.67857432","0.0469000000",
"2015-10-03 00:00","0.68717146","0.0464000000",
"2015-10-04 00:00","0.66837901","0.0448000000",
"2015-10-05 00:00","0.62864339","0.0423000000",
"2015-10-06 00:00","0.65064549","0.0451000000",
"2015-10-07 00:00","0.60938817","0.0431000000",
"2015-10-08 00:00","0.62171555","0.0458000000",
"2015-10-09 00:00","0.65062761","0.0453000000",
"2015-10-10 00:00","0.62785739","0.0436000000",
"2015-10-11 00:00","0.63496256","0.0440000000",
"2015-10-12 00:00","0.62603021","0.0411000000",
"2015-10-13 00:00","0.60765463","0.0374000000",
"2015-10-14 00:00","0.52296817","0.0371000000",
"2015-10-15 00:00","0.56187755","0.0403000000",
"2015-10-16 00:00","0.53649473","0.0382000000",
"2015-10-17 00:00","0.54717755","0.0381000000",
"2015-10-18 00:00","0.51773423","0.0361000000",
"2015-10-19 00:00","0.48901403","0.0357000000",
"2015-10-20 00:00","0.434829","0.0322000000",
"2015-10-21 00:00","0.44732895","0.0339000000",
"2015-10-22 00:00","0.56770235","0.0397000000",
"2015-10-23 00:00","0.53965724","0.0371000000",
"2015-10-24 00:00","0.56359017","0.0402000000",
"2015-10-25 00:00","0.61603856","0.0416000000",
"2015-10-26 00:00","0.73131728","0.0531000000",
"2015-10-27 00:00","0.86964136","0.0545000000",
"2015-10-28 00:00","1.00247657","0.0645000000",
"2015-10-29 00:00","1.2066561","0.0651000000",
"2015-10-30 00:00","1.04121816","0.0522000000",
"2015-10-31 00:00","0.91662681","0.0516000000",
"2015-11-01 00:00","1.05566883","0.0582000000",
"2015-11-02 00:00","0.98978895","0.0573000000",
"2015-11-03 00:00","1.01336348","0.0509000000",
"2015-11-04 00:00","0.89904976","0.0521000000",
"2015-11-05 00:00","0.89563733","0.0503000000",
"2015-11-06 00:00","0.92603213","0.0513000000",
"2015-11-07 00:00","0.92797416","0.0531000000",
"2015-11-08 00:00","1.02746606","0.0564000000",
"2015-11-09 00:00","0.99927813","0.0538000000",
"2015-11-10 00:00","0.93434829","0.0468000000",
"2015-11-11 00:00","0.79182917","0.0466000000",
"2015-11-12 00:00","0.89571095","0.0472000000",
"2015-11-13 00:00","0.90409559","0.0474000000",
"2015-11-14 00:00","0.88881159","0.0462000000",
"2015-11-15 00:00","0.90636796","0.0463000000",
"2015-11-16 00:00","0.92896181","0.0493000000",
"2015-11-17 00:00","1.00797558","0.0485000000",
"2015-11-18 00:00","0.99331909","0.0471000000",
"2015-11-19 00:00","0.95553195","0.0493000000",
"2015-11-20 00:00","0.92491966","0.0529000000",
"2015-11-21 00:00","0.97613966","0.0546000000",
"2015-11-22 00:00","0.96801782","0.0536000000",
"2015-11-23 00:00","0.94696921","0.0517000000",
"2015-11-24 00:00","0.90019119","0.0495000000",
