时间,币价,挖币数量
"2021-03-22 00:00","1701.8638348396","26086.6500783000",
"2021-03-23 00:00","1719.407525067","27018.1909374400",
"2021-03-24 00:00","1594.8344747956","27587.6459516000",
"2021-03-25 00:00","1641.0140947143","24749.7229299800",
"2021-03-26 00:00","1683.6616463833","22380.3281039100",
"2021-03-27 00:00","1706.3506791517","22814.4455309200",
"2021-03-28 00:00","1778.6042852677","24931.1472960000",
"2021-03-29 00:00","1832.0326358243","26334.3206832600",
"2021-03-30 00:00","1850.3648755229","29755.7879072300",
"2021-03-31 00:00","1942.4641125747","28585.3633751900",
"2021-04-01 00:00","2071.4275073479","27545.9931990800",
"2021-04-02 00:00","2079.418564183","24837.3409423700",
"2021-04-03 00:00","2077.8682835412","22001.6024582000",
"2021-04-04 00:00","2107.7713498245","24759.3389747600",
"2021-04-05 00:00","2089.6737600327","25211.4307709200",
"2021-04-06 00:00","1981.8708038938","25324.3128086700",
"2021-04-07 00:00","2055.9802792153","22543.1445225100",
"2021-04-08 00:00","2064.0244160053","22268.7021846000",
"2021-04-09 00:00","2157.8869902061","21170.5784558100",
"2021-04-10 00:00","2151.9950717711","19799.8981136800",
"2021-04-11 00:00","2130.3923436355","21687.0163012800",
"2021-04-12 00:00","2261.4200087557","22372.3832786600",
"2021-04-13 00:00","2340.2520680909","23772.4626486900",
"2021-04-14 00:00","2462.6697461176","20901.4928927200",
"2021-04-15 00:00","2429.0702278481","27213.9422890900",
"2021-04-16 00:00","2349.2365582636","24646.2989969000",
"2021-04-17 00:00","2145.1252122133","27016.9170855000",
"2021-04-18 00:00","2098.1841660074","28223.2494105200",
"2021-04-19 00:00","2172.882944709","34812.1147385700",
"2021-04-20 00:00","2438.6516518839","27941.2638231300",
"2021-04-21 00:00","2607.6135466946","26020.0857932700",
"2021-04-22 00:00","2327.690538432","24407.3935474100",
"2021-04-23 00:00","2248.5480793649","19370.4805614900",
"2021-04-24 00:00","2338.4984009203","18202.1337052400",
"2021-04-25 00:00","2503.5925456987","18655.4798997400",
"2021-04-26 00:00","2666.0583367406","19036.4248992300",
"2021-04-27 00:00","2679.9969433277","20184.8794052600",
"2021-04-28 00:00","2782.9316826221","19639.8819871700",
"2021-04-29 00:00","2733.029847083","18129.8167588000",
"2021-04-30 00:00","2862.3222603718","17904.7755372200",
"2021-05-01 00:00","2931.1219088639","16719.6658853200",
"2021-05-02 00:00","3170.9703294061","19194.5906168800",
"2021-05-03 00:00","3259.8703915628","19431.0251186300",
"2021-05-04 00:00","3307.9534015317","18632.0129218600",
"2021-05-05 00:00","3555.7964418536","19090.2525642900",
"2021-05-06 00:00","3565.1761338199","19261.3364420100",
"2021-05-07 00:00","3637.5884538548","26107.3409792200",
"2021-05-08 00:00","3878.6748705467","25117.9264814700",
"2021-05-09 00:00","4143.0935257398","35570.2282987000",
"2021-05-10 00:00","4010.7127199041","41121.5627956600",
"2021-05-11 00:00","4198.1911249214","39829.9230607700",
"2021-05-12 00:00","3749.3842973945","29575.7930009100",
"2021-05-13 00:00","4136.4368266373","25196.3886303100",
"2021-05-14 00:00","3877.279587656","21890.8961219100",
"2021-05-15 00:00","3639.7107789714","20665.9153972000",
"2021-05-16 00:00","3279.8659605624","21799.7378032600",
"2021-05-17 00:00","3349.987596025","21197.2908169800",
"2021-05-18 00:00","2789.8447164914","43685.0855766400",
"2021-05-19 00:00","2908.5140176909","25280.0839849200",
"2021-05-20 00:00","2429.4494627696","23816.3497384200",
"2021-05-21 00:00","2376.480361376","18250.2995965700",
"2021-05-22 00:00","1923.2001979499","26572.4665651700",
"2021-05-23 00:00","2499.5136814023","19347.0452324800",
"2021-05-24 00:00","2598.4251981117","17602.1972750200",
"2021-05-25 00:00","2743.8216052853","17473.1498974000",
"2021-05-26 00:00","2808.9406760593","16502.7065598000",
"2021-05-27 00:00","2560.3379323587","16711.5382800400",
"2021-05-28 00:00","2321.8541175825","16051.3020622200",
"2021-05-29 00:00","2383.4292650166","15501.5122752200",
"2021-05-30 00:00","2625.3423898329","15942.9844062200",
"2021-05-31 00:00","2572.5412405293","15808.7016835500",
"2021-06-01 00:00","2783.8919616083","15998.3644577300",
"2021-06-02 00:00","2791.3752506907","15884.6784081100",
"2021-06-03 00:00","2656.5287010042","15665.3407719300",
"2021-06-04 00:00","2648.6953034606","14722.1412844200",
"2021-06-05 00:00","2717.3101253008","14642.5948718200",
"2021-06-06 00:00","2788.0080918723","14983.2023572900",
"2021-06-07 00:00","2381.0047940861","15821.0670958300",
"2021-06-08 00:00","2573.5489221797","15267.4437007000",
"2021-06-09 00:00","2504.8327609397","14940.9027283500",
"2021-06-10 00:00","2421.8351706649","15203.4993519200",
"2021-06-11 00:00","2390.8306749751","14798.7627451700",
"2021-06-12 00:00","2351.6967922244","14429.2883249600",
"2021-06-13 00:00","2573.7800319308","14812.5531111900",
"2021-06-14 00:00","2550.6338755467","15065.1017598700",
"2021-06-15 00:00","2414.6249363187","14754.3696471000",
"2021-06-16 00:00","2417.8741877657","15075.6865860700",
"2021-06-17 00:00","2217.8364815344","14912.2849586600",
"2021-06-18 00:00","2245.5030706197","14360.7362494000",
"2021-06-19 00:00","2115.369684005","14667.1267561100",
"2021-06-20 00:00","1987.0091413098","16783.1178784900",
"2021-06-21 00:00","1855.1670263731","19493.2264427500",
"2021-06-22 00:00","1978.8360891967","15031.2749607100",
"2021-06-23 00:00","1991.4570158833","14763.2109745400",
"2021-06-24 00:00","1829.6572082741","15163.0978756300",
"2021-06-25 00:00","1776.3433195658","14362.9671825300",
"2021-06-26 00:00","1841.6287155615","15402.2677098200",
"2021-06-27 00:00","2114.3780685172","15207.6507132200",
"2021-06-28 00:00","2216.50792291","15075.3447916900",
"2021-06-29 00:00","2103.3942281724","15986.6033611500",
"2021-06-30 00:00","2120.4984278237","14866.6152921000",
"2021-07-01 00:00","2117.3168761596","14576.3806548500",
"2021-07-02 00:00","2226.6077969809","14371.9580388600",
"2021-07-03 00:00","2330.2471069614","14213.2071897900",
"2021-07-04 00:00","2211.5147514474","14615.6725907700",
"2021-07-05 00:00","2305.6491253931","17685.1332386400",
"2021-07-06 00:00","2340.0485091611","16480.1487014800",
"2021-07-07 00:00","2175.1577794618","16378.4935806100",
"2021-07-08 00:00","2176.6534966348","15460.7099175900",
"2021-07-09 00:00","2120.2913666526","14542.1299737000",
"2021-07-10 00:00","2144.1145647175","14116.4727833100",
"2021-07-11 00:00","2090.5159399396","15450.7000080100",
"2021-07-12 00:00","1998.5665738078","15561.6427693100",
"2021-07-13 00:00","1997.6330546892","17148.9918020300",
"2021-07-14 00:00","1917.282811389","17059.4092932000",
"2021-07-15 00:00","1930.6339496736","16625.3831466800",
"2021-07-16 00:00","1885.2676682805","15396.5978510100",
"2021-07-17 00:00","1891.6997117835","15326.8290488300",
"2021-07-18 00:00","1821.6704949003","15638.4789277600",
"2021-07-19 00:00","1809.6746643909","15830.2544744100",
"2021-07-20 00:00","1953.4698385677","15335.7179497400",
"2021-07-21 00:00","2033.2398608427","16019.4210124800",
"2021-07-22 00:00","2050.9849808","16413.2847703000",
"2021-07-23 00:00","2155.3187051451","15149.0555993400",
"2021-07-24 00:00","2136.7169622146","14809.8696883900",
"2021-07-25 00:00","2346.3284525765","16571.6088560600",
"2021-07-26 00:00","2279.8816413064","17427.0001360300",
"2021-07-27 00:00","2291.3443162149","17774.1559087600",
"2021-07-28 00:00","2323.1787917174","15738.3912899500",
"2021-07-29 00:00","2347.0534339515","16088.3638386800",
"2021-07-30 00:00","2458.4847808272","17464.7325235400",
"2021-07-31 00:00","2584.8379592029","16339.4789105900",
"2021-08-01 00:00","2638.5910394408","16916.8477528700",
"2021-08-02 00:00","2497.9250369281","17632.8933872700",
"2021-08-03 00:00","2674.2422374758","16850.1436040200",
"2021-08-04 00:00","2764.3028919538","15916.2668995500",
"2021-08-05 00:00","2821.3134618508","14125.8193118400",
"2021-08-06 00:00","3083.5703948017","14283.0007961600",
"2021-08-07 00:00","3030.8163844132","14293.3919745400",
"2021-08-08 00:00","3169.6420133002","15227.2394114000",
"2021-08-09 00:00","3120.7204098506","15364.7910712800",
"2021-08-10 00:00","3246.1700570261","14371.0018006700",
"2021-08-11 00:00","3035.091093467","14606.3454830400",
"2021-08-12 00:00","3214.3778425104","15086.9474313500",
"2021-08-13 00:00","3270.1782212538","14871.2393307800",
"2021-08-14 00:00","3156.6365033774","15214.2208401000",
"2021-08-15 00:00","3222.0938871275","14328.4024468200",
"2021-08-16 00:00","3167.6629412172","14467.5299342000",
"2021-08-17 00:00","3107.9326468533","14226.6627960500",
"2021-08-18 00:00","3067.9391286173","15797.4730475400",
"2021-08-19 00:00","3283.7058032328","14170.9491026600",
"2021-08-20 00:00","3274.8925119136","13837.7055680500",
"2021-08-21 00:00","3180.3283705965","13959.7463263700",
"2021-08-22 00:00","3329.162909099","14101.1128639400",
"2021-08-23 00:00","3208.5280343234","14643.0365609400",
"2021-08-24 00:00","3216.7483569609","14621.2658437500",
"2021-08-25 00:00","3103.1712551549","14708.4406838400",
"2021-08-26 00:00","3240.6005677894","15275.9409967800",
"2021-08-27 00:00","3245.3616502439","15219.7905706600",
"2021-08-28 00:00","3186.7660365303","15675.9375206800",
"2021-08-29 00:00","3218.6530783126","15272.5979950100",
"2021-08-30 00:00","3391.1626988467","15526.3911570700",
"2021-08-31 00:00","3582.9141701932","16591.2907750400",
"2021-09-01 00:00","3760.7202865868","14618.0500237500",
"2021-09-02 00:00","3969.7729496947","15119.1991014700",
"2021-09-03 00:00","3914.221174141","14641.5723788300",
"2021-09-04 00:00","3908.1447694132","14765.6312084600",
"2021-09-05 00:00","3927.9424464309","14549.1360157000",
"2021-09-06 00:00","3460.1544924907","19366.4844616600",
"2021-09-07 00:00","3415.9711022976","15111.0120503200",
"2021-09-08 00:00","3522.0356720654","16278.9450759200",
"2021-09-09 00:00","3300.3496716822","15188.2340548800",
"2021-09-10 00:00","3310.3088655855","13788.5400113900",
"2021-09-11 00:00","3418.2324845168","13950.8417166700",
"2021-09-12 00:00","3205.8040462759","14737.9105065200",
"2021-09-13 00:00","3390.5150683449","15036.5710379700",
"2021-09-14 00:00","3495.3770820354","14046.9749511400",
"2021-09-15 00:00","3618.7448315849","14659.7534545900",
"2021-09-16 00:00","3453.5464823797","13966.6949254800",
"2021-09-17 00:00","3472.6787255991","13668.1981627600",
"2021-09-18 00:00","3365.5524598376","15271.5919644700",
"2021-09-19 00:00","3075.5565609309","14322.8265510600",
"2021-09-20 00:00","3034.0174142471","14568.3091847400",
"2021-09-21 00:00","3009.1277873549","13954.3288200800",
"2021-09-22 00:00","3099.4537418432","15743.0533156400",
"2021-09-23 00:00","2874.7922161754","13997.7065432600",
"2021-09-24 00:00","2932.3943833767","13863.5339878100",
"2021-09-25 00:00","3066.0241353587","14383.7846873000",
"2021-09-26 00:00","3070.8464451971","22377.2105963600",
"2021-09-27 00:00","2858.8596020996","14180.5566991100",
"2021-09-28 00:00","2862.8289870329","13916.2882531000",
"2021-09-29 00:00","2988.0161372037","14231.5583598500",
"2021-09-30 00:00","3237.6530814826","14096.0240520600",
"2021-10-01 00:00","3392.1455336503","13949.8665441700",
"2021-10-02 00:00","3409.6161637888","13557.4604984300",
"2021-10-03 00:00","3315.9554334761","14006.9316624700",
"2021-10-04 00:00","3424.9177726989","15144.3107954900",
"2021-10-05 00:00","3622.0298361484","14439.3188465400",
"2021-10-06 00:00","3591.1948856501","14550.1026285600",
"2021-10-07 00:00","3622.5874977463","14356.1471266800",
"2021-10-08 00:00","3607.3615244226","13577.7634840500",
"2021-10-09 00:00","3564.2610293379","14110.7657166800",
"2021-10-10 00:00","3603.7546867675","14229.6521087500",
"2021-10-11 00:00","3508.7305177239","13983.6594471400",
"2021-10-12 00:00","3498.0771043626","14087.4909747300",
"2021-10-13 00:00","3810.9133186535","14384.8250010400",
"2021-10-14 00:00","3805.343719571","16561.9565176700",
"2021-10-15 00:00","3917.5899926156","13858.7067732300",
"2021-10-16 00:00","3802.3819157825","13702.5025803600",
"2021-10-17 00:00","3775.6879108652","17339.4207851000",
"2021-10-18 00:00","3796.1836432028","13976.4119669200",
"2021-10-19 00:00","4083.2931815582","13769.7450199800",
"2021-10-20 00:00","4100.4093054708","14437.8196018300",
"2021-10-21 00:00","3987.76755445","14015.5342158200",
"2021-10-22 00:00","4088.4414536191","13674.5470983600",
"2021-10-23 00:00","4020.5934752795","13821.7298343500",
"2021-10-24 00:00","4220.3842653346","14220.1224175400",
"2021-10-25 00:00","4196.2432367821","14404.0507274900",
"2021-10-26 00:00","3996.7760776502","15059.1950286300",
"2021-10-27 00:00","4162.02432645","15156.6903707400",
"2021-10-28 00:00","4452.8094751078","14810.1505357100",
"2021-10-29 00:00","4290.9513210583","14735.1487943200",
