时间,币价,每日区块奖励
"2019-10-04 00:00","173.58023","2343027.3779000000",
"2019-10-05 00:00","173.866931","2330159.9077000000",
"2019-10-06 00:00","176.66559","2285103.8607000000",
"2019-10-07 00:00","179.301915","2391511.2630000000",
"2019-10-08 00:00","190.216889","2448000.2314000000",
"2019-10-09 00:00","191.378949","2428991.3255000000",
"2019-10-10 00:00","184.276292","2477356.5407000000",
"2019-10-11 00:00","183.286754","2428198.9825000000",
"2019-10-12 00:00","183.750214","2402614.3629000000",
"2019-10-13 00:00","182.603623","2444008.5732000000",
"2019-10-14 00:00","182.337859","2451860.7690000000",
"2019-10-15 00:00","174.127706","2361575.4050000000",
"2019-10-16 00:00","176.939923","2314235.7485000000",
"2019-10-17 00:00","172.73723","2256074.5642000000",
"2019-10-18 00:00","173.971248","2299354.9110000000",
"2019-10-19 00:00","172.970608","2273313.8074000000",
"2019-10-20 00:00","174.264196","2286111.4434000000",
"2019-10-21 00:00","172.4436556009","2325551.9863000000",
"2019-10-22 00:00","158.999916212","2270497.2121000000",
"2019-10-23 00:00","161.7171852843","2120231.8243000000",
"2019-10-24 00:00","167.8643838103","2099938.8841000000",
"2019-10-25 00:00","180.9500522459","2379070.2993000000",
"2019-10-26 00:00","183.0138996809","2322984.9484000000",
"2019-10-27 00:00","182.5761217521","2396063.4073000000",
"2019-10-28 00:00","185.2422220183","2436113.7470000000",
"2019-10-29 00:00","181.3801673333","2402620.3394000000",
"2019-10-30 00:00","182.1958649131","2343670.7191000000",
"2019-10-31 00:00","181.0742779497","2394346.4790000000",
"2019-11-01 00:00","183.8945035375","2334207.1085000000",
"2019-11-02 00:00","182.1535706169","2370099.7767000000",
"2019-11-03 00:00","186.4680888613","2371600.1389000000",
"2019-11-04 00:00","190.0538785424","2419989.2946000000",
"2019-11-05 00:00","190.2790825664","2465631.1422000000",
"2019-11-06 00:00","186.3852833612","2434774.8694000000",
"2019-11-07 00:00","183.2688744007","2386423.0756000000",
"2019-11-08 00:00","184.3762173227","2360731.2287000000",
"2019-11-09 00:00","186.6143406194","2330924.3623000000",
"2019-11-10 00:00","186.6826734662","2330505.4352000000",
"2019-11-11 00:00","183.6402050735","2342884.8918000000",
"2019-11-12 00:00","185.8039512804","2355698.8640000000",
"2019-11-13 00:00","183.9327515642","2355240.9282000000",
"2019-11-14 00:00","180.2645814431","2295286.4297000000",
"2019-11-15 00:00","182.2651052619","2276540.4992000000",
"2019-11-16 00:00","184.5372093387","2303086.9504000000",
"2019-11-17 00:00","181.0901315929","2328536.6622000000",
"2019-11-18 00:00","174.2438596994","2193957.1099000000",
"2019-11-19 00:00","175.4926867175","2218801.8779000000",
"2019-11-20 00:00","162.6916227271","2230647.5831000000",
"2019-11-21 00:00","145.8525453695","2015024.0870000000",
"2019-11-22 00:00","151.9369212717","1878701.0968000000",
"2019-11-23 00:00","145.7820677879","1885206.1884000000",
"2019-11-24 00:00","149.4274917225","1769830.3367000000",
"2019-11-25 00:00","144.8914154123","1777026.2943000000",
"2019-11-26 00:00","148.4940880237","1714393.0423000000",
"2019-11-27 00:00","154.1795026777","1799344.2921000000",
"2019-11-28 00:00","156.1482299328","1809865.4446000000",
"2019-11-29 00:00","152.5171341629","1834085.0944000000",
"2019-11-30 00:00","151.1617118658","1738734.8841000000",
"2019-12-01 00:00","147.9230805841","1771269.3059000000",
"2019-12-02 00:00","147.7299649377","1478635.1307000000",
"2019-12-03 00:00","148.3446759274","1709236.1940000000",
"2019-12-04 00:00","146.7509400673","1724249.0374000000",
"2019-12-05 00:00","147.521760274","1605383.9217000000",
"2019-12-06 00:00","146.7647797751","1735579.4962000000",
"2019-12-07 00:00","148.7648572381","1728277.4256000000",
"2019-12-08 00:00","148.6050679745","1747269.0241000000",
"2019-12-09 00:00","145.8999952914","1743527.0289000000",
"2019-12-10 00:00","142.63665495","1689704.1327000000",
"2019-12-11 00:00","142.4307094937","1695942.9641000000",
"2019-12-12 00:00","144.2547306668","1647808.6436000000",
"2019-12-13 00:00","142.6216801697","1535179.3476000000",
"2019-12-14 00:00","142.975120805","1506641.8256000000",
"2019-12-15 00:00","141.2854412468","1522911.6036000000",
"2019-12-16 00:00","128.224357097","1431140.0373000000",
"2019-12-17 00:00","125.5029321934","1286390.3207000000",
"2019-12-18 00:00","126.2349461427","1390553.8218000000",
"2019-12-19 00:00","128.2423654653","1335814.9585000000",
"2019-12-20 00:00","125.8682374709","1348402.0409000000",
"2019-12-21 00:00","128.8953464148","1310042.5665000000",
"2019-12-22 00:00","134.2704942899","1379807.5129000000",
"2019-12-23 00:00","126.1969971376","1350086.2482000000",
"2019-12-24 00:00","124.282634637","1321466.8600000000",
"2019-12-25 00:00","125.5265318384","1296334.5217000000",
"2019-12-26 00:00","125.8359962877","1308533.1796000000",
"2019-12-27 00:00","127.5638639775","1321449.2679000000",
"2019-12-28 00:00","130.4864695472","1328782.6232000000",
"2019-12-29 00:00","130.5129009881","1396585.5759000000",
"2019-12-30 00:00","130.3525219828","1362290.8647000000",
"2019-12-31 00:00","131.6997645809","1327077.6236000000",
"2020-01-01 00:00","129.5647063552","1522233.4448000000",
"2020-01-02 00:00","131.8208559855","1703440.8226000000",
"2020-01-03 00:00","133.6814568095","1796564.2033000000",
"2020-01-04 00:00","136.4924868072","1779144.0703000000",
"2020-01-05 00:00","140.7233801544","1830677.8874000000",
"2020-01-06 00:00","140.0718220733","1932407.7001000000",
"2020-01-07 00:00","141.6048511256","1921652.6601000000",
"2020-01-08 00:00","138.5377453452","1879379.1237000000",
"2020-01-09 00:00","141.0870388458","1773777.0901000000",
"2020-01-10 00:00","142.2446844927","1936297.1840000000",
"2020-01-11 00:00","144.2253166574","1896858.6460000000",
"2020-01-12 00:00","142.8701689522","1955008.8023000000",
"2020-01-13 00:00","156.0480108264","1949554.7229000000",
"2020-01-14 00:00","164.6656401564","2224241.8331000000",
"2020-01-15 00:00","162.9771638172","2232527.7375000000",
"2020-01-16 00:00","167.030024845","2210071.9335000000",
"2020-01-17 00:00","175.0948899716","2293132.3737000000",
"2020-01-18 00:00","164.992688805","2349928.6102000000",
"2020-01-19 00:00","166.1996119322","2224905.0697000000",
"2020-01-20 00:00","168.4096077223","2243448.3041000000",
"2020-01-21 00:00","167.4856539051","2237525.8823000000",
"2020-01-22 00:00","163.5506234938","2253592.3758000000",
"2020-01-23 00:00","161.8565313406","2161398.1969000000",
"2020-01-24 00:00","160.1775533281","2142869.1441000000",
"2020-01-25 00:00","163.6269357056","2121609.4205000000",
"2020-01-26 00:00","169.9204713243","2239679.3178000000",
"2020-01-27 00:00","172.0659407615","2257932.8359000000",
"2020-01-28 00:00","175.8985666108","2346298.1802000000",
"2020-01-29 00:00","176.4541976204","2299034.6516000000",
"2020-01-30 00:00","178.2622365555","2458331.2657000000",
"2020-01-31 00:00","182.1871345782","2378355.6501000000",
"2020-02-01 00:00","191.3723609315","2451772.7117000000",
"2020-02-02 00:00","188.7477917822","2525208.6882000000",
"2020-02-03 00:00","188.1324490349","2565351.9017000000",
"2020-02-04 00:00","197.5190560688","2525619.1275000000",
"2020-02-05 00:00","211.4569650608","2760489.5948000000",
"2020-02-06 00:00","221.5966176496","2878315.5746000000",
"2020-02-07 00:00","225.7852622358","2981362.5576000000",
"2020-02-08 00:00","224.6919368266","2985928.8976000000",
"2020-02-09 00:00","224.4097002027","3103693.3565000000",
"2020-02-10 00:00","226.7144123808","3029632.7112000000",
"2020-02-11 00:00","252.3383455718","3206780.8293000000",
"2020-02-12 00:00","269.1872064999","3571991.3086000000",
"2020-02-13 00:00","272.7336897697","3623142.8440000000",
"2020-02-14 00:00","280.6193775496","3827616.2283000000",
"2020-02-15 00:00","259.0722243358","3620715.5403000000",
"2020-02-16 00:00","250.6479789873","3512852.9428000000",
"2020-02-17 00:00","272.529760148","3599293.8979000000",
"2020-02-18 00:00","279.9021579842","3842431.2911000000",
"2020-02-19 00:00","256.8091552115","3498304.2261000000",
"2020-02-20 00:00","263.7995160674","3435090.5620000000",
"2020-02-21 00:00","260.7527994281","3549244.3075000000",
"2020-02-22 00:00","270.1947250783","3509535.7288000000",
"2020-02-23 00:00","268.5505450578","3677785.4984000000",
"2020-02-24 00:00","252.120796068","3557001.7970000000",
"2020-02-25 00:00","226.8888425998","3458439.5387000000",
"2020-02-26 00:00","232.3815630038","3056377.8978000000",
"2020-02-27 00:00","223.8656865874","3041131.3614000000",
"2020-02-28 00:00","223.8144441386","3047938.4113000000",
"2020-02-29 00:00","221.3874009364","2916152.6513000000",
"2020-03-01 00:00","227.7117612323","2943254.4828000000",
"2020-03-02 00:00","223.5910877873","3104629.1216000000",
"2020-03-03 00:00","223.4679105935","3017461.8201000000",
"2020-03-04 00:00","229.5960135008","2975322.7621000000",
"2020-03-05 00:00","236.9070410478","3092836.9860000000",
"2020-03-06 00:00","245.3268078936","3290184.6950000000",
"2020-03-07 00:00","216.7978706105","3277822.3234000000",
"2020-03-08 00:00","194.8924014923","2710721.4841000000",
"2020-03-09 00:00","202.4584439172","2709611.9033000000",
"2020-03-10 00:00","192.2129344683","2743780.8962000000",
"2020-03-11 00:00","139.816269029","3501926.8548000000",
"2020-03-12 00:00","122.8524312309","1956642.6470000000",
"2020-03-13 00:00","126.6898441068","1801418.7111000000",
"2020-03-14 00:00","125.3182346066","1669820.6512000000",
"2020-03-15 00:00","114.581581606","1801440.3938000000",
"2020-03-16 00:00","116.5784646731","1531851.3384000000",
"2020-03-17 00:00","115.9722417135","1605861.9401000000",
"2020-03-18 00:00","126.5319632489","1633443.2085000000",
"2020-03-19 00:00","141.7850499075","1863750.9097000000",
"2020-03-20 00:00","132.6466683126","1773535.8575000000",
"2020-03-21 00:00","128.0316606908","1733133.9850000000",
"2020-03-22 00:00","129.0334864191","1656658.1556000000",
"2020-03-23 00:00","135.5541654715","1802098.5606000000",
"2020-03-24 00:00","136.0426481348","1849733.3699000000",
"2020-03-25 00:00","134.2703803665","1840074.2743000000",
"2020-03-26 00:00","135.6715210851","1890292.0493000000",
"2020-03-27 00:00","128.5327613077","1745977.9312000000",
"2020-03-28 00:00","128.8204225913","1776931.1499000000",
"2020-03-29 00:00","133.0551208447","1678950.0731000000",
"2020-03-30 00:00","132.577702934","1782705.1494000000",
"2020-03-31 00:00","131.2131510912","1810248.6715000000",
"2020-04-01 00:00","139.0424371682","1840573.2118000000",
"2020-04-02 00:00","141.5075644192","1918297.2712000000",
"2020-04-03 00:00","142.0903945855","1888228.0919000000",
"2020-04-04 00:00","143.6343531841","1930461.4489000000",
"2020-04-05 00:00","160.3504647741","1932894.6293000000",
"2020-04-06 00:00","169.2739512017","2329417.9340000000",
"2020-04-07 00:00","168.9537568157","2227132.8625000000",
"2020-04-08 00:00","169.4900946398","2328043.8509000000",
"2020-04-09 00:00","153.506846879","2309029.9109000000",
"2020-04-10 00:00","157.544499418","2089616.2103000000",
"2020-04-11 00:00","161.6979907574","2145476.9625000000",
"2020-04-12 00:00","154.2772145075","2151085.5241000000",
"2020-04-13 00:00","159.5703159514","2117408.7924000000",
"2020-04-14 00:00","156.0101197986","2136697.9966000000",
"2020-04-15 00:00","172.4244739946","2092551.4342000000",
"2020-04-16 00:00","169.9339303099","2309191.0241000000",
"2020-04-17 00:00","184.1022070464","2300243.4519000000",
"2020-04-18 00:00","179.8352565422","2528549.3624000000",
"2020-04-19 00:00","179.3484706093","2463086.8932000000",
"2020-04-20 00:00","170.3503758251","2320871.2619000000",
"2020-04-21 00:00","182.3934106121","2326381.5063000000",
"2020-04-22 00:00","189.2630359355","2483905.7234000000",
"2020-04-23 00:00","187.6215739091","2517765.7414000000",
"2020-04-24 00:00","193.9655617951","2516417.3464000000",
"2020-04-25 00:00","194.1199822592","2635495.0812000000",
"2020-04-26 00:00","193.0421585075","2679127.3868000000",
"2020-04-27 00:00","195.4419900909","2645330.5699000000",
"2020-04-28 00:00","209.7662567497","2771150.8079000000",
"2020-04-29 00:00","208.9219022584","3031141.8899000000",
"2020-04-30 00:00","209.9807026766","2808584.2594000000",
"2020-05-01 00:00","212.7235380719","2858702.2285000000",
"2020-05-02 00:00","208.4411115451","2881810.2377000000",
"2020-05-03 00:00","205.8557503186","2908542.9161000000",
"2020-05-04 00:00","202.881412038","2857126.1730000000",
"2020-05-05 00:00","208.2705974096","2819475.5211000000",
"2020-05-06 00:00","205.5858091367","2823798.8149000000",
"2020-05-07 00:00","211.4094571545","3002639.1673000000",
"2020-05-08 00:00","212.8703792273","2914088.5228000000",
"2020-05-09 00:00","188.0370153245","3096840.9662000000",
"2020-05-10 00:00","188.128212611","2987976.2692000000",
"2020-05-11 00:00","190.9021174009","2652946.4488000000",
"2020-05-12 00:00","197.7519836592","2811243.2788000000",
"2020-05-13 00:00","202.5101430295","2875281.7634000000",
"2020-05-14 00:00","197.938581964","2906010.6971000000",
"2020-05-15 00:00","200.1925940256","2761041.9491000000",
"2020-05-16 00:00","208.7142835439","2899822.5979000000",
"2020-05-17 00:00","211.2343667557","3068334.8044000000",
"2020-05-18 00:00","212.2584880814","3126126.4483000000",
"2020-05-19 00:00","208.4148428347","3205804.6792000000",
"2020-05-20 00:00","199.3966654128","3305433.1852000000",
"2020-05-21 00:00","204.7240013481","2918136.9217000000",
"2020-05-22 00:00","207.7061460066","2945930.8613000000",
"2020-05-23 00:00","205.714029594","2985565.3017000000",
"2020-05-24 00:00","202.5465630487","2978120.5085000000",
"2020-05-25 00:00","197.912374982","3083020.8227000000",
"2020-05-26 00:00","205.9258610863","3063057.0051000000",
"2020-05-27 00:00","214.3037886602","3318132.9847000000",
"2020-05-28 00:00","219.2674028962","3276294.6190000000",
"2020-05-29 00:00","235.1581314694","3598185.0397000000",
"2020-05-30 00:00","233.566015165","3531342.7460000000",
"2020-05-31 00:00","237.8129799293","3398661.6590000000",
"2020-06-01 00:00","233.9299018338","3728457.1780000000",
"2020-06-02 00:00","239.4880589288","3428796.3595000000",
"2020-06-03 00:00","244.7085409315","3568795.0782000000",
"2020-06-04 00:00","241.7279006405","3610862.2367000000",
"2020-06-05 00:00","242.4426112955","3593833.0599000000",
"2020-06-06 00:00","237.2855648881","3679036.1277000000",
"2020-06-07 00:00","242.9187177766","3691958.1876000000",
"2020-06-08 00:00","243.2946456998","3727857.2488000000",
"2020-06-09 00:00","243.9526771789","6290937.2823000000",
"2020-06-10 00:00","239.1980508253","7009908.7693000000",
"2020-06-11 00:00","236.3824234295","3500161.4571000000",
"2020-06-12 00:00","237.2049532927","3467141.1807000000",
"2020-06-13 00:00","235.6975386734","3435301.2274000000",
"2020-06-14 00:00","226.2091807478","3593590.4633000000",
"2020-06-15 00:00","233.0288915024","3511668.4405000000",
"2020-06-16 00:00","231.7610630934","3595384.1955000000",
"2020-06-17 00:00","231.745983771","3544143.9073000000",
"2020-06-18 00:00","230.7624399981","3593315.3716000000",
"2020-06-19 00:00","226.7307210815","3411945.9893000000",
"2020-06-20 00:00","230.0784037118","3439450.2318000000",
"2020-06-21 00:00","241.2105605377","3594814.3348000000",
"2020-06-22 00:00","243.3555371983","3920308.5091000000",
"2020-06-23 00:00","231.5757018051","3962686.4400000000",
"2020-06-24 00:00","233.0257244079","3723607.2325000000",
"2020-06-25 00:00","229.5400481887","3632506.7813000000",
"2020-06-26 00:00","227.2678956176","3507627.8283000000",
"2020-06-27 00:00","224.9650043705","3424359.6656000000",
"2020-06-28 00:00","223.9209035751","3492080.5862000000",
"2020-06-29 00:00","226.1556443707","3787009.7564000000",
"2020-06-30 00:00","229.1102326234","3625189.9357000000",
"2020-07-01 00:00","225.9806873545","3648201.0564000000",
"2020-07-02 00:00","226.8053493887","3625311.6925000000",
"2020-07-03 00:00","226.3398414387","3406541.5038000000",
"2020-07-04 00:00","225.1839728133","3462901.2021000000",
"2020-07-05 00:00","238.1863378775","3569801.8773000000",
"2020-07-06 00:00","238.4178238515","3810675.3626000000",
"2020-07-07 00:00","245.3719777202","3975682.5483000000",
"2020-07-08 00:00","240.4688623859","3986975.1771000000",
"2020-07-09 00:00","240.3105659559","3725358.8192000000",
"2020-07-10 00:00","239.9083215016","3696060.4119000000",
"2020-07-11 00:00","237.7215938768","3614835.3240000000",
"2020-07-12 00:00","242.3294917565","4016474.0727000000",
"2020-07-13 00:00","240.6886110879","3793807.4871000000",
"2020-07-14 00:00","238.8173790951","3975077.8685000000",
"2020-07-15 00:00","232.9959768557","3990749.4634000000",
"2020-07-16 00:00","232.7665491263","3952931.7879000000",
"2020-07-17 00:00","234.9478510899","3891979.4199000000",
"2020-07-18 00:00","234.10028135","3975399.6795000000",
"2020-07-19 00:00","237.8612371756","4295029.5082000000",
"2020-07-20 00:00","243.6028534259","4277007.4164000000",
"2020-07-21 00:00","244.5145766617","4447902.2920000000",
"2020-07-22 00:00","268.7488910759","5026650.0770000000",
"2020-07-23 00:00","277.5545662281","5123085.3945000000",
"2020-07-24 00:00","286.0246706517","5277753.8716000000",
"2020-07-25 00:00","311.4237246297","5639788.5441000000",
"2020-07-26 00:00","315.7041460668","6311763.9302000000",
"2020-07-27 00:00","321.1379526097","5886601.6388000000",
"2020-07-28 00:00","321.6862746033","5906588.9515000000",
"2020-07-29 00:00","318.6213625444","5733786.3054000000",
"2020-07-30 00:00","343.4443596801","6329171.5978000000",
"2020-07-31 00:00","357.7845159065","6175283.7465000000",
"2020-08-01 00:00","369.1946474096","7317335.2443000000",
"2020-08-02 00:00","392.3907808692","6753624.0169000000",
"2020-08-03 00:00","390.2265846029","6644033.0282000000",
"2020-08-04 00:00","395.5466240917","6623504.4025000000",
"2020-08-05 00:00","398.0885815097","7014916.5365000000",
"2020-08-06 00:00","385.5051388711","7368035.2960000000",
"2020-08-07 00:00","390.5101448284","6857064.9281000000",
"2020-08-08 00:00","386.3115204028","7503730.8312000000",
"2020-08-09 00:00","396.1066612459","8694518.0922000000",
"2020-08-10 00:00","383.0479922791","9064044.7275000000",
"2020-08-11 00:00","385.060755804","11680564.3686000000",
"2020-08-12 00:00","392.2263295197","12881641.7263000000",
"2020-08-13 00:00","435.0492223095","12578018.0549000000",
"2020-08-14 00:00","436.862696385","9690623.4065000000",
"2020-08-15 00:00","430.8985676567","9049195.2933000000",
"2020-08-16 00:00","440.0477375499","9289782.4435000000",
"2020-08-17 00:00","421.1958998291","10077369.9938000000",
"2020-08-18 00:00","409.5207311548","10043994.3993000000",
"2020-08-19 00:00","415.1002555681","9028313.1111000000",
"2020-08-20 00:00","405.5194171052","10638904.7992000000",
"2020-08-21 00:00","391.1565742316","8093417.3584000000",
"2020-08-22 00:00","393.0558104817","7807452.2363000000",
"2020-08-23 00:00","403.1136380853","8123157.0140000000",
"2020-08-24 00:00","385.7967103561","8673861.3360000000",
"2020-08-25 00:00","389.7702413328","7802852.2936000000",
"2020-08-26 00:00","383.8313262479","7855815.5795000000",
"2020-08-27 00:00","396.3318766537","7746329.6215000000",
"2020-08-28 00:00","401.2887133239","8250195.5894000000",
"2020-08-29 00:00","415.3918378946","11852822.6003000000",
"2020-08-30 00:00","433.7358894813","13751502.6865000000",
"2020-08-31 00:00","481.6338023745","21170792.9451000000",
"2020-09-01 00:00","432.9024309398","24244771.5134000000",
"2020-09-02 00:00","402.7404229577","19300603.3682000000",
"2020-09-03 00:00","382.5476416407","11991073.1908000000",
"2020-09-04 00:00","356.6449557607","13546441.0889000000",
"2020-09-05 00:00","345.0532225018","7787921.6949000000",
"2020-09-06 00:00","346.2350617377","7632816.8259000000",
"2020-09-07 00:00","340.6457766526","7412446.7846000000",
"2020-09-08 00:00","353.1055834196","7513790.8373000000",
"2020-09-09 00:00","370.5816894606","9462119.6846000000",
"2020-09-10 00:00","369.2734755522","9080313.0046000000",
"2020-09-11 00:00","373.3905654522","7939420.0488000000",
"2020-09-12 00:00","361.0216426667","8692391.4227000000",
"2020-09-13 00:00","382.3822920588","10414555.9021000000",
"2020-09-14 00:00","365.8630059382","10490190.3286000000",
"2020-09-15 00:00","370.0594408142","8962806.2466000000",
"2020-09-16 00:00","380.0541176249","20441186.5684000000",
"2020-09-17 00:00","382.5018443768","14630324.9719000000",
"2020-09-18 00:00","384.3489158599","10195402.4843000000",
"2020-09-19 00:00","371.3402047664","9006853.4150000000",
"2020-09-20 00:00","340.3793523934","9909299.6759000000",
"2020-09-21 00:00","341.2199671074","8550318.3360000000",
"2020-09-22 00:00","338.6688717035","7958803.4017000000",
"2020-09-23 00:00","344.162645226","6910756.8871000000",
"2020-09-24 00:00","346.6962447728","7190094.6142000000",
"2020-09-25 00:00","352.1184423876","6728886.4437000000",
"2020-09-26 00:00","354.5392323781","6777299.9106000000",
"2020-09-27 00:00","364.620867","7811771.6352000000",
"2020-09-28 00:00","355.547687798","8530577.4036000000",
"2020-09-29 00:00","357.6395769342","7790112.3122000000",
"2020-09-30 00:00","362.6604270909","7304711.0706000000",
"2020-10-01 00:00","343.3722019454","6910650.3241000000",
"2020-10-02 00:00","347.423598547","6341732.2967000000",
"2020-10-03 00:00","347.0855880712","6457169.9520000000",
"2020-10-04 00:00","352.6485171749","6830060.5254000000",
"2020-10-05 00:00","351.1754730803","7524856.3223000000",
"2020-10-06 00:00","340.6867036409","6408999.6646000000",
"2020-10-07 00:00","349.6226904337","6356273.8634000000",
"2020-10-08 00:00","364.6927634163","6486969.0203000000",
"2020-10-09 00:00","373.0047338822","6404630.5800000000",
"2020-10-10 00:00","374.5928279442","6202295.5064000000",
"2020-10-11 00:00","383.7270169245","6910050.0910000000",
"2020-10-12 00:00","379.9956390691","7308196.2289000000",
"2020-10-13 00:00","377.4300627859","7254248.3639000000",
"2020-10-14 00:00","376.7564615906","7193335.1622000000",
"2020-10-15 00:00","367.209007267","6695606.4343000000",
"2020-10-16 00:00","368.3531346465","5732534.9402000000",
"2020-10-17 00:00","374.4400454009","5773620.7903000000",
"2020-10-18 00:00","383.2034838532","6574872.6830000000",
"2020-10-19 00:00","371.6746261675","6667250.0451000000",
"2020-10-20 00:00","389.5948778173","6918622.0865000000",
"2020-10-21 00:00","413.3592283963","7020787.7660000000",
"2020-10-22 00:00","412.7819791194","7176795.6517000000",
"2020-10-23 00:00","414.853432555","6314930.3459000000",
"2020-10-24 00:00","405.6292289384","6311998.0179000000",
"2020-10-25 00:00","394.8576094845","7055051.4906000000",
"2020-10-26 00:00","404.8584775465","6395501.4420000000",
"2020-10-27 00:00","388.1635383744","7252134.1692000000",
"2020-10-28 00:00","390.3784581749","7064644.2010000000",
"2020-10-29 00:00","381.8589283744","6808799.8684000000",
"2020-10-30 00:00","389.763993277","6151014.0950000000",
"2020-10-31 00:00","387.8484160652","5963941.5078000000",
"2020-11-01 00:00","386.2428925419","6858005.0794000000",
"2020-11-02 00:00","381.8764424408","6298528.0596000000",
"2020-11-03 00:00","383.5418863092","6141055.3322000000",
"2020-11-04 00:00","413.621220864","6753996.4996000000",
"2020-11-05 00:00","437.7341645181","7327473.0474000000",
"2020-11-06 00:00","448.4183485124","7862577.9072000000",
"2020-11-07 00:00","452.8383882692","6629208.5116000000",
"2020-11-08 00:00","438.8368734436","7384186.9738000000",
"2020-11-09 00:00","442.7285703991","7432623.1080000000",
"2020-11-10 00:00","461.9219161549","7568779.4987000000",
"2020-11-11 00:00","461.2927839621","7975204.9537000000",
"2020-11-12 00:00","469.1113372702","7948290.3392000000",
"2020-11-13 00:00","459.0758588503","7565027.0199000000",
"2020-11-14 00:00","455.9982141214","7232794.7187000000",
"2020-11-15 00:00","458.705470195","7417634.8614000000",
"2020-11-16 00:00","473.3078485488","8744417.8218000000",
"2020-11-17 00:00","473.3961295532","9307644.9169000000",
"2020-11-18 00:00","477.5119763182","8211071.2150000000",
"2020-11-19 00:00","505.2318793885","8495322.6542000000",
"2020-11-20 00:00","536.9958734876","9271663.7758000000",
"2020-11-21 00:00","533.6540393545","9818990.0400000000",
"2020-11-22 00:00","591.3640666621","10508837.1764000000",
"2020-11-23 00:00","605.944033434","12360356.6518000000",
"2020-11-24 00:00","593.6798577572","10569062.4089000000",
"2020-11-25 00:00","507.4349685179","13799728.1946000000",
"2020-11-26 00:00","498.9098774487","8283907.4132000000",
"2020-11-27 00:00","532.3291242465","8001104.6755000000",
"2020-11-28 00:00","553.8074174676","8063979.7809000000",
"2020-11-29 00:00","597.8608259943","11023171.8778000000",
"2020-11-30 00:00","605.087034993","11999215.7500000000",
"2020-12-01 00:00","590.0098595757","9467662.8252000000",
"2020-12-02 00:00","618.0763006199","9955890.6162000000",
"2020-12-03 00:00","588.3194914662","10392199.8865000000",
"2020-12-04 00:00","591.4777172268","8951996.5609000000",
"2020-12-05 00:00","594.8518626038","9405212.3437000000",
"2020-12-06 00:00","595.6634870201","9943024.2227000000",
"2020-12-07 00:00","574.4364378787","10562831.6657000000",
"2020-12-08 00:00","568.1122140267","10115509.9040000000",
"2020-12-09 00:00","557.0126204279","9823050.1245000000",
"2020-12-10 00:00","554.3403227967","9986806.9659000000",
"2020-12-11 00:00","554.8600331418","8794798.7478000000",
"2020-12-12 00:00","584.0933624892","9271339.2150000000",
"2020-12-13 00:00","584.4270862894","10517522.8522000000",
"2020-12-14 00:00","586.0439744868","11426842.2368000000",
"2020-12-15 00:00","621.3813955769","11487695.7581000000",
"2020-12-16 00:00","665.2238698032","15341142.4123000000",
"2020-12-17 00:00","637.6776151741","11956371.4001000000",
"2020-12-18 00:00","654.3913210777","11736001.8224000000",
"2020-12-19 00:00","654.4114542301","10891972.9716000000",
"2020-12-20 00:00","612.9115211919","12282678.0835000000",
"2020-12-21 00:00","628.9378380196","11132737.1356000000",
"2020-12-22 00:00","606.706566819","14087512.5984000000",
"2020-12-23 00:00","613.0100419657","11541327.5937000000",
"2020-12-24 00:00","615.0911560501","12252860.0580000000",
"2020-12-25 00:00","628.651935935","11520906.9814000000",
"2020-12-26 00:00","696.5416593312","13112331.2138000000",
"2020-12-27 00:00","729.5252548617","15232313.3733000000",
"2020-12-28 00:00","719.9523473952","14846760.0578000000",
"2020-12-29 00:00","734.992851563","16250428.8074000000",
"2020-12-30 00:00","736.4318770596","15649831.4203000000",
"2020-12-31 00:00","736.6619010619","13513298.5326000000",
"2021-01-01 00:00","766.4270767139","15501473.5003000000",
"2021-01-02 00:00","917.2087436092","20211572.7804000000",
"2021-01-03 00:00","1040.0829332349","32091745.5411000000",
"2021-01-04 00:00","1053.6694340765","24660849.0746000000",
"2021-01-05 00:00","1145.3560548975","25097422.5522000000",
"2021-01-06 00:00","1246.3776733691","28433373.4586000000",
"2021-01-07 00:00","1214.1955520782","29992230.0815000000",
"2021-01-08 00:00","1223.4349293707","24683393.4789000000",
"2021-01-09 00:00","1307.9137739419","25798243.0524000000",
"2021-01-10 00:00","982.4393117758","41616096.6997000000",
"2021-01-11 00:00","1056.7160969236","21752789.3181000000",
"2021-01-12 00:00","1070.9425932222","19354079.4457000000",
"2021-01-13 00:00","1209.3977564856","21883351.1238000000",
"2021-01-14 00:00","1141.3241689228","25068542.4881000000",
"2021-01-15 00:00","1273.4438532204","22658498.1897000000",
"2021-01-16 00:00","1241.8983550673","22073223.6390000000",
"2021-01-17 00:00","1244.0524191532","23124972.1756000000",
"2021-01-18 00:00","1414.9086282357","26428240.0949000000",
"2021-01-19 00:00","1274.6905693682","27437327.7396000000",
"2021-01-20 00:00","1192.69155439","31477714.3016000000",
"2021-01-21 00:00","1227.8727761015","26232763.0121000000",
"2021-01-22 00:00","1232.5244669142","24037282.5837000000",
"2021-01-23 00:00","1320.9298603196","23858469.0574000000",
"2021-01-24 00:00","1437.1901813618","30189924.2841000000",
"2021-01-25 00:00","1287.0565177238","26123076.6568000000",
"2021-01-26 00:00","1284.9299632141","28035392.5620000000",
"2021-01-27 00:00","1347.6153323506","25507327.6368000000",
"2021-01-28 00:00","1392.8982476337","31651524.1653000000",
