date,block_count
2021-08-20 00:00,6431.0000000000
2021-08-21 00:00,6521.0000000000
2021-08-22 00:00,6409.0000000000
2021-08-23 00:00,6509.0000000000
2021-08-24 00:00,6439.0000000000
2021-08-25 00:00,6504.0000000000
2021-08-26 00:00,6431.0000000000
2021-08-27 00:00,6460.0000000000
2021-08-28 00:00,6489.0000000000
2021-08-29 00:00,6472.0000000000
2021-08-30 00:00,6443.0000000000
2021-08-31 00:00,6455.0000000000
2021-09-01 00:00,6541.0000000000
2021-09-02 00:00,6466.0000000000
2021-09-03 00:00,6414.0000000000
2021-09-04 00:00,6529.0000000000
2021-09-05 00:00,6409.0000000000
2021-09-06 00:00,6312.0000000000
2021-09-07 00:00,6417.0000000000
2021-09-08 00:00,6416.0000000000
2021-09-09 00:00,6459.0000000000
2021-09-10 00:00,6396.0000000000
2021-09-11 00:00,6538.0000000000
2021-09-12 00:00,6412.0000000000
2021-09-13 00:00,6461.0000000000
2021-09-14 00:00,6454.0000000000
2021-09-15 00:00,6492.0000000000
2021-09-16 00:00,6467.0000000000
2021-09-17 00:00,6451.0000000000
2021-09-18 00:00,6508.0000000000
2021-09-19 00:00,6432.0000000000
2021-09-20 00:00,6496.0000000000
2021-09-21 00:00,6437.0000000000
2021-09-22 00:00,6411.0000000000
2021-09-23 00:00,6455.0000000000
2021-09-24 00:00,6573.0000000000
2021-09-25 00:00,6402.0000000000
2021-09-26 00:00,6454.0000000000
2021-09-27 00:00,6358.0000000000
2021-09-28 00:00,6411.0000000000
2021-09-29 00:00,6337.0000000000
2021-09-30 00:00,6485.0000000000
2021-10-01 00:00,6388.0000000000
2021-10-02 00:00,6363.0000000000
2021-10-03 00:00,6366.0000000000
2021-10-04 00:00,6411.0000000000
2021-10-05 00:00,6361.0000000000
2021-10-06 00:00,6242.0000000000
2021-10-07 00:00,6385.0000000000
2021-10-08 00:00,6349.0000000000
2021-10-09 00:00,6375.0000000000
2021-10-10 00:00,6382.0000000000
2021-10-11 00:00,6353.0000000000
2021-10-12 00:00,6320.0000000000
2021-10-13 00:00,6330.0000000000
2021-10-14 00:00,6318.0000000000
2021-10-15 00:00,6446.0000000000
2021-10-16 00:00,6385.0000000000
2021-10-17 00:00,6316.0000000000
2021-10-18 00:00,6440.0000000000
2021-10-19 00:00,6354.0000000000
2021-10-20 00:00,6487.0000000000
2021-10-21 00:00,6411.0000000000
2021-10-22 00:00,6348.0000000000
2021-10-23 00:00,6359.0000000000
2021-10-24 00:00,6418.0000000000
2021-10-25 00:00,6414.0000000000
2021-10-26 00:00,6345.0000000000
2021-10-27 00:00,6408.0000000000
2021-10-28 00:00,6368.0000000000
2021-10-29 00:00,6345.0000000000
