date,block_size
2021-08-28 00:00,84567.6983000000
2021-08-29 00:00,86971.6967000000
2021-08-30 00:00,81164.9309000000
2021-08-31 00:00,77913.6646000000
2021-09-01 00:00,73352.2122000000
2021-09-02 00:00,71796.7252000000
2021-09-03 00:00,74236.0915000000
2021-09-04 00:00,72251.1337000000
2021-09-05 00:00,73240.3586000000
2021-09-06 00:00,76352.7603000000
2021-09-07 00:00,67602.1342000000
2021-09-08 00:00,72676.2062000000
2021-09-09 00:00,72270.2866000000
2021-09-10 00:00,76405.5976000000
2021-09-11 00:00,80368.7256000000
2021-09-12 00:00,76076.5719000000
2021-09-13 00:00,78371.6064000000
2021-09-14 00:00,77512.0428000000
2021-09-15 00:00,84901.4190000000
2021-09-16 00:00,79592.1486000000
2021-09-17 00:00,77765.8293000000
2021-09-18 00:00,82860.6560000000
2021-09-19 00:00,86584.5358000000
2021-09-20 00:00,84717.6586000000
2021-09-21 00:00,84006.1136000000
2021-09-22 00:00,82224.7214000000
2021-09-23 00:00,87100.4353000000
2021-09-24 00:00,82294.9725000000
2021-09-25 00:00,85681.3351000000
2021-09-26 00:00,86369.3144000000
2021-09-27 00:00,89476.6576000000
2021-09-28 00:00,87281.3527000000
2021-09-29 00:00,82904.3098000000
2021-09-30 00:00,81217.0398000000
2021-10-01 00:00,81231.2678000000
2021-10-02 00:00,90622.8834000000
2021-10-03 00:00,90094.0415000000
2021-10-04 00:00,91693.4102000000
2021-10-05 00:00,86608.6955000000
2021-10-06 00:00,81270.1948000000
2021-10-07 00:00,81709.4240000000
2021-10-08 00:00,77828.6023000000
2021-10-09 00:00,75463.7890000000
2021-10-10 00:00,77155.7515000000
2021-10-11 00:00,78523.1352000000
2021-10-12 00:00,79415.4957000000
2021-10-13 00:00,72693.9314000000
2021-10-14 00:00,77339.6963000000
2021-10-15 00:00,67969.6246000000
2021-10-16 00:00,70980.9923000000
2021-10-17 00:00,70434.7042000000
2021-10-18 00:00,70772.4306000000
2021-10-19 00:00,70098.3444000000
2021-10-20 00:00,72322.8693000000
2021-10-21 00:00,73170.7398000000
2021-10-22 00:00,72291.7935000000
2021-10-23 00:00,71576.0643000000
2021-10-24 00:00,71494.1390000000
2021-10-25 00:00,69812.7114000000
2021-10-26 00:00,69414.2460000000
2021-10-27 00:00,67421.6422000000
2021-10-28 00:00,64129.0969000000
2021-10-29 00:00,62412.1221000000
